"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_ESCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_EAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_EMTHIMP","CHL_FL271C_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX9","EEXP_FL76","EPAL_PCOPH9","EPEL_KMHSCPH9","A_ESCIIMP_1","U.TX_1","Y.R2_1","A_ESCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_EAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_ESCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_EAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_EMTHIMP_3","U.TX_3","Y.R2_3","A_ESCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_EAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_EMTHIMP_4","CHL_FL271C_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX9_4","U.TX_4","Y.R2_4","A_ESCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_EAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_EMTHIMP_5","CHL_FL271C_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX9_5","EEXP_FL76_5","EPAL_PCOPH9_5","EPEL_KMHSCPH9_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.30_18",63.1735,59.2565,10.9045548548836,10.813176235992,-0.181081770730273,-0.415093454280503,-0.40034024806713,0.0647732754508894,500,500,10.8589616652281,0.36071588801559,1.03169711544167,0.865735767992189,0.782561427021189,1.14677324661847,0.773420121416956,1.78774617067833,0.962480996816439,1.16897508483172,1.41086160024569,1.07013034369058,1.08977845516521,1.02315368063524,1.10224948874913,0.962407779470892,0.937014794903827,1.25034041097908,1.04023604125487,1.08928333735627,1.12260945066852,1.04903271626587,1.1640626664327,0.890049554773163,0.71393058126275,0.802646084057717,0.859098340728475,0.000981576271835267,0.0433027025535525,0.024230277765763,0.0216388427831053,-0.031824183151513,0.0201509658077129,0.0123462071880037,0.0507550514183609,-0.000989520151415895,0.73089888312855,0.809082474930096,0.757762790043188,-0.00780286885037777,0.0376392211835779,0.0201557741006264,0.0118815913928613,-0.0165533114664199,0.0220676258628272,0.0131676448411114,0.0427175319640571,-0.012463696151992,0.145009979304008,0.699961324949731,0.817217710450639,0.748770392057235,-0.00819923672877725,0.0420383076092581,0.0228424427748655,0.0139031726883599,-0.0135265681427824,0.0216109162788812,0.0107004704528946,0.0403746404237254,-0.017737181226183,0.131408049947651,-0.0123560429893795,-0.0115751106873321,-0.0128066413776647,0.017302768021318,-0.0265150745039762,0.0273690580020124,0.715804362959684,0.818686525410636,0.746041157861817,-0.0096958982370822,0.0428044837976668,0.0228598035870259,0.0123249673539501,-0.0130047520194708,0.0223310111616239,0.0108909480015614,0.0392804241654275,-0.0201383034341557,0.12916883609549,-0.0128493914702482,-0.0110081370370913,-0.0124381639325964,0.0189935638907582,-0.0289064702355218,0.0110243591808547,0.0265834630663739,-0.000548762263008945,0.00679815196117981,0.697799675625425,0.81904228477614,0.0657457502174313,0.0673083583551997,0.0644593236930841,0.0659183064667948,0.0642602577610966,0.294970137798159,0.29340752966039,0.296256564322506,0.294797581548795,0.296455630254493
"ES.30_19",62.54698,59.14478,10.6812570788822,11.557530825794,-0.118747296092651,-0.391462288545483,-0.374761129685819,-0.207700727042971,500,500,11.1280225461299,0.305732665969771,1.02628900468614,1.08333333333331,0.962292609351436,0.980181144340725,0.849005322612623,1.2183406110167,0.851806572654664,1.27174437979729,5.49954411569194,1.00441470922788,0.963279569951714,1.0246498561047,0.852825401787775,0.830734971643736,1.02286842145723,1.16814314987085,1.0255663422108,1.18362824199454,1.14977709232634,1.08181855693512,1.08694675768856,0.886172693212143,0.667631031032498,0.79340041949465,0.865023877851314,-0.0232382920604637,0.0439789191037761,0.0200072188743007,0.023494352196504,-0.0151525036603611,0.0152237995817959,-0.00379433669713714,0.0341069143173891,0.00939382456323578,0.734057330565812,0.79733730076941,0.761566956062553,-0.031768510543919,0.0407253170243951,0.0234151559530271,0.0199670416916469,-0.00186201018869487,0.0204197782748096,-0.0025019221730301,0.0264378769701265,-0.000355291936084429,0.144710815928081,0.596580918337151,0.805239155263771,0.752476548159871,-0.0330521323014729,0.0389680108186572,0.0241071733204007,0.018508621691831,0.00261885584919075,0.0199075047153547,3.58117574915758e-05,0.0224053102737598,-0.0055452006822524,0.131898676742904,-0.00522202070559591,0.0173399419939832,-0.0305634622013215,0.0243104191297513,-0.016838605788423,0.0196598691631788,0.616250212222338,0.807045483689307,0.754124799121757,-0.0323797793992019,0.0398976021754315,0.025189300753735,0.0179218045261634,0.000445497365124228,0.0205732718303756,0.000745487190494237,0.0220259058804738,-0.00650978791449825,0.133157898218892,-0.00492399398882681,0.0182869348095184,-0.0312879516635389,0.0244986964187504,-0.0162054807329966,0.0162138356639617,0.0125493965243842,-0.0170257947657073,0.00274026101171524,0.630783253920807,0.807264305347416,0.0599954779265512,0.0659647594640348,0.053610685623982,0.0553782318168163,0.0566842178209086,0.24573718804322,0.239767906505736,0.252121980345789,0.250354434152955,0.249048448148862
"ES.30_20",62.61196,59.5931,11.1737440489095,11.1841641997824,-0.124585079757521,-0.520647838792244,-0.343335160938761,-0.0285620234052915,500,500,11.1789553384526,0.270048489201485,1.02051815366901,0.773666044287082,1.01706018834448,0.942206553776814,0.958664021164029,1.14752744007796,0.990022546136177,1.07213705528667,0.489135994951135,1.1112760636107,1.07160379874832,1.01708714138424,0.492900608519365,0.730863692827294,0.882460718134943,1.20894844631584,1.1761756153015,1.08505592087913,1.15462956774056,1.03161051298463,1.05690902177622,0.898196850487301,0.783212216623925,0.814858913411912,0.874780859784367,0.00454373972320845,0.046111389337587,0.017413372785227,0.0241029782507551,-0.00927274729273123,0.0135704205167529,-0.0048342269752896,0.0398951952154164,0.0241134609722759,0.779706811438242,0.819729006863504,0.758582859087084,-0.0037523300833238,0.0392395413867937,0.0216680386673521,0.013088980943905,0.00746813797517808,0.0145034323714549,-0.00323350235936456,0.0307841468103247,0.0151371635187076,0.158704418444022,0.720737752350547,0.828539629079181,0.744261516292141,-0.00260938185582567,0.0480208867683671,0.0277208948055048,0.0157838881361756,0.00987025748748727,0.0142776213701642,0.000289024874608338,0.0244306306021214,0.00980306461936637,0.145549741609255,-0.0161996898898541,-0.0307603873786955,-0.0103982422982954,0.0190942670023459,-0.0136769044405788,0.0274533670422732,0.666811717683629,0.830896027989487,0.738739666807539,-0.00663013436787744,0.050686028000277,0.0279074788991506,0.0132838566273585,0.0128217675732891,0.0136512747221103,-0.0014710161179891,0.0234673806509413,0.00159509645192916,0.137472195026893,-0.0182623434448805,-0.0305639539995145,-0.00796671891631427,0.0220993634643754,-0.0181125651669107,-0.00486818649263861,0.0451625275556589,0.0176447055508893,0.0120330439722951,0.61733140111784,0.83227676618116,0.0700613065274431,0.0697477347240363,0.0644727284911321,0.0596488399403453,0.0552226377534925,0.199987182674042,0.200300754477449,0.205575760710353,0.21039964926114,0.214825851447992
"ES.30_21",62.3908,59.63264,11.3183342918596,11.5727227589064,-0.167800470709776,-0.538285015991278,-0.390999139289813,-0.100405417870639,500,500,11.4462352587389,0.240966565656968,1.02180944803305,1.02430724355858,0.692874701024206,1.11784872508992,0.87905664181651,1.23056653442294,1.03011361191565,1.44712701203267,6.56775292466916,1.1215752497241,1.06682301293177,1.01702911846814,0.921185372005901,0.947008600953432,0.825884293812169,1.21473461180764,0.901036613642858,1.05177429247969,1.07059463048113,1.00358620582783,0.99003420910765,0.891164388443203,0.289424011050987,0.797024927066543,0.859698570009883,-0.0108901824554888,0.0433700054225825,0.0111739331187093,0.00534349806111724,-0.0130862677210954,0.0318288146799906,0.000659534660657143,0.0406514410716844,0.0226644914559817,0.268972748108674,0.803017585317522,0.755559128630728,-0.0148922989827685,0.0370093495024361,0.0110216616376362,-6.38696624951247e-05,-0.00444104170143115,0.0288083091937917,0.00502890421066848,0.0340767757432082,0.00458959273359881,0.143700242727031,0.24229994937811,0.810302543726537,0.75002183608918,-0.0147677091145063,0.031766623273985,0.00821189585158296,0.000127694428670868,-0.00372495926464757,0.0278232486145183,0.00301946520353654,0.0311224140469061,0.00368490111653462,0.139238880407033,-0.0142156480841735,-0.00450874424110204,0.00826649474272201,0.0312754424908738,-0.0262833233939567,0.00816786515948075,0.215560067644425,0.811777870047293,0.744300902975458,-0.0186568132744659,0.031041267423733,0.00849110251368802,-0.00158098973024214,0.00131788841035557,0.0281257807070267,0.00136265607365739,0.0290314114014703,-0.00156676395462141,0.130782577065579,-0.014106928230394,-0.00384253673040165,0.0115235994040242,0.030571191668569,-0.0335607939412539,-0.0169361143997582,0.0317694763691092,0.0271890738716621,0.0185311946323157,0.246401312759699,0.813225982961235,0.0252855200429347,0.0234987960695043,0.0211685278085754,0.0188323988430913,0.0215268432973697,0.215681045614033,0.217467769587463,0.219798037848392,0.222134166813876,0.219439722359598
"ES.30_22",62.89274,59.5879,11.1205479661091,11.0373065219972,-0.128270638904964,-0.502895427893923,-0.0919498611480432,-0.0595574452046126,500,500,11.07900542303,0.298297534283196,1.0289500690664,1.02431906614786,0.848044843701839,1.17735213264169,1.11651752423108,0.97013142174432,0.970496321963955,1.45797622153024,3.2981322476573,0.99909760649092,1.06310616647545,1.02302882720387,1.00000000000001,0.913751765943331,0.938020645273972,1.28439291419407,1.09844033473018,1.19314945945256,1.15197828199484,1.03309065358279,1.01044567003911,0.893237833779349,0.269432771380969,0.801284110881262,0.871901880155591,-0.024419630233522,0.0702336041101987,0.037105310860706,0.0448215021284046,-0.0202097912117947,0.0258939323410592,-0.01614903352651,0.0365152509648705,-0.00370266216213935,0.282271529746504,0.807249123242804,0.769553713201174,-0.0348214028332813,0.06590906209171,0.0376684384225802,0.0419402542920032,-0.00826218197289771,0.0296355581700777,-0.021274202061586,0.0316913383826436,-0.0167021115838358,0.146778842361531,0.21010655975819,0.815498555794394,0.758705005864039,-0.0377897413958779,0.0721158305923084,0.0420602517128365,0.043235819667916,-0.00644198783110135,0.0306098126446397,-0.0230557554027156,0.0278096939699568,-0.0233654090471533,0.131299627256386,-0.0125800339491461,5.81964841845217e-05,-0.0141485960921352,0.0295529551618652,-0.00527283419734194,0.0249107124273637,0.172704757783693,0.817217103546574,0.757413785886791,-0.0395274298546362,0.0724643138400251,0.0425952967889056,0.0425755914756437,-0.00641035494549646,0.0307797806767215,-0.0234383414273103,0.0277748259057037,-0.0258311568244926,0.129394436744679,-0.0136127760939208,0.000536819729559925,-0.0131229398737203,0.0307370253209826,-0.00648680584695996,0.00936637886972126,0.0276850416939394,-0.00296947829910798,-0.00531954618165742,0.16921330378017,0.817534765879515,0.0243192201008313,0.0254780568262694,0.018964388204147,0.0155884712742076,0.0152733298088676,0.273978314182365,0.272819477456927,0.279333146079049,0.282709063008988,0.283024204474328
"ES.30_23",63.01232,59.62068,11.1535179626648,11.1122328167632,-0.0992529692481495,-0.524558529274102,-0.484835475248635,-0.121975693720211,500,500,11.1328945274227,0.304650330751421,1.02338039723734,0.960675747947273,0.91142290249527,1.18315018312571,0.698688416930094,1.07122507122485,0.874774765359986,2.70623532636062,0.43767891850847,1.19509936085217,1.10827812458905,1.01916898731674,0.82993197301868,0.932388899920771,0.837279368826931,1.41431693510877,1.04410485359718,1.09206068120504,1.07694966346653,1.03017142516754,1.09438862616221,0.888149436903047,0.908468912508692,0.799351245575266,0.857012898005644,-0.0264727198907201,0.0225504449004829,0.0121208133488408,0.01370663311947,-0.0077422583799517,0.0291563061609128,0.0224407944750895,0.0564913016432565,0.00909508296649756,0.827865894229428,0.806341587873232,0.752111884864226,-0.0316307155151872,0.0219601299288506,0.0172723715971554,0.00740302390599996,0.0036450952054923,0.0280762600743165,0.0212329419439346,0.0472490849641043,0.00126121475438876,0.141014425534469,0.812965278506257,0.813248715451623,0.744709301623998,-0.0336142769156173,0.0254869674065981,0.0220176879825902,0.0105975536022038,0.00939893258055523,0.0251911178542792,0.0175520832656199,0.0410321900219413,-0.00814590452357074,0.123612590023511,-0.0275591925338879,0.0029509201122562,-0.00545264516909379,0.0203217584124776,-0.0212544008891474,0.0427299189611085,0.796230004415938,0.815798475808793,0.737723913686565,-0.0388920186690988,0.0289943816855526,0.0217922011204571,0.010074806108204,0.00998501991094647,0.0256199580149891,0.0170441105680393,0.0393895612795992,-0.0161269561343098,0.117657265772015,-0.0270368558729923,0.00469643105559345,-0.00223036578267913,0.0244937530083048,-0.0250813786555615,0.00892540707721828,0.0554807616214453,0.00506761617675594,0.0106218155762185,0.801781057097598,0.817355530267165,0.0816022203633513,0.0743621429440672,0.0730237115337573,0.0715204839545238,0.0720191011531316,0.22304811038807,0.230288187807354,0.231626619217664,0.233129846796898,0.23263122959829
"ES.30_24",62.92758,59.36358,10.8780860198157,11.2430485574568,-0.183088646627367,-0.352752333440005,-0.105771961264747,-0.329027813660123,500,500,11.0620725074427,0.322181941729462,1.02827098575499,1.01614543810647,1,1.12955885210639,0.571805006587624,0.910778015704573,0.77407473206091,2.36211628559906,1.91654259915911,1.04728825386759,1.02248489722295,1.01781569849511,0.488124779662548,0.825366174232413,0.732405867498454,1.36437288982222,1.20343083131124,1.12398944737003,1.09098066696605,1.04090589253992,0.980484677572932,0.899969778675034,0.55902828150603,0.817272486276732,0.869958930649034,-0.0103404861607147,0.0509055372226404,0.0166246140655338,0.0327028349092331,-0.0153571288762035,0.00738552260161229,-0.00921312805145009,0.0527771942756022,0.0096106252703036,0.611472508411552,0.822943738838133,0.779016466227375,-0.018472003108739,0.0457863848794128,0.0173654313400874,0.0278076875967819,-0.00748136971793136,0.00515822858675842,-0.00691884468074765,0.0451312385965624,-0.0015157836217035,0.128495983747583,0.632474968300999,0.829353144463937,0.762857053285352,-0.0207314349504878,0.0446739642742921,0.0163358635461059,0.0260963547015687,-0.00303402302398472,0.00441494719131835,-0.00743558576586532,0.037238252781461,-0.0100770895060619,0.113580138021153,0.00965813158159963,-0.00450966944559289,-0.000605068445030772,0.0479565613383095,-0.0231990590564413,0.037000681445064,0.59924157904795,0.832157002572568,0.759164992946623,-0.0245676700480261,0.0443605933948118,0.0146683294648893,0.0265191562770648,0.000636893437169463,0.00500577347844023,-0.00928455668659781,0.0373753307908508,-0.0146343674096289,0.103244969825574,0.00963722301406498,-0.00583010642907369,0.00155240885973374,0.0499584508814107,-0.026221921810079,0.0099714081473764,0.0428109495998585,0.0140631279823648,-0.00478342112505709,0.614712944604333,0.833269033968671,0.0505355828331362,0.0552764871139784,0.0571750879299934,0.0541708236539557,0.0555694192196576,0.271646358896326,0.266905454615484,0.265006853799469,0.268011118075506,0.266612522509805
"ES.30_25",62.65866,59.5598,11.1401287848519,11.3085679632196,-0.190863227652615,-0.402232795526087,-0.153090889974932,-0.287382251246472,500,500,11.2246643317705,0.276075961686348,1.02253939914062,0.886888064428781,0.633688899308412,1.30946486317305,0.859211584907081,0.999999999999996,0.937305761410289,1.43051004797898,2.07681361570904,1.12019187538354,1.11799815335035,1.02191148901458,2.79007053592207,0.923158472159825,0.745448697982031,1.36962415049112,0.960270250199413,1.11133753269989,1.11432100892843,1.07265103461556,0.981383215053866,0.892761697531985,0.638082789465907,0.803944507534111,0.861772738571196,-0.0277539157462746,0.048657146275676,0.032282375875196,0.0182050404557662,-0.0306891171295915,0.0131241675263045,-0.0272228575740698,0.0802914385000209,0.004440317858508,0.546790831203824,0.813121152309065,0.767751324108549,-0.034664341810395,0.0467036696167454,0.0334159270485369,0.0112228430950369,-0.0180530863157736,0.0135721902153853,-0.0259803148712727,0.0742004066968566,-0.00521553421447777,0.127985364510244,0.448518633336141,0.81864917746014,0.753039282340745,-0.036240499025264,0.050250877279927,0.0350667980397019,0.0134616424256328,-0.0143760436998806,0.0139215306641544,-0.0268519894766127,0.0698362526219135,-0.0140219844209671,0.112944540667527,-0.0163795738003016,0.00505293798279772,-0.0202667137892453,0.0367928671426115,-0.0146100700523627,0.0258013610765368,0.414541539995616,0.821024937351789,0.749720328141607,-0.0388633851570989,0.0519743168344758,0.0343885578623411,0.0121659747903585,-0.0120744632349571,0.0137000195807856,-0.0268324551388711,0.0686342035823131,-0.0173403531202698,0.108985345600854,-0.0156669813239257,0.00398461231772987,-0.0173313520726101,0.0370696570317888,-0.016878676718293,0.0085168117128623,0.0272971103374446,0.00773640478189559,0.00300218477660739,0.405271094499226,0.821435413683634,0.0568464918509734,0.0487133347637109,0.0399583114540578,0.0369313083886427,0.0361054088140647,0.219229469835375,0.227362626922637,0.23611765023229,0.239144653297705,0.239970552872283
"ES.30_26",62.93952,59.36888,10.5951688885621,11.6801356277299,-0.278581511937312,-0.3114470526291,-0.397068143074136,-0.198641459039948,500,500,11.1508558429234,0.320212192705012,1.02585697054285,1.1280606495233,0.697006431110213,1.67967375659684,0.446644920782977,0.702484266321561,0.683537711692969,0.870019776315849,4.68261352422767,0.996518906407811,1.06687525575959,1.01825116716568,0.662618120262259,0.938958819036214,0.775453938039117,1.25873538590783,0.863954104983814,1.12084613013211,1.12688498188725,1.05488415892599,1.063399133291,0.888884714949346,0.757117423581116,0.799609968067186,0.861419802513576,-0.0242772891096467,0.0564316260979723,0.0450446974198709,0.0127975120689615,-0.0554103677237092,0.0196941518802409,-0.00299092753764071,0.0507588890652318,-0.0127797866384666,0.740658139132587,0.808585829248911,0.755857488797437,-0.0311316485809831,0.0453319005298775,0.0457995821207244,0.00248412298303058,-0.0429740649155392,0.0198187339336498,-0.000243230323938931,0.042680054252408,-0.0231053880362124,0.151178602602128,0.752933972487904,0.817754540525076,0.744970660505609,-0.0359507326644298,0.0535525193134749,0.0507787920264465,0.00554004841893666,-0.0391511165172414,0.0166834182854264,-0.00052688903216136,0.0380280791809129,-0.0320904686931892,0.131085871260603,-0.0086792814262795,0.0055466436252164,-0.0222573788031158,0.0147023434329682,-9.55802166082734e-05,0.0432009737869558,0.711986651796437,0.819997638665265,0.741113476119762,-0.0406894095055996,0.055224673870656,0.04918846890846,0.00321361409192339,-0.0351201613468447,0.0168981960169229,-0.00127381705703995,0.0354690153905393,-0.0407270589478588,0.12283432984938,-0.00650223003678402,0.00497355304971363,-0.0175061451905278,0.0168685904188883,-0.00496882291755627,0.0081928266717213,0.0619135020704135,0.00490504790998485,0.00857413432681299,0.686716008237321,0.821821023882333,0.0678976963065664,0.0664216405956521,0.0675225276960004,0.0638504041147909,0.0615841526346273,0.252314496398446,0.25379055210936,0.252689665009012,0.256361788590221,0.258628040070385
"ES.30_27",62.90148,59.67944,11.0727484268835,11.0247120887432,-0.183294459311677,-0.501478448609968,-0.436281806299438,0.0371730989865311,500,500,11.0487563636078,0.291620151079871,1.02665557575387,1.13662368713132,0.671361517102341,1.58535547041295,0.647837751415293,0.489956057752731,0.891038697790728,3.28439831735695,5.93024097700034,1.14838437535293,1.07144554937994,1.02318088263283,0.488510948122712,0.921959902368483,0.756588819074429,1.2720714373359,1.32030818581247,1.15465087584352,1.09059476021415,1.04683259507889,1.00434685717733,0.897948190679311,0.4150434882063,0.811338654879858,0.874849720890221,-0.00464904344182401,0.0126485139831189,0.0133756981012841,0.00533906256824905,-0.0302604136848934,0.0298473610989204,0.0127916398710877,0.0463932774238322,0.00366182416750917,0.334255228935456,0.816279587102119,0.797596546857488,-0.0145172772258454,0.0137775387806579,0.0163505762306969,0.00195888277505822,-0.0173969097335498,0.0329711712205131,0.0125158658865359,0.0373044734305336,-0.0030809775915227,0.11233947499178,0.268150182428574,0.821436663611743,0.791183615151292,-0.0160799251313695,0.0157583432138129,0.0198646626234305,0.00362543919561822,-0.0153487554743405,0.0333473497426178,0.0129650730665038,0.0361386479687013,-0.00898137766220061,0.105118844926199,-0.0140390879335575,0.0182118141828992,-0.0183711139956026,0.0100287731642059,-0.00135190332157389,0.0189440865775284,0.230346078530055,0.822352562520122,0.787265517907909,-0.0187876704950042,0.0159044485243792,0.0198683579691846,0.00207863097789141,-0.0132322348396758,0.0327750372500963,0.0128067738231693,0.0354150154022994,-0.0129677771624638,0.102505312900108,-0.0144238994512701,0.0168677284752206,-0.0165505398142432,0.0129178304146995,-0.00369762515570988,-0.00262517468998568,0.0328938564328077,0.00597015168508369,-0.00290895199898932,0.250880567895084,0.822896612541574,0.0375647244402421,0.0302527468192183,0.0242697163014474,0.0208481453431958,0.0227066793436978,0.254055426639628,0.261367404260652,0.267350434778423,0.270772005736675,0.268913471736173
"ES.30_28",62.5001,59.28022,11.2029380714554,11.0674217865591,-0.254096650352096,-0.481119564918772,-0.283710943004984,0.0400369734384558,500,500,11.1353860829894,0.289157463962452,1.02281521162229,1.08341118377151,0.815113621285161,1.44087390486713,0.74016075659925,0.732334051521297,0.946656170064412,1.73173450198475,0.476611348849641,0.998392903768823,1.07718441605109,1.0181355969968,1.88002346729238,0.881519792627571,0.846355910987065,1.12694410774733,1.04837303436476,1.03894791102939,1.04491147131505,1.00420488304187,1.00965662916895,0.895039027226302,0.746788767133145,0.809507520913666,0.872842173614234,-0.0153112293289454,0.030998154290952,-0.00524111043604653,0.0349982821642311,-0.0246485157475448,0.000743409270312071,-0.0135104389163449,0.0451718982248969,-0.00338024588253721,0.769819793665258,0.813577801496454,0.769521702602691,-0.0208254196762814,0.0277303055246804,-0.00253565383529711,0.0278492885920085,-0.0144416562263868,0.0031444063904241,-0.0133829908038367,0.0411621304308701,-0.0138135946418709,0.141939210015626,0.724744887858917,0.821249782371772,0.760030345850136,-0.0228550859907327,0.0263751200351119,-0.00284645553272602,0.0249474317587948,-0.0121607448880087,0.00531070126107704,-0.0164258706118766,0.0389070600695978,-0.0164079075625084,0.138095355168462,-0.0200528609607252,0.0024363420298062,0.0125005333272121,0.0394520865676653,0.000562232209851992,0.00439648831141872,0.758842654977065,0.822997712275969,0.758529181309621,-0.024575148654981,0.0269888243831293,-0.00370685816956986,0.0246893466312746,-0.0115983036092612,0.00532423047755929,-0.0169228611851316,0.0395716137387887,-0.0182825060356246,0.135245520906412,-0.0205619851264935,0.00238579545922997,0.0128314019201415,0.0405220252869813,0.000964151649276818,-0.00609873024061919,0.0180569850009225,0.00114828859788622,-0.00944713605213254,0.764836469626962,0.823208125611406,0.0670644701106458,0.0691327438427344,0.0650848459548293,0.0681469550603444,0.0686852224006258,0.222092993851806,0.220024720119718,0.224072618007623,0.221010508902108,0.220472241561826
"ES.30_29",62.57198,59.45138,11.1996476236258,11.0510991253974,-0.104221888227656,-0.45453167503831,-0.295481793997013,-0.112182858443779,500,500,11.1256213033867,0.280487706250622,1.02808118380708,1.04081632653061,0.758125473769053,1.51627557364335,0.844400357943756,0.798734905692572,0.837395743145193,4.24768325775195,6.56669087936933,1.00034863276416,1.07253951637214,1.01860929307518,0.74541751976587,0.96113766401015,0.909687823476721,1.30938021812159,1.0552571375982,1.09059124920385,1.11847162631531,1.02992238507497,1.10478679401747,0.8868508197607,0.15256477979436,0.788347945699364,0.854577230204243,-0.0202661291674116,0.0244786785865772,0.0089709188882904,0.0196795632218633,-0.0147936456782361,0.00370984669376721,0.00134017137204288,0.0843704096053673,-0.00422684635173686,0.211010598161996,0.79647583533569,0.763406185144354,-0.0264384584613372,0.0195366654364036,0.00840700772936842,0.0135618560351376,-5.17209680851338e-06,0.00183796871949857,0.00497698106080448,0.0746623062095336,-0.0136187790813375,0.130474125569842,0.210407001252179,0.80300195980151,0.750343367766449,-0.0255492647850663,0.0203980686149443,0.0125994336228461,0.0136692547126154,0.00251331369938481,0.00225333246219781,0.00451841464515305,0.0697742333459179,-0.0167407171818752,0.116285735134079,-0.0210937659110761,-0.0110286958099694,-0.00647547145659993,0.0329586852506885,-0.0222073631181537,0.0257886937941521,0.190998639791348,0.805080629501147,0.747836380311486,-0.027278803184812,0.0208775831769122,0.0125483891958898,0.0129310920871879,0.00454988642427327,0.002334709370217,0.00457781904702942,0.0687333371779412,-0.0200181108990492,0.112945404531125,-0.020753374536949,-0.010730306590155,-0.00432871829044904,0.0339827324191301,-0.0241254064955429,0.00966024141502731,0.0265003904122541,0.00302643254984788,0.00655634944685857,0.177594403471482,0.805439681258598,0.013712922239041,0.0189661855646446,0.0189119326925256,0.0171674583003474,0.0159626504110311,0.266774784011581,0.261521520685977,0.261575773558096,0.263320247950274,0.26452505583959
"ES.30_30",62.48664,59.61764,11.3432042243164,11.4790197761151,-0.193562175077573,-0.472460751187809,-0.48142744670435,0.0284835493879254,500,500,11.411314058753,0.251417144881691,1.02330939477796,1.30286343604323,0.80837405409529,0.990018764722318,0.928013533455923,1.22992029377485,0.827811224316284,1.7639235574676,2.58024703030731,1.10239758419864,1.06809795561255,1.01958898441989,1.51546383383784,1.03306393479561,0.888365785074452,1.26156422236194,1.19839975781889,1.08609819777726,1.09828617775522,1.03522786217295,1.10368478981969,0.900436040316059,0.230587834660753,0.813189974997788,0.875660256049355,-0.0055482980212302,0.0455804430351895,0.015281432437581,0.0158293104117422,-0.00292756200584917,-0.00318593256964933,-0.0045556284104162,0.0562184161894275,-0.0058293837212614,0.252631744595797,0.817335214738883,0.776485309997898,-0.0109503431043814,0.038350804931589,0.0132100443311302,0.00892064338252,0.0105742097453366,-0.00422286185848957,-0.00191062402994596,0.0474883539860456,-0.015154575981367,0.139481064293883,0.210697484508497,0.824511025495173,0.766774475468057,-0.0105709376004196,0.0349206274443215,0.0107222037684366,0.00675547788352184,0.0149943341171697,-0.00475105646628884,-0.00534669623475203,0.0434701533507604,-0.0187071126602088,0.127983254679478,8.10334051039223e-05,0.00157457174329463,-0.00394906540299302,0.0395701113869302,-0.0371235300225136,0.0219186294197465,0.235600842535791,0.826801900657384,0.76396387620994,-0.0124459379311288,0.0358327239683711,0.0110665878664994,0.00578684170085125,0.0150467982432114,-0.00541565016502221,-0.00519801815818889,0.042758320319076,-0.0205558442604,0.126318280656936,-6.58992615159241e-05,0.000430836764566458,-0.00346386847470909,0.0412010690351265,-0.0388141737576917,0.00868533633730428,0.0260738121959247,-0.00403060487621203,-0.00741346195251555,0.246657336841103,0.82710825253359,0.0202069484262314,0.0221387075401729,0.0184639107664276,0.0206462499693515,0.0216151562888504,0.23121019645546,0.229278437341518,0.232953234115263,0.230770894912339,0.229801988592841
