"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_GMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_GAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_GSCIIMP","CHL_HM208_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX10","EEXP_HK76","EPAL_PCOPH10","EPEL_KMHSCPH10","A_GMTHIMP_1","U.TX_1","Y.R2_1","A_GMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_GAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_GMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_GAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BS_GSCIIMP_3","U.TX_3","Y.R2_3","A_GMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_GAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BS_GSCIIMP_4","CHL_HM208_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX10_4","U.TX_4","Y.R2_4","A_GMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_GAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BS_GSCIIMP_5","CHL_HM208_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX10_5","EEXP_HK76_5","EPAL_PCOPH10_5","EPEL_KMHSCPH10_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.20_53",67.71846,64.4049,12.4954808595838,13.0623552255356,-0.0509093402307351,-0.29820242250578,-0.295264439100657,-0.267053068543317,500,500,12.782060983079,0.259235189410106,1.02033107284661,1.2321428571276,0.626307922272041,1.30937530861708,0.782477746481861,0.962247055270299,1.01232631325745,0.663978531290401,1.50301802565172,0.927834373741219,1.00788007251663,1.01698304024092,0.860937282747073,1.10433251313728,0.906407157251675,1.17796019040204,0.953610535198454,1.0231424843817,1.03858539869231,1.06564966470852,0.999878099108119,0.896550282774989,0.293719624478767,0.806607374107151,0.87953617865057,-0.00832525907892362,0.0320962407000561,0.0296413174770295,0.00816131151786008,0.0329144767407838,0.0169468328725654,-0.00545556903380953,0.0159283995190842,0.0454830282146544,0.352771864434483,0.810863071788947,0.798542811291134,-0.000341291832301793,0.0231919735712151,0.0249538155678265,0.00820303650206689,0.0338304444046295,0.0165374640666685,-0.00646971279555317,0.00634956243790609,0.0466917290255967,0.113614226902049,0.359011659919462,0.8163168371902,0.769194343905684,-0.00880698072020703,0.0408504864420473,0.0354671195037803,0.00803613536518435,0.0388787046593633,0.018354719206814,-0.00799049127647153,-0.0058990479061034,0.036846626997754,0.0961913091211961,0.0173822453692637,-0.0383076373179786,0.0102874807835829,0.0272553974463248,-0.0193817732391518,0.0646071983693521,0.460986732044139,0.821279410550546,0.766747394448095,-0.00909570524927428,0.0369814606300214,0.0317324366110009,0.0078992695299854,0.0433167305769095,0.0202724205894088,-0.00556025457622557,-0.00641362756398934,0.0387792098189797,0.0942533833456144,0.0186075898723508,-0.0362096771565993,0.0101282516086987,0.0274830383549676,-0.0238091809135917,0.0496866960573561,0.0380844456524172,-0.0310005259544521,0.0217749039817705,0.474784935174713,0.822483946944383,0.0229790504729711,0.0275989814867482,0.0280871496697383,0.0360651332092999,0.0371446307292101,0.236256138937135,0.231636207923358,0.231148039740368,0.223170056200806,0.222090558680896
"ES.20_54",67.0186,64.91466,13.3475680025676,12.9966672498609,0.0102977842718383,-0.437546990674454,-0.514126615313214,-0.0246558812950939,500,500,13.1732860590434,0.159712617684763,1.00908875524463,1.03251821019772,0.818928054231129,1.16406890892848,0.839846252475595,0.769736843774309,1.00542718870432,2.3522650439456,0.999999999999761,0.98882317076178,1.03633947083736,1.01217442467318,1.02604980723142,0.827231581438097,0.912422125803961,1.22580266813216,1.07974962305496,1.071259561508,1.10153613184659,1.08360010693092,0.947855013153976,0.910944768653528,0.68546075356297,0.833283579975014,0.889402039433563,-0.0120271690291698,0.0394462631152362,-0.0011424178477228,0.0204178492515547,0.0149449926524202,0.0309947135524618,-0.0118601068534409,0.0271343827709045,0.0079397449906623,0.659734841913946,0.837020831517402,0.791825381132784,-0.00177091718809752,0.0234386140306213,-0.00228875183542677,0.0225787362703198,0.0141617210672149,0.0323830901906257,-0.0130837994577981,0.0171194388648791,0.00766478190776298,0.138321740178189,0.578735576887373,0.844710401760195,0.775131863672851,-0.00809531612729951,0.0362939921570589,0.00272715798885332,0.0234565320904666,0.0140967877006897,0.0291183122745813,-0.0126178257393452,0.00795282134183111,-0.00120382054852378,0.128720330810028,0.0134525076545483,0.0057772060454098,0.00650423467681694,0.00516252777900822,-0.00218607780117054,0.0663148407425133,0.547486013115977,0.848141927035028,0.771159172224744,-0.00877104618086304,0.0372036533310497,0.00249141798903206,0.0243055194934259,0.0172684889043013,0.0297355590751567,-0.0123441286214735,0.00650178833188007,-0.00309753511152893,0.12659729785084,0.0122746149859326,0.00608765333440772,0.00655868911781866,0.00547259220414782,-0.0053250634669923,0.0483827489356531,0.0291662426357484,-0.000758843141320397,0.0121929298312451,0.537708234139551,0.848621905400417,0.0520341508178519,0.0500812659010803,0.0439325142028685,0.0415603222052657,0.0408180792347113,0.107678466866911,0.109631351783682,0.115780103481894,0.118152295479497,0.118894538450051
"ES.20_55",67.31356,65.42824,12.6334743389991,12.7808996276861,-0.122727600095648,-0.405797853478524,-0.300924577527807,-0.238371980134161,500,500,12.7074007800009,0.14836393631081,1.01058027178267,1.17361412524306,1.22110849034091,0.96842238221549,0.743589746015774,0.89429175476246,0.955259503420674,5.04040403666697,783937.506625341,0.996535632957483,0.953935327623535,1.00741022235601,0.796637744570277,0.86025357097346,1.03851069094002,1.06805463407067,1.0981954904835,1.13531696490677,1.12412083816606,1.1197545204727,1.09701003614813,0.899729924366902,0.344193181661441,0.811333445568434,0.891041789934689,0.00289353576779883,0.0106641200288937,-0.00167408990910409,0.0260927788882444,0.0167898659111129,0.00570806230251774,0.0243433799264414,0.00753487901065486,0.0180951050933267,0.352836423220151,0.813008179648695,0.761174212993561,0.0178578894743223,-0.00139278101669278,-0.00188469410918377,0.0224681421927076,0.0125369362063112,0.00652471291822076,0.0175372774517039,-0.00918688699357057,0.0226678561243074,0.181678629879766,0.381508571108385,0.826756115664358,0.734768799598963,0.00468539594496057,0.00958002155058649,0.00738839236270707,0.0233921080941743,0.0176526099212882,0.00640164578284041,0.0198260368873766,-0.0153738431848995,0.00267950944253433,0.159564055723129,0.00811606833176705,0.0199607463581738,-0.022703762214658,0.0279020693291715,-0.0191414380366827,0.0857731391117223,0.312723145700909,0.833112318760602,0.732800442260206,0.00324500022304884,0.00740525325027486,0.00572605904556707,0.0226785016883138,0.0220394053707011,0.0069506172453431,0.0210156961152445,-0.0138837732104904,0.00235824095359651,0.157129001131132,0.00760463304295472,0.0181034264450332,-0.0218619108024013,0.0285386401682401,-0.0192983757619524,0.0734714888856145,0.0292444676246327,-0.0166705443760513,-0.00647878530407197,0.314288642360276,0.833501379882788,0.0270860412463843,0.0277662150843193,0.0300225496711184,0.0246095288182834,0.024732724480911,0.121277895064426,0.120597721226491,0.118341386639692,0.123754407492527,0.123631211829899
"ES.20_56",67.6083,64.86874,13.4701239113222,12.590012241013,-0.114759392159372,-0.226251129390254,-0.294106538244469,-0.603044447413693,500,500,13.0374968152485,0.210129293899105,1.01671111125659,1.12758139693096,1.00000000000001,0.932446125785363,1.16696880063751,0.927097761901677,0.965295799356489,0.855407750219166,0.248497198821947,1.15652684779809,1.10373790580683,1.01391376813321,0.811782420787379,0.890870387275495,0.950945501576785,1.06958764737011,0.915100483091398,1.18400720397621,1.18232823189666,1.1310875071541,1.0875482074793,0.908279842605515,0.174129944645275,0.826318758484327,0.889275403744566,-0.000151253428259738,0.0472379665472932,0.0210776675363726,0.00657141635014023,0.0376845470632392,0.0101566696213244,-0.00200059188081846,0.0189367923178578,0.0342272661523885,0.182078817649499,0.831143219170528,0.78848032057976,0.0114314702102742,0.0289819827165162,0.0167283231587455,0.00693670987430962,0.0365032842717027,0.00482984592448056,-0.000476186664856863,0.0122457565566829,0.0302266023000691,0.141411775091754,0.196139278788866,0.839104787260896,0.759470519769601,0.00446161924664698,0.0415171364952254,0.0240946784968006,0.000782989889298301,0.0379757722002845,0.00360294446124238,-0.00401145915916716,0.00674995497785948,0.0136997556833222,0.128507038074376,0.0159964514781331,0.00199008928758242,-0.00292400406304828,0.025874135207941,-0.00606345984867254,0.0707157651758554,0.12102290778299,0.843695962982901,0.759226822393381,0.00124555800647393,0.0373118460224704,0.0210154399603745,9.53121997660686e-05,0.0474573608930696,0.00592432085393073,-0.00157539156478607,0.00504361536999692,0.0152454454635101,0.123166079368231,0.0150921305593838,0.00516298051828014,-0.00122589460380761,0.0278349893712214,-0.00683386539759067,0.0403975541591723,0.0589230308509938,-0.0311159104751599,0.0187942466814251,0.078746999436823,0.845338352481795,0.0133560872238614,0.0139657804124287,0.0150442436587569,0.00928267975808384,0.00604003978315234,0.196773206675243,0.196163513486676,0.195085050240348,0.200846614141021,0.204089254115952
"ES.20_57",67.78172,64.55634,12.7249873417342,12.8618000375068,-0.198117895102586,-0.267053473397191,-0.42655442873178,-0.278930066277593,500,500,12.7935765728764,0.252109328585888,1.0175935679848,0.845201238392314,0.967700258397941,1.06883101984625,1.47476258909553,1.28890600685672,1.00671676755469,0.330655957162985,2.00401385649162,1.01517555852156,1.09729050333111,1.01735001172,1.03446374414117,0.898993429810463,0.902915242224472,1.32592076764629,1.0914329602494,1.00283665863483,1.01642330546418,0.979565998048717,0.991156883211057,0.893134108938548,0.698118164495929,0.803738623158454,0.8734504380426,0.00968165380214554,0.0487954796106381,-0.00508496437538648,0.00649596712095549,0.00151083183284587,0.00728762640488743,-3.03510511875989e-05,0.0153978585078703,0.0119762348776651,0.737438418146171,0.80689083856107,0.79975959364382,0.018540555309832,0.0376535352202104,-0.00715925660151804,0.00477023723498615,-0.00246755120255228,0.00318950692873279,-0.00339800489819271,0.0108648606258721,0.00619784979625957,0.102116638996791,0.730892620446238,0.810748202206406,0.7729548128857,0.0141276559756892,0.0401222273697144,-0.00260899565607563,0.00697124233167881,-0.000150824557671391,0.0047446104272246,-0.00551470067768836,-1.19744144216405e-05,-0.0118910268164693,0.0766320667520577,0.00623456129975281,-0.0180007201317196,0.0228375325273887,0.0416435378949898,-0.0401963518067849,0.086177997870378,0.814234234451837,0.818127996941173,0.770688575094142,0.0160252497563755,0.0389572262539302,-0.00447378964562485,0.00726489949035799,0.000275621376253901,0.00278170407723525,-0.00583248803836181,-0.000363228320662069,-0.0100726488777406,0.0769575785204053,0.00477575555659104,-0.0150237267553046,0.024022072170606,0.0406007221381645,-0.0411298969898277,0.0746019996755291,0.0252072761686548,-0.0176358173639118,0.0229158977750632,0.818403713624908,0.818906465402406,0.0545678654064576,0.0576413025666028,0.0571296553612537,0.0636439880446012,0.0639698921535359,0.19754146317943,0.194468026019285,0.194979673224634,0.188465340541287,0.188139436432352
"ES.20_58",67.57476,64.98294,12.8654288331373,12.8613451066482,-0.153754981822647,-0.283028498555684,-0.194503993150271,-0.343178690855384,500,500,12.8633871319498,0.201488144095616,1.01531902153647,0.81203007519735,0.814243255770948,1,1.29748283572479,1.09796238244333,1.00033607607349,1.00000000000013,1.00000000000023,1.05810809059468,1.09953893542576,1.01411501889668,1.0752558699576,1.02162744405797,1.00532257155447,1.2847394958876,1.05032994058555,1.00962212082221,1.01648099907495,0.969873940965072,0.989536823884365,0.892851493367,0.312189221464994,0.79946297993574,0.875228131979614,-0.00934512706078235,0.0358306778882598,-0.0117909873440962,0.0413057934721864,0.0574773469039649,-0.00120431829579674,0.0158838952041456,0.0213980011724602,0.02775786450255,0.287714780299504,0.806576271101651,0.789668502572393,0.00133795399671935,0.0258311815483362,-0.013554380273806,0.0446818187303119,0.0526442906176532,-0.0038820474409805,0.0142722453806402,0.0124015103737527,0.0241251188689968,0.118339693617536,0.303480932452285,0.812123712447451,0.759522538756938,-0.00386235650146629,0.0370154318009232,-0.00528611722055324,0.0483581276938669,0.0496442583837539,-0.00977339572495161,0.0108587693528161,0.00674437456799717,0.00726916289557416,0.0989193351082282,0.00414859387208059,0.00710940845254482,-0.0507050534746616,0.0331078122945182,-0.0494090592049286,0.0758018400873097,0.37046615452521,0.820287619376827,0.753891113488376,-0.00935791050333386,0.033434617968146,-0.00808950900751869,0.0486679719675344,0.0636063518761242,-0.00856183982315957,0.0185839389309588,0.00519162657977552,0.005854533181299,0.0942452032935691,0.00178054860170091,0.011077463491525,-0.0517820020077847,0.0308662686795239,-0.0510824299835853,0.0438233369393845,0.0761535806170694,-0.0332275075556614,0.00493358829390758,0.36592750537936,0.822014852963449,0.0242695969780451,0.0223669533807999,0.0235926143976888,0.0288000470424351,0.0284472123575039,0.177218547117571,0.179121190714816,0.177895529697927,0.172688097053181,0.173040931738112
"ES.20_59",67.31446,65.05088,13.0554013387806,13.4588690586645,-0.202375996543792,-0.296303587329774,-0.332277477226526,-0.301243279469095,500,500,13.2586700022082,0.170724514572202,1.01461703125752,0.901140684410732,1.06871907641552,1.09226156152663,0.750214104270992,1.11776482364134,1.00358565350068,0.663978531290392,0.248497198821956,1.15786403749907,1.06400199948896,1.0139214924627,1.55679278708097,0.971831285032485,1.22856854233689,1.09521422737781,1.07365104688411,0.988201965245168,0.992603150277184,1.07176585282779,0.963290215684289,0.894501190598453,-0.0397198311019476,0.799875767888662,0.880159303348208,-0.023221620807496,0.036714570810236,0.00201093971711703,0.0315193097643412,0.0535609226168417,-0.000470257213215331,0.00582829331141547,0.0458809691429298,0.00229453093198706,-0.139125252943609,0.80666701135176,0.780780002752495,-0.0137817589011627,0.0254067344183212,-0.00407522674732719,0.0312047596956028,0.0545926552274573,-0.00324696883216826,0.0040745380335324,0.0368929598256511,0.00104068758785145,0.135552932000437,-0.13597013926428,0.813700843085881,0.7442355239913,-0.0214460238482358,0.038904947956266,0.00579325037039578,0.0244291650646734,0.0651772250580469,0.00600102172775909,-0.00114832704118928,0.0257130583517542,-0.00661629943546776,0.112616898933568,0.0197073328926771,-0.00776684844966292,-0.0015495307546897,0.0540246065541541,-0.0226471181131693,0.0754434721799896,-0.00767208569690277,0.82100651491233,0.74166105453856,-0.0272566905827915,0.0370617568290912,0.00646023043378812,0.0249673107411607,0.0853574107718748,0.0118292658334472,0.00343015324695462,0.0252858518415091,-0.00432153019165166,0.105516909006466,0.018127804910915,-0.00625062728732232,-0.00254446493112149,0.0557517998722382,-0.0175689214123838,0.0445282179961245,0.0625051684623518,-0.0105299802007182,-0.0273607666648651,0.010219610430124,0.822905970185886,-0.00299576285519833,-0.0104931530025589,-0.0102551869261121,-0.000578646704052896,0.000770786996615944,0.1737202774274,0.181217667574761,0.180979701498314,0.171303161276255,0.169953727575586
"ES.20_60",67.71208,64.6111,12.2473055919302,12.8925042999507,-0.136419906035084,-0.358508736888646,-0.498167941349603,-0.225472688333204,500,500,12.5740439275989,0.246617557394852,1.01860059278353,0.960780622489958,0.916899348491441,1.29441884217485,0.690253314254867,1.29914529632833,0.951183093427926,1.00000000000018,1.00000000000023,1.11592955951843,1.03307810886948,1.01639461917124,0.786324787186898,0.815729101550884,0.891580387581028,1.26440527328522,1.12120511797533,1.13381278823544,1.1275790756437,1.19033580200708,0.999916422950064,0.898094909149069,0.48593633672347,0.81090923632602,0.880624835398237,-0.026918940139444,0.0324979495299411,-0.018953338035977,0.0135873251172986,0.0260084379648689,-0.00352144455919214,0.0186023751266952,0.00239802635186165,0.0310994591015333,0.463819283248799,0.815315729206966,0.765850091212272,-0.00730549599850991,0.017350949464778,-0.0193078818830531,0.0167389766289448,0.0227237137776113,-0.00796799552951907,0.021427307888553,-0.00978888315574888,0.0249160686873566,0.165727280274854,0.484727063169075,0.826687492640956,0.746731711794907,-0.0129894621775448,0.0270303254384207,-0.0110622887782813,0.0128982936019858,0.0274007246874979,-0.00609028991956605,0.0167670854877769,-0.018281851846888,0.0127527203668718,0.145063935290535,0.022584547146606,-0.00797642961808494,-0.0242934463230775,0.0282689935328983,-0.0243792674509343,0.0653140521595037,0.421541965756096,0.832269965993105,0.745749105052693,-0.0144040292827988,0.0269743914952043,-0.0122898447261934,0.013167606622193,0.0311198627371658,-0.00582925677546949,0.017128981400473,-0.0191586123011748,0.0123034396274934,0.144686074627272,0.022157009332288,-0.00815429728637181,-0.0245231459250676,0.0279548929761431,-0.0229100526418619,0.0585199027629919,0.0114983871782698,0.000933249576777851,-0.00771824557539463,0.41473024864428,0.832382730752965,0.0386459868854827,0.0368870417440453,0.0385498146785652,0.0335247727925341,0.0329830443596578,0.207971570509369,0.209730515650807,0.208067742716287,0.213092784602318,0.213634513035194
"ES.20_61",67.32292,64.99704,13.018049096472,12.9516296371892,-0.0939629319770171,-0.303556515777168,-0.350548166310028,-0.281356150546086,500,500,12.9848818349855,0.179122153713661,1.01603792491139,0.812030075197346,1.03298479400996,1.06883101984624,1.02151092755119,0.776243448460792,0.969617946044038,4.04877715043277,2.51515151514721,1.00724154054108,1.0330000263817,1.01421001659693,0.678377058721572,0.91809760769219,0.805169530515036,1.06016733876347,0.783328762792595,1.00699117338455,0.995866699837943,0.945145108642253,1.04451780427003,0.899779206448865,-0.0505429234862493,0.809252330276747,0.886222766848365,-0.00541804280783772,0.0321296554802913,-0.0101828813090378,0.017507675889503,0.0447063494072724,0.0238274184192593,0.0142430401742123,0.0287151783360284,-0.000385164954482303,-0.03183459724501,0.813385857636616,0.764839657232669,0.00768240486905393,0.0133764280010189,-0.0150224367136489,0.0131389439464666,0.046463027697872,0.0227158572580213,0.0120195856781297,0.0209362641379978,0.00111777321153922,0.16264988316342,-0.00147154230496771,0.823168769493454,0.732292395812605,0.000886176580700279,0.0206033767820123,-0.0122035686127087,0.00114865636926835,0.0500706245563491,0.025570248150466,0.00467728020568913,0.0168289831722419,-0.0154139346518404,0.142824810937698,0.0369181203401852,0.0175572698715695,-0.0107211251070845,0.0645578284040642,-0.0262368348177079,0.0695611035325027,0.0631991109551523,0.831815728394932,0.73023634711783,6.7363773287183e-05,0.0181387923262578,-0.0149118994726605,0.00126212497956947,0.0570599465041905,0.0301980408991893,0.00722589216692894,0.0165120843138781,-0.0147282364403858,0.14169821649735,0.0373131945680953,0.0166902664189626,-0.0107867964900174,0.0647176655588058,-0.0295841385322862,0.0568413891915115,0.0360898557798475,-0.0245318019751278,0.0018309151033004,0.0451982080792789,0.83241825276804,-0.00389244385344117,-0.00245166630313394,-0.000113327354354731,0.00486713023332051,0.00348083322233246,0.183014597567102,0.181573820016795,0.179235481068015,0.17425502348034,0.175641320491328
"ES.20_62",67.49496,65.32644,13.4948284089118,12.8960579538049,-0.0605183060320319,-0.324556611428964,-0.417468910552302,-0.406899284617256,500,500,13.198839049967,0.164296268163481,1.01227580712966,1.27201508772917,1.3057636429674,0.989063867016618,0.865601720319598,0.630933506676923,0.999773463393015,2.69376693766264,4.02419023128406,1.13963013935457,1.07540743850666,1.02164533760972,1.522875755583,0.922366683277862,0.913421848419487,1.32390720989272,1.06346894085346,1.17259541060796,1.06763215048861,1.06385155563995,1.03123566782791,0.907989795770766,0.248036326878738,0.825894054437176,0.887801137629256,-0.046671705167389,0.00956718487576492,-0.0208864412904127,0.0278134519589205,0.0095990837615857,0.00720554391375342,-0.00528466045551533,0.00983628430272927,0.0388139127822445,0.328799407912687,0.830924393258716,0.794425762522769,-0.0317019396195576,-0.0030311276530085,-0.0230611995566895,0.0258015354431487,0.00978680543417258,0.00584797495882649,-0.00114265586404873,0.00115353410521117,0.0381677514472094,0.131261707476984,0.115482620988637,0.83783657582171,0.757749258390871,-0.0373528124550143,0.00381955546263034,-0.0166867070703079,0.0211312145048124,0.00922797561877496,0.00431414146432392,-0.00602793963326595,-0.00589596673625001,0.0198542278322104,0.108021760485358,0.0163044814450043,-0.0314695304030483,-0.00175730303021232,0.0545918988350157,-0.056332290367,0.0738876665566716,-0.0462100451442914,0.845925890168895,0.756277684948483,-0.0377820528495518,0.00419218927857519,-0.0171072991191206,0.0215913421421619,0.0103795278019462,0.00447449980522292,-0.00595290685754271,-0.00616717423564144,0.0193892401078614,0.107719334606315,0.0160873773371712,-0.0316197093922134,-0.00154811518178071,0.0545950698522935,-0.0566137192095058,0.0684008527265819,0.00799663660092736,0.00147794247807584,0.000636629961223598,-0.0357571189331636,0.84595918890695,0.0187922836197747,0.0249112370162214,0.00874945292926543,-0.00350106891745202,-0.00270911091481588,0.145503984543706,0.139385031147259,0.155546815234215,0.167797337080933,0.167005379078297
"ES.20_63",66.92996,64.49394,13.6516048664345,13.281674126842,-0.189623431917429,-0.433823831794228,-0.461263930191013,-0.340844140532632,500,500,13.4679096938033,0.18087587869117,1.01281018934343,1.12762916071035,0.766303751056638,1.21074815589037,0.767541664891624,1.29790719933154,1.00936131769802,0.663978531290272,4.68326556306166e-07,1.02766424498966,1.1157962063965,1.00810126260121,1.21274009210886,0.985407481302856,0.985085222980924,1.0496266697192,1.13084893155362,1.05365732163826,1.07215160376631,1.04323114668715,1.1261577464761,0.896518864407234,0.390999805690155,0.806146121204556,0.888990948450236,0.00501665131923538,0.0160972957260781,-0.00956237284248613,-4.45591877573923e-06,0.0418366641205279,0.0109942003207105,0.0135998186769221,0.0250378716303037,0.00832696931096891,0.369833844514714,0.809383920216436,0.787047722105602,0.0169867320504951,0.00218609724775111,-0.013036459378004,0.000329954668123636,0.0410921920377759,0.00811791348529128,0.0120456056807227,0.0113197963411348,0.00732990043991564,0.140758062148334,0.438985012490766,0.817042069259542,0.764559395520548,0.010232026967118,0.0114869100896875,-0.00609298079363004,-0.0126236949763851,0.0450217822403871,0.0082922493011145,0.0121970312064091,0.00660396421086981,-0.00742856625224551,0.12711840431361,0.042482934894402,0.0166011374488914,-0.0142791213384412,0.0167790970709932,-0.0286585717184159,0.0709854791084772,0.471377268178954,0.823129485065762,0.761323090955609,0.00765216020138487,0.00931621982837426,-0.00908769942758981,-0.0121715967128159,0.0537021561385201,0.00944520281688547,0.0144032161237862,0.00558786652587375,-0.00617113849051619,0.125561782646125,0.0427423980745028,0.0160621911685532,-0.012994154710685,0.0165629328407681,-0.0281544079618986,0.0510213970702665,0.044570031227641,-0.0227856011127362,0.00165644735438643,0.446684746596746,0.823861130739321,0.0290319592705657,0.0274603745438595,0.0325948883287172,0.0350000318457614,0.0331665979912435,0.151843919420604,0.153415504147311,0.148280990362453,0.145875846845409,0.147709280699927
"ES.20_64",67.2542,64.14142,13.2495689482575,12.572019724113,-0.0863833694521754,-0.404711900373949,-0.302425199571836,-0.260367191146243,500,500,12.9152382335386,0.241016072929778,1.01654915146547,1.11861793164201,0.884190324935006,1.19082603817652,1.26921523662114,0.701216872919034,0.979398812450902,0.198396793734197,1.27817853788221e-06,1.10713426765329,1.07180117356203,1.02371037169734,0.72009703904483,0.919700690465346,0.994845535277868,1.16424011109323,0.911481868573741,1.05830517164575,1.04911933728264,1.04144209658598,1.02646667679812,0.899126210410525,0.68447683762393,0.814042092631668,0.8861301046011,0.014582223456883,0.0391411683604581,0.000434162038703041,0.0214188814769565,0.0355257501678859,0.0170871642313668,0.0147164982090696,0.0149318603217513,0.0276425894534446,0.707283667693839,0.81867284608867,0.768674252827322,0.0250375195903202,0.0291064985816625,-0.00196131341616899,0.025868750219057,0.0311165641962864,0.0130824416167062,0.0110772083216868,0.00647755148128157,0.0320596204539799,0.161703517969857,0.505556398233248,0.829691061241543,0.747799309525379,0.0226609032525606,0.0401157584712307,0.00614715871799146,0.0228829589654816,0.0308429400487757,0.00962365724044677,0.00673975881017401,0.00177647851277811,0.01290313454428,0.140878294072864,0.00972581279070602,0.00214278412560155,-0.0288223049703604,-0.00495641818345201,-0.0360304655845631,0.0899233763208402,0.528088259670587,0.836083863600981,0.743581952900795,0.0165444614652142,0.0402850435575103,0.00474044525413039,0.0217949256766563,0.0451067343667116,0.0109273168166951,0.00940206583006401,7.88646460703003e-05,0.0112290155851641,0.136607271545779,0.00926705989760658,0.00225056993358361,-0.02984864890203,-0.00608607632145186,-0.0352242711984023,0.0588943552117177,0.0571156420829037,-0.00613210505381912,-0.0075932851352008,0.561274640708011,0.837306824469192,0.052997616090926,0.0547635014472398,0.039144179076806,0.0408887741845314,0.0434583265564919,0.188018456838852,0.186252571482538,0.201871893852972,0.200127298745246,0.197557746373286
"ES.20_65",67.1153,64.24168,12.7423706636662,13.8571486068608,-0.0974288684049683,-0.38853703844331,-0.747710256860426,-0.201404846823535,500,500,13.311434514035,0.215876057307735,1.01483643439397,1.3134218288089,0.969762941461052,1.12152010605233,0.723451331792215,0.999999999999991,1.02244610204625,1.16903313039144,0.331998471830054,1.01148890791466,1.01628595538521,1.01820254865873,1.36873155517561,1.03200900391091,1.00832881163987,1.06051742322306,0.88621579063412,1.0633184171985,1.03444579539115,1.07426521830305,0.97799748339433,0.905266069311494,0.543994290166974,0.823462032932867,0.884282321215292,0.000739868238670063,0.0271030000193115,-0.00702726908157996,0.00792931129353442,0.0127912882253114,0.0101411572667216,0.00716467818311766,0.00772385110532912,0.0427029251896772,0.548691218514384,0.826856373253462,0.795611841673128,0.0114469458619839,0.0150194364289253,-0.00646839999836532,0.00310351062328342,0.0122678258324038,0.00594428827121591,0.00842783624923781,0.00454283675284758,0.0393119908519765,0.122375983664009,0.454510720260866,0.832721530922551,0.761220144433916,0.0100784755941357,0.0282196882210817,0.00154674960587619,0.0040670404153663,0.0119800612452705,0.010335942487136,0.004956226676268,0.00155019713184786,0.0229864208500395,0.107306763460592,0.0255918402170752,-0.0119818788151689,-0.0319569281323836,0.0205131304689614,-0.0185678606667773,0.0703874335555048,0.453964106988907,0.839284796619576,0.758246469511822,0.0113822406979307,0.0295179670139606,0.000402198264323287,0.00502441054414819,0.0144548117923699,0.0099505528145582,0.00544616434215155,-0.000692702249392515,0.0202905876909222,0.105042627359307,0.0250185570488223,-0.0100188439747272,-0.0310755284268411,0.0200530107372768,-0.022423488980327,0.0496133512248642,0.0248770675433815,0.0132341527755905,0.0203617065279331,0.460142943685583,0.840174579423331,0.0408666916847624,0.0412195408343005,0.0341443831453063,0.034103319706848,0.0345674948256273,0.175009365622973,0.174656516473435,0.181731674162429,0.181772737600887,0.181308562482108
