"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_C3RMSCAL","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_R1_KAGE","CSES_W1SESL","CSES_W1POVD","CSES_W1MOMEDR","CSES_W1PAREDR","CSES_W1MOMSCR","CSES_W1DADSCR","CHL_W1LANGSTD","BLA_C3RRSCAL","BG_C3RGSCAL","EEXPP_P3EXPECT","EPAL_P3DOMATH","EPAL_P3DOWRIT","EPAL_P3RDBKTC","A_C3RMSCAL_1","U.TX_1","Y.R2_1","A_C3RMSCAL_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_R1_KAGE_2","CSES_W1SESL_2","CSES_W1POVD_2","CSES_W1MOMEDR_2","CSES_W1PAREDR_2","CSES_W1MOMSCR_2","CSES_W1DADSCR_2","CHL_W1LANGSTD_2","U.TX_2","Y.R2_2","A_C3RMSCAL_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_R1_KAGE_3","CSES_W1SESL_3","CSES_W1POVD_3","CSES_W1MOMEDR_3","CSES_W1PAREDR_3","CSES_W1MOMSCR_3","CSES_W1DADSCR_3","CHL_W1LANGSTD_3","BLA_C3RRSCAL_3","BG_C3RGSCAL_3","U.TX_3","Y.R2_3","A_C3RMSCAL_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_R1_KAGE_4","CSES_W1SESL_4","CSES_W1POVD_4","CSES_W1MOMEDR_4","CSES_W1PAREDR_4","CSES_W1MOMSCR_4","CSES_W1DADSCR_4","CHL_W1LANGSTD_4","BLA_C3RRSCAL_4","BG_C3RGSCAL_4","U.TX_4","Y.R2_4","A_C3RMSCAL_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_R1_KAGE_5","CSES_W1SESL_5","CSES_W1POVD_5","CSES_W1MOMEDR_5","CSES_W1PAREDR_5","CSES_W1MOMSCR_5","CSES_W1DADSCR_5","CHL_W1LANGSTD_5","BLA_C3RRSCAL_5","BG_C3RGSCAL_5","EEXPP_P3EXPECT_5","EPAL_P3DOMATH_5","EPAL_P3DOWRIT_5","EPAL_P3RDBKTC.1","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.25_33",44.40171,42.744588,9.42380934862216,8.9965034536223,-0.317869369990605,-0.690440902006251,-0.166181816392567,0.106799787335901,500,500,9.21263417894731,0.179874937809519,1.01597415451187,1.05772719775688,0.768161604855024,1.42365463127366,0.83054206155089,0.76358634638413,1.01096215783688,1.10959472397741,1.07601911229213,1.0435728938608,1.02962120827206,1.00217688261399,1.0065539567882,1.25931980268711,1.0083173609559,1.01481922024623,0.995125468584477,0.924423792813658,0.976542068551366,0.899682059478543,0.819293197560831,0.525403213748197,0.675531296333683,0.79457285109992,0.0281152830207253,0.0847343192012704,0.0571429570702677,0.0135524917105357,0.00407496082259989,-0.0413889473782231,0.0286630230082986,0.0259487724804889,0.0290619942820237,-0.0129855059074951,0.000298978052548776,0.00632321671731785,0.441779028377765,0.682656311447554,0.666830939699465,0.0221659139624948,0.0628631384573994,0.0572614381111793,0.0153755279920146,-0.017272569743267,-0.0860186758377199,0.016341541513227,0.0156977584903238,0.038421120405566,-0.00481646671572835,0.00586162882670987,-0.019971252481535,0.0794635451466644,0.166453310854469,0.463003900590036,0.698887561955683,0.666830939699465,0.0221659139624948,0.0628631384573994,0.0572614381111793,0.0153755279920146,-0.017272569743267,-0.0860186758377199,0.016341541513227,0.0156977584903238,0.038421120405566,-0.00481646671572835,0.00586162882670987,-0.019971252481535,0.0794635451466644,0.166453310854469,0.463003900590036,0.698887561955683,0.664198802464803,0.0219483550913542,0.0704899069339309,0.0629761539597948,0.0179191944692669,-0.0192728127131292,-0.0851763668875919,0.0156130353618988,0.015737726535324,0.0388429138614185,-0.00594859056114545,0.00395411241729273,-0.0148562522720158,0.0777082908001882,0.172965843384338,0.011530898898113,0.0152276863962754,0.00292157963586653,-0.0294174483772096,0.440210100670338,0.699720224616941,0.0570307257992341,0.0479536058630568,0.0502574933071902,0.0502574933071902,0.0477833041147238,0.122844212010285,0.131921331946463,0.129617444502329,0.129617444502329,0.132091633694796
"ES.25_34",44.691678,42.352114,9.28368419166967,9.41462207157064,-0.387886892227676,-0.687707005876362,-0.0517263987726246,0.201287048021645,500,500,9.34938235717104,0.250237278851425,1.01927643428816,1.10086237329159,1.03166312992425,1.05851231736515,0.953882913493715,0.901614461989523,0.991379994364421,1.11110241900431,1.24609821247042,1.03385152938647,1.02138421312359,1.00119294873855,1.00818306134782,1.24038853160697,1.01563143065095,1.01848426087612,0.963818778519511,1.12042609667899,0.976609545759502,1.07474278453386,0.815042683772387,0.943862412063659,0.674242084826793,0.795784210620798,-0.01194559574092,0.0752995240931294,0.0390195339198303,-0.00636192770994503,-0.0271277051744106,0.0159815908937906,0.0195560915228464,0.0493390291379743,-0.0526026636585731,-0.00607577049144012,0.0152104426559599,-0.0350606045944322,0.926757892318758,0.681959704781032,0.672573880295913,-0.0248959956053951,0.055743432481686,0.0365763141373105,-0.00448657269154262,-0.0451635089996756,-0.02887144837736,0.00836658443648373,0.0494549560577198,-0.0552039545706217,-0.00544167724987924,0.0219793190590658,-0.0533725025039586,0.0961839367121717,0.134408910654511,0.830515464564518,0.694398770170403,0.672573880295913,-0.0248959956053951,0.055743432481686,0.0365763141373105,-0.00448657269154262,-0.0451635089996756,-0.02887144837736,0.00836658443648373,0.0494549560577198,-0.0552039545706217,-0.00544167724987924,0.0219793190590658,-0.0533725025039586,0.0961839367121717,0.134408910654511,0.830515464564518,0.694398770170403,0.667432699873834,-0.0201561772864049,0.061391726761102,0.0386788242173098,-0.00035523813173119,-0.0472328334886444,-0.0394708976824849,0.00999500746947847,0.0498265903636014,-0.0534628637249774,-0.00304571659097712,0.0243933876760277,-0.046586986816304,0.0956077145570637,0.140986454459646,0.0160964553941338,0.0115832933265048,-0.0293236632540879,-0.039688606653458,0.839440822319404,0.696967551893189,0.100954520417032,0.0991250391645313,0.0888310513825019,0.0888310513825019,0.089785698161713,0.149282758434393,0.151112239686894,0.161406227468923,0.161406227468923,0.160451580689712
"ES.25_35",44.519746,42.576328,9.14342992048967,9.31277199252648,-0.3819038997964,-0.681391060601792,-0.113966552362618,0.321426929466188,500,500,9.22848939143594,0.210588961808148,1.02606442409098,0.968445797769118,0.717521024252677,1.5922703000373,0.755986351510265,0.7374659566553,1.01928296211225,1.11015675882314,1.43744850130233,1.04207818593774,1.03445263743464,1.00315152809986,1.00200493581969,1.04768324237839,1.02090138136575,1.03173863105137,1.01967271223973,0.898061535346697,0.945437974092307,1.26133233039252,0.825804131687222,0.0475045414333551,0.6824830317633,0.802127277057028,-0.0130591362679374,0.0761330537128398,0.0318219743796025,0.00466750076595743,-0.0173652683402516,-0.0330203247764051,-0.000443346210374472,0.0180591208750601,0.0816264891875476,0.00941001435968731,-0.0363124835037673,-0.000603318858449843,-0.067934260079706,0.691078135671234,0.665072473661803,-0.0275032309002434,0.0516674871647599,0.0238025179895178,0.00333386689636126,-0.0342825531666937,-0.0820520493177288,-0.00990246142167153,-0.00191671570003561,0.100306829935934,0.0160564476889467,-0.018849062691798,-0.027185039368137,0.0994009979786527,0.147260365933485,-0.227947361052742,0.705626862368674,0.665072473661803,-0.0275032309002434,0.0516674871647599,0.0238025179895178,0.00333386689636126,-0.0342825531666937,-0.0820520493177288,-0.00990246142167153,-0.00191671570003561,0.100306829935934,0.0160564476889467,-0.018849062691798,-0.027185039368137,0.0994009979786527,0.147260365933485,-0.227947361052742,0.705626862368674,0.666019477933553,-0.027597827051688,0.0499605509146671,0.0234071074790986,0.00313954908348505,-0.0351355830855733,-0.0810298266903007,-0.00951788851881964,-0.00125092291157466,0.101791363851745,0.0161121581366523,-0.0181984062762835,-0.0293165565683147,0.100386172543609,0.148468991214013,-0.00765136732752912,-0.00526438642533102,0.00214537314524365,-0.00491150444276034,-0.2277546230691,0.705729738248889,0.00514759668873211,-0.00736136297049322,-0.024700398015766,-0.024700398015766,-0.0246795129092804,0.205441365119416,0.217950324778641,0.235289359823914,0.235289359823914,0.235268474717428
"ES.25_36",45.17127,42.377982,8.94490291156336,9.22633607432489,-0.35067066465031,-0.686150504817464,-0.192784399539174,0.411263756421492,500,500,9.0867091252467,0.307403699347993,1.02860128884597,1.15527950310451,0.985273386845685,1.25946124140534,0.904054261910303,0.671734552457521,1.04765244888876,1.09059625609483,1.15505882341971,1.03311841073867,1.03281423511813,1.00014637794333,1.00235368444978,1.08589109431285,1.01615509513201,1.02884934661592,1.04104255910294,0.89783412971932,0.947547421853601,1.00872723296966,0.822947713680433,0.781442615761944,0.688371477092265,0.79133094675951,-0.0318260495976717,0.0711342880737105,0.0573428269333455,0.0103654422306156,0.00124325344025936,-0.0503684087655233,0.0112076898079777,0.0220594784175911,0.068540895649145,-0.0247886197729976,0.000913809573212008,0.00626486560557835,0.789980694946627,0.695304475320926,0.678623162928059,-0.0344259355410906,0.0415442403842655,0.0443154225370344,0.00401333639204745,-0.0217847642697341,-0.0864945101409826,-0.00952603564464131,0.00715153765400385,0.0640882350338191,-0.0129652030939361,0.0134611330749219,-0.0244444472036792,0.0409316632538799,0.191109213272431,0.696987563867491,0.71119702323678,0.678623162928059,-0.0344259355410906,0.0415442403842655,0.0443154225370344,0.00401333639204745,-0.0217847642697341,-0.0864945101409826,-0.00952603564464131,0.00715153765400385,0.0640882350338191,-0.0129652030939361,0.0134611330749219,-0.0244444472036792,0.0409316632538799,0.191109213272431,0.696987563867491,0.71119702323678,0.666850095268956,-0.032426675779356,0.0561571112740625,0.0529664450212742,0.00505392502619609,-0.0222963058734136,-0.0895861586182179,-0.0123013838917549,0.00735968745553918,0.0620501350584921,-0.0128723489351629,0.00900164847744911,-0.011178535117667,0.0415385530061494,0.199015218407483,0.0460069473551893,0.00638865455546947,0.0037471492296963,-0.0618567666421834,0.693011756921557,0.715475980461939,0.0859984186784154,0.0869380414909209,0.0767040690155874,0.0767040690155874,0.0762665281092886,0.221405280669578,0.220465657857072,0.230699630332406,0.230699630332406,0.231137171238705
"ES.25_37",44.536784,41.733144,9.11779484980828,9.4304416468463,-0.568499080704972,-0.671860983861731,-0.0334110351468762,0.094689343674117,500,500,9.27543563876553,0.302265048153914,1.03144515140782,1,0.797946126949182,1.25763370576919,0.795391782718481,1.03891036923784,1.00392782891851,1.07594863194171,1.10922911760005,1.02329265636626,1.01541076926807,1.00177306139405,1.00995983140883,0.965940341920779,1.01901700952438,1.02370413376511,1.06197202212896,0.973842319567357,0.925989429073751,1.07030591120611,0.807193636791423,0.641150441714855,0.660624969338321,0.770526453649656,-0.0187977945083886,0.0807071423837371,0.0439842611148162,0.00566363529677331,-0.0161361978497786,0.00281922706654704,0.00118839886928188,0.0145236374157631,0.0154572988709878,0.0190406599472485,0.0290583684662844,-0.00243192917650101,0.628824686416315,0.669284796768892,0.629891144630458,-0.0225262681594481,0.0526575119969108,0.0400043508117331,0.00644428105788078,-0.0378039087191068,-0.0261503655493574,-0.0129793190645831,-0.000631082847867374,0.0181236325171328,0.00841244443560914,0.0316309004998137,-0.0187307756202756,0.0879332469254867,0.171809192647248,0.577461868544834,0.687174609066847,0.629891144630458,-0.0225262681594481,0.0526575119969108,0.0400043508117331,0.00644428105788078,-0.0378039087191068,-0.0261503655493574,-0.0129793190645831,-0.000631082847867374,0.0181236325171328,0.00841244443560914,0.0316309004998137,-0.0187307756202756,0.0879332469254867,0.171809192647248,0.577461868544834,0.687174609066847,0.622736544746525,-0.024202866431115,0.0692797113737035,0.0455880799055579,0.0152363491348314,-0.0418108544995384,-0.0289776635729238,-0.0148877437169842,0.00472036352916145,0.0203237063941504,0.00944715237958822,0.0364541350247647,-0.0161618250156873,0.087794756278252,0.185003881152302,0.00282881475909386,0.0248450114982419,0.0210179995201243,-0.065371863488078,0.606660723274845,0.690787126201955,0.0691234855897492,0.0677946256010036,0.0622571155721683,0.0622571155721683,0.0654050922136079,0.233141562564165,0.23447042255291,0.240007932581746,0.240007932581746,0.236859955940306
"ES.25_38",44.770366,42.138644,8.73365400485943,9.15020944257288,-0.376862290794467,-0.679626441498683,-0.163156913900297,0.506461247014012,500,500,8.94435702327303,0.294232664589787,1.03050606622339,0.976277834008097,0.907620296395092,1.13414329533039,0.830413437265574,1.13805096988421,1.00262534782477,1.29665324910113,1.37866286876298,1.070352753807,1.06959618078235,1.00330529728954,1.01007040255271,1.19066777135911,1.01438372853073,1.02552858360548,1.12264286037653,1.06309965466337,0.941019721051247,0.992203782235696,0.810266218462848,0.595680061412143,0.66505283344696,0.785077110052146,-0.0143129182333815,0.00960898290877859,0.0305849126128567,-0.0160794101437097,0.00307413274364265,-0.0216126135521654,0.0358161916567886,-0.0512009296722094,0.124725674521005,0.00083930507306309,-0.0152675186530405,-0.0173324387954043,0.580716318592258,0.671093607643177,0.683999728014806,-0.0235622565776918,-0.0117587048749417,0.0270930114247782,-0.0146766195602362,-0.0154142044043672,-0.0531463896976679,0.0198394445348533,-0.0631229590670331,0.121894973078951,0.00880965950717044,-0.00682831475070582,-0.0345404790549777,0.060776702077312,0.143753059541494,0.582373703714581,0.682133803534187,0.683999728014806,-0.0235622565776918,-0.0117587048749417,0.0270930114247782,-0.0146766195602362,-0.0154142044043672,-0.0531463896976679,0.0198394445348533,-0.0631229590670331,0.121894973078951,0.00880965950717044,-0.00682831475070582,-0.0345404790549777,0.060776702077312,0.143753059541494,0.582373703714581,0.682133803534187,0.677622564134096,-0.0201826527850457,-0.008440202439129,0.0279163717681297,-0.0144877376401459,-0.0159697630748242,-0.0557223590422547,0.0198252223686058,-0.0642518096552445,0.124562684752961,0.00925449013061356,-0.00700809451174369,-0.0308503052949987,0.062432940693636,0.144283198494329,-4.25657731445164e-05,0.0340649620356358,-0.0211404072477676,0.00133333984080559,0.567153489762402,0.682977193063689,0.0665984217604682,0.0649254403733266,0.0651107398999455,0.0651107398999455,0.0634090844413612,0.227634242829319,0.22930722421646,0.229121924689841,0.229121924689841,0.230823580148426
"ES.25_39",44.840022,42.225642,8.76740496161995,9.37641383700194,-0.428784440052107,-0.589967681005957,0.051337393156957,0.125937460463692,500,500,9.07701840374249,0.288021890417461,1.02733412060063,0.831071155771726,0.791970044108245,1.06709608158883,0.972303005123944,1.15432098763046,1.00280996668526,1.22786893938083,1.28379732605531,1.06130790899288,1.05524039519713,1.00698073187706,1.01593139222497,0.952228971507483,1.01788080312329,1.03673250336501,1.02340772909631,1.010964746087,0.916076723528462,1.04844229377648,0.819055103785716,0.706372896183104,0.680365902586384,0.800894137294627,-0.00331209502752594,0.0638734961587067,0.0611830864489626,0.00148094037577332,-0.00309191033680269,-0.0271597215184008,0.0202928892969221,-0.0119834818036746,0.0565584369142173,0.0056086916856608,0.00150430124781968,-0.00700831151607339,0.686191850536901,0.685439432640668,0.692759400657989,-0.0104330754786302,0.0465637632399266,0.0548223295941869,0.00115462674935503,-0.0158779385844116,-0.0656867474861887,0.00662119910503636,-0.0210491112612523,0.0667421698725979,0.00628612888571219,0.0127863018420886,-0.0289465564447733,0.0893028908055501,0.113849788702003,0.498071350206955,0.695622679885066,0.692759400657989,-0.0104330754786302,0.0465637632399266,0.0548223295941869,0.00115462674935503,-0.0158779385844116,-0.0656867474861887,0.00662119910503636,-0.0210491112612523,0.0667421698725979,0.00628612888571219,0.0127863018420886,-0.0289465564447733,0.0893028908055501,0.113849788702003,0.498071350206955,0.695622679885066,0.686077569786975,-0.0108940513402649,0.060811297904043,0.060308109371203,0.00505703410078597,-0.014613858939288,-0.0806390232568864,0.00244050230085219,-0.0193236958578247,0.0667130627292313,0.00546571026626415,0.0161138891202849,-0.0191736373459075,0.0865820873607571,0.118249598356989,0.0473754403804481,-0.00402783107468089,0.000315419713548535,-0.044234566319942,0.528996160149289,0.698864621208068,0.0778199255266315,0.075596613338801,0.0548716911272977,0.0548716911272977,0.0582786259341704,0.21020196489083,0.21242527707866,0.233150199290163,0.233150199290163,0.229743264483291
"ES.25_40",44.071712,42.496606,8.99694635487402,9.16338127152957,-0.306941805088102,-0.77714298244229,-0.216509939913315,0.368136905121702,500,500,9.08054513891924,0.173459409749431,1.02142949629727,1.12758139693096,0.967819973324658,1.1377639199622,0.761240753238662,1.1247122767661,1.02596363156843,1.1259218213329,1.11351938841673,1.01969022168186,1.02397632028542,0.999693754119192,1.00855839178494,1.02696186350417,1.01152966766119,1.01662718701897,1.03803151112043,0.99170753542983,0.840373426100009,0.987546479264564,0.8230385759011,0.0959077245523399,0.678275761274724,0.792655927647294,0.0250357692741811,0.0953716084903648,0.0623129078922239,0.0285227155426117,-0.0084477168444125,0.055793448856008,-0.012860585559878,0.0384857094866396,-0.0436489610086964,0.00773976135505199,0.000887424807527336,-0.0168175968749558,0.105675428069662,0.686098248642513,0.670111660856855,0.0189372648698275,0.068204503221,0.0474813107727826,0.0267589452506147,-0.0211323768149535,0.0166653759897602,-0.0233386902213967,0.0405087179721602,-0.0536502007387034,0.0098962755041345,0.0128939869729005,-0.0499086428270397,0.0728341457560547,0.159726402586316,0.0873589416668384,0.699681038746566,0.670111660856855,0.0189372648698275,0.068204503221,0.0474813107727826,0.0267589452506147,-0.0211323768149535,0.0166653759897602,-0.0233386902213967,0.0405087179721602,-0.0536502007387034,0.0098962755041345,0.0128939869729005,-0.0499086428270397,0.0728341457560547,0.159726402586316,0.0873589416668384,0.699681038746566,0.667669868336252,0.0200941431230938,0.0766282704893281,0.0513876758589194,0.0276735075771643,-0.0231253188513287,0.0156903344140282,-0.0259162935894543,0.0429285335061553,-0.0540447600304427,0.00855998391643871,0.00989480179422652,-0.0395067933100605,0.0743160774244342,0.16217355816734,0.0171361097999631,0.012336311076868,-0.0125438923794738,-0.0407575213606093,0.0615921344777145,0.701523305729727,0.0105618906227644,0.0116375643150251,0.00962045123176776,0.00962045123176776,0.00678286749698874,0.162897519126667,0.161821845434406,0.163838958517663,0.163838958517663,0.166676542252442
"ES.25_41",44.796436,42.278764,9.0627764505083,9.4066202805529,-0.557274252234227,-0.698696370718278,0.292008743569614,0.177657868646121,500,500,9.23629855771231,0.272584519033086,1.02267549977714,0.930327615036856,1.01767212962631,1.09445134684701,0.678232375064793,1.43977592625227,1.00042634106788,0.99507706945688,0.995161768212433,1.00592681837403,0.998412304229554,0.997020945844144,0.994013982569662,1.15299742304108,1.01285712411586,1.02011795334847,0.98380585527633,0.961547863870083,0.843931849119548,0.855433976932783,0.818236536986836,0.921792185417952,0.680441892279712,0.798531203457763,0.00354131000819932,0.0552981577641784,0.0767892281224046,-0.00438645665799277,-0.032959869051175,0.0705595862455261,0.034877151698837,0.0566301317535415,-0.0916726962443781,0.00340070110470607,0.00322650989888662,-0.00911585613623686,1.04950272203343,0.692559176648028,0.685366983048001,-0.000118675098006708,0.0368577869348078,0.0692341499155858,-0.00376521089878886,-0.0523358350580449,0.029685050726302,0.0224146161028286,0.0518164716628014,-0.0835129885685466,0.0085447917543164,0.00974214412353867,-0.0297640458220547,0.0803744441775131,0.128867938819629,0.968264636552843,0.703069501801809,0.685366983048001,-0.000118675098006708,0.0368577869348078,0.0692341499155858,-0.00376521089878886,-0.0523358350580449,0.029685050726302,0.0224146161028286,0.0518164716628014,-0.0835129885685466,0.0085447917543164,0.00974214412353867,-0.0297640458220547,0.0803744441775131,0.128867938819629,0.968264636552843,0.703069501801809,0.67442532636593,0.000122142250685037,0.050147314214504,0.0791715963204121,0.002913025934182,-0.0525035306917414,0.0238653988711107,0.0187410992178447,0.0481537206959353,-0.088294739561605,0.00677466341880005,0.0095227395937725,-0.0159716913050011,0.0805927920111047,0.133219880476167,0.048990155992934,-8.64572186116907e-05,-0.0246444515417847,-0.0348461275042627,0.906111287207274,0.706474762271578,0.0998010382252375,0.113628063826185,0.104832539842959,0.104832539842959,0.0981032912205584,0.172783480807849,0.158956455206901,0.167751979190127,0.167751979190127,0.174481227812528
"ES.25_42",44.714338,42.197658,9.33487051516119,9.34252123868212,-0.526828896643383,-0.901034931826564,0.10854714667283,0.951978018793392,500,500,9.33869666040321,0.269489425721569,1.03104397320217,0.86573576799219,0.939170899358304,1.14084507042166,0.927207081295306,0.86560172031959,1.01040551477163,1.08535540901599,1.06043515036808,1.01076269892923,1.02472937475706,1.0037135234605,0.999177264781098,1.18277464985453,1.01856499695631,1.02253847367213,1.03533864440517,1.10430195594302,1.00510333391259,1.00341561924385,0.811124038395159,0.38864875261366,0.663014611699679,0.772918344984262,0.00357332894897268,0.098333678758439,0.0431541116718071,0.0171879241858875,0.00542757411178275,0.0460803740705957,0.0073721139507153,-0.000453713310575441,-0.000189168253981295,0.00955721366293136,-0.00386526838209474,-0.0174310630363198,0.419235465570816,0.67161334158351,0.642940660039969,-0.00671154408596518,0.0673565609903667,0.030425162988708,0.0122654640619847,-0.00403906049481312,0.0175829823453094,-0.00921333739862406,-0.00551490867863324,-0.00213013178272339,0.0114832006078159,0.00383598104648181,-0.0375500727445371,0.0808203733147466,0.153623491929694,0.372205296318606,0.68596951660069,0.642940660039969,-0.00671154408596518,0.0673565609903667,0.030425162988708,0.0122654640619847,-0.00403906049481312,0.0175829823453094,-0.00921333739862406,-0.00551490867863324,-0.00213013178272339,0.0114832006078159,0.00383598104648181,-0.0375500727445371,0.0808203733147466,0.153623491929694,0.372205296318606,0.68596951660069,0.635486850766676,-0.00432027144886808,0.0794288936111275,0.0374324133560365,0.0200087414961348,-0.00747472256148336,0.0254302772361767,-0.0118429802177248,0.00284946572958526,-0.00939692586010204,0.0111281732666231,0.00259101654963196,-0.0322629640276063,0.0891915366053592,0.167043616112266,-0.00379980524294279,0.0180330992200318,-0.00160193976214205,-0.0771418345987652,0.336818983739221,0.69107300604317,0.0416170228830283,0.0448922885940183,0.0398562358168014,0.0398562358168014,0.0360670226250479,0.227872402838541,0.224597137127551,0.229633189904767,0.229633189904767,0.233422403096521
"ES.25_43",45.027812,42.479172,9.30362415284554,9.40853329184861,-0.421346458356032,-0.718472870921063,0.00297082258275383,0.4634118342059,500,500,9.35622576366225,0.272400438422341,1.01992429434861,1.0242954324587,0.790800794658475,1.15622465744844,0.867550444417446,1.11961774604143,1.01686154957769,1.01064513944997,1.01226203412743,1.00454650596333,0.998209310339965,1.00193407380786,1.00421906238651,0.80884061984021,1.01029313924357,1.01390826844843,1.04647806700404,1.02207165477344,1.0731781398491,0.960463738017594,0.817158102649125,1.05523837165362,0.679730239535889,0.774021208702162,-0.00341779964964545,0.0666806266127624,0.0494699777099086,-0.0153443205422937,-0.0120808507124575,0.0490256172750577,0.0446150715114105,0.00586093606526896,0.0198603095286205,0.00941584950776427,-0.0289061762727209,-0.0509093161471126,1.10024242192321,0.692719126182188,0.665025757811152,-0.00771859277083391,0.0383236852818096,0.0362490675639971,-0.010747766125155,-0.0299213700526711,0.00514684565483266,0.0373964346021563,0.00682078128937138,0.00993657303122164,0.0142126818331632,-0.0164427782388076,-0.069556304670744,0.0692157457292598,0.144790869127182,1.06981591014763,0.703985617451414,0.665025757811152,-0.00771859277083391,0.0383236852818096,0.0362490675639971,-0.010747766125155,-0.0299213700526711,0.00514684565483266,0.0373964346021563,0.00682078128937138,0.00993657303122164,0.0142126818331632,-0.0164427782388076,-0.069556304670744,0.0692157457292598,0.144790869127182,1.06981591014763,0.703985617451414,0.655183300213429,-0.00871993177044572,0.0439952329803048,0.0375679600235565,-0.0101491849215571,-0.0325633693486689,-0.00450980593527364,0.0362674341355268,0.0151863271870452,0.00500097012677927,0.0135269550321225,-0.0143408449797733,-0.0589995132609958,0.0695842674264799,0.156547849040045,0.0275453220708819,-0.00388647003150686,0.000189794404519324,-0.0562104139964277,1.04830686920553,0.707287308742928,0.112784620455821,0.117594685048787,0.114342678038252,0.114342678038252,0.112043776591727,0.15961581796652,0.154805753373554,0.158057760384089,0.158057760384089,0.160356661830614
"ES.25_44",44.798756,42.700632,8.81186270712398,9.0741647245061,-0.304338848028559,-0.608939501884276,-0.190950667372247,0.0821633795996473,500,500,8.94397534144279,0.234585172689166,1.02464057071163,0.94547437295529,0.876124222009074,1.05331484203054,0.869239526869751,1.20826820917146,1.01282922074254,1.07958986910732,0.903257662927877,1.03128201046013,1.02100708992217,1.00226168631564,1.00094549505363,0.870582569721957,1.02325979801449,1.01281611528274,1.18552197441617,0.986189406506459,0.921202783681593,1.00456477337543,0.814666829960194,0.488712956860781,0.669278865721626,0.773896854955344,-0.0185016026316665,0.0767931396686999,0.0325876007754317,0.00257783835204809,-0.0202431743798748,0.0474741657243792,0.0548133231727099,0.0309940341284658,-0.0581899267509376,-0.0182900607566938,0.0138980580332926,-0.00479858540473512,0.57537872268151,0.68149025342524,0.643160474813817,-0.0300741108797519,0.0558642499090058,0.0240695382149584,-0.000906589047338762,-0.0403223880285567,0.00960108644776586,0.0352529960840288,0.0158357065750362,-0.0458926487562289,-0.0163128139649269,0.0213378975497661,-0.028210829020182,0.101035431815381,0.142692700559164,0.468371457228674,0.696397620164359,0.643160474813817,-0.0300741108797519,0.0558642499090058,0.0240695382149584,-0.000906589047338762,-0.0403223880285567,0.00960108644776586,0.0352529960840288,0.0158357065750362,-0.0458926487562289,-0.0163128139649269,0.0213378975497661,-0.028210829020182,0.101035431815381,0.142692700559164,0.468371457228674,0.696397620164359,0.637346658297217,-0.0283817562494975,0.0581969593451574,0.0243681084238028,-0.000276259136723246,-0.041305363904058,0.0107650089933145,0.0361513687458884,0.0152327984442688,-0.0394364705841529,-0.0158924431605253,0.0227954215313424,-0.0269011510940965,0.104518660081222,0.148596315269346,-0.0128651289450058,0.0190735098872925,-0.00522213209551566,-0.0248512570414814,0.48221760577599,0.697230508274563,0.0546415814225562,0.0643314298973339,0.0523672572148571,0.0523672572148571,0.0539153550146306,0.17994359126661,0.170253742791832,0.182217915474309,0.182217915474309,0.180669817674535
