"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_SCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_AAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_ASCIIMP","CHL_BL291_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX7","EEXP_BL127","EPAL_PCOPH7","EPEL_KMHSCPH7","A_ASCIIMP_1","U.TX_1","Y.R2_1","A_ASCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_AAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_ASCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_AAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_AMTHIMP_3","U.TX_3","Y.R2_3","A_ASCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_AAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_AMTHIMP_4","CHL_BL291_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX7_4","U.TX_4","Y.R2_4","A_ASCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_AAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_AMTHIMP_5","CHL_BL291_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX7_5","EEXP_BL127_5","EPAL_PCOPH7_5","EPEL_KMHSCPH7_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.20_6",55.20954,52.78742,11.0984420898631,11.1442610096184,-0.105503394445432,-0.278907473645378,-0.710108800556817,-0.568350013140254,500,500,11.1213751459193,0.217789613983907,1.02065266309044,0.766295572418643,0.814883376710719,1.40016522579422,0.795288486166687,0.739976081487908,0.841978112451917,1.07407117158267,3.7869383742885,1.07221299973612,1.07593934115893,1.01696115051985,0.661007311240586,0.920463177898714,0.892366032650318,1.05294944060879,1.05955444045206,1.12367145667465,1.06521314860194,1.02364987022755,1.09599037887797,0.823410868220305,0.47770733432133,0.68218050429699,0.783458202475221,0.0187124995013819,-0.0045169555739821,-0.0180401804598773,0.0192367270073066,-0.0632791183928662,0.00760539044582876,0.0337142978489473,0.0380801220860206,0.0270863416587326,0.440845591647505,0.693381956520922,0.626038716772686,0.00305807755477711,-0.0182146317266405,-0.0281370730244446,0.00786411503882768,-0.0361995549477254,0.00890053223689318,0.0355119054242623,0.0372023790102238,0.00269115611080561,0.232381421629394,0.405387503021587,0.715953369721336,0.607624637851137,0.00354477787563163,-0.0208642318634253,-0.028972471376946,0.0130419628213132,-0.0302198606363548,0.0066682832274069,0.0321036246689276,0.0309359331271978,-0.0108246051096322,0.226910629297596,-0.0151108869627401,0.00279379966162902,-0.0275276411492501,0.0439765950526124,-0.0515011855443477,0.0378811082851441,0.394980212935858,0.720665132524358,0.606190324725874,0.000739548109633293,-0.021318913271064,-0.0287463205692218,0.0125913604613648,-0.028566411152639,0.00620653226542451,0.0313505225231918,0.0302109861424801,-0.012648429394226,0.224026692851098,-0.0161072778497808,0.00143311869438519,-0.0267698792142878,0.0433320391362536,-0.0532412360993511,0.0265973611572413,0.0303774611722259,-0.0100948441890844,-0.00474887597459119,0.402862783297105,0.721035575380466,0.042953980785066,0.0396394857527362,0.0364512029944725,0.0355154113365903,0.0362241879274186,0.174835633198841,0.178150128231171,0.181338410989435,0.182274202647317,0.181565426056488
"ES.20_7",55.47908,52.5326,10.9291488113705,11.0245068798513,-0.0489346432440798,-0.192238198756211,-0.706630757976753,-0.526260523477105,500,500,10.9769313946332,0.26842474404464,1.02147777208426,1.19258714567914,0.570615369516139,1.79782766922344,0.808374054095293,0.865591397877478,0.806237272196765,4.30099663392384,1.95568364961294,1.0704750108717,0.956990768219114,1.01964737991543,0.943222439229568,1.00064351957925,1.00837160307202,1.37286545344327,1.0470041947122,1.12488143603625,1.09180436415564,1.1351112681502,1.01857415237235,0.816566681736861,0.990687284268483,0.676698890252547,0.783812855673557,0.0632309607985427,0.0167765433397454,-0.0547244075990208,0.0495177318660128,-0.0808277573118024,-0.00691755697853817,0.0212650948035075,0.0164409248686474,0.00536292972087536,0.804685019754292,0.695589612864125,0.651516889752881,0.0489360342147181,0.010737687489575,-0.0474635783063062,0.0402824031483094,-0.0581946432658474,-0.00553122822177143,0.0193536406234192,0.0121222811351859,-0.00659600771263159,0.199073540062846,0.760334795388019,0.713374853208799,0.628188470773634,0.0414957586583749,0.00947522432335583,-0.0417433765618861,0.0475306581504047,-0.0485676767544001,-0.0077354515192809,0.0156488018704053,0.00916518647409974,-0.027808217254419,0.187395279357084,-0.0259794178361158,0.0392056103502645,-0.0337063820249883,0.0432814687358004,0.000578358389991167,0.0654980017189348,0.650483539904343,0.720270397272539,0.628244803259068,0.0415421362999598,0.0148347643519629,-0.0379885186094373,0.0484459176726834,-0.0466073396623804,-0.00877436388440086,0.0163959319362674,0.00632665290430371,-0.0296512131443032,0.182631731589285,-0.0284693516411506,0.0396947851479135,-0.0322429167705785,0.0437448191989854,-0.000340118902174007,0.0503982859636812,0.0128389467697238,0.0273463961460724,0.00524933119128037,0.621568753198247,0.721187330461992,0.0902517514824628,0.0733069189215952,0.069266607219551,0.0592591423339288,0.0566250011822193,0.178172992562177,0.195117825123045,0.199158136825089,0.209165601710711,0.211799742862421
"ES.20_8",55.49742,53.41922,10.6076482571159,11.5022815019935,0.00704881470980232,-0.26931471797551,-0.744192333636688,-0.570560311840362,500,500,11.0640110560726,0.187834230232385,1.01767867034569,1.20221557938568,0.83364386487604,1.18631081298488,0.84993997603242,0.964614295824487,0.954669103815569,0.376162919652671,2.20816491219701,1.02736955740078,0.987365633242412,1.01469950586515,0.838721300124245,0.969475127526904,1.018153958174,1.05023352773594,0.986608852555615,1.10050287738678,1.06046575879671,0.999517656553111,1.03246823072849,0.830141787372281,0.400800086963369,0.692188690228586,0.804579694790075,0.016001123728755,0.0164800373618433,-0.0232971325477404,0.0272202384054969,-0.0460429860459558,-0.00716954484489286,0.0159266853793449,0.0123837340631744,0.00588910195742003,0.375098241744242,0.697413847723462,0.65651187504357,0.00076021446169953,-0.00386111175561975,-0.0348314416560907,0.0145135033528263,-0.0164676570669712,-0.00201945051012682,0.0157285881261185,0.00116952329387805,-0.014351124360102,0.229509474035324,0.339598239431129,0.719352905630338,0.644424171904593,-0.00229892396639105,-0.00266419582682551,-0.0284580597619223,0.0168617560787439,-0.00922426561842184,-0.00340328161076987,0.0145929297132272,-0.00659908087108417,-0.0243480976179264,0.223069364641907,-0.010678153743309,0.0196823775190261,-0.0158320622399677,0.0153680329973052,-0.00954744171280162,0.0534744458363872,0.298645357420727,0.722273551884444,0.643296628275661,-0.00207096121126892,-0.00489256752088563,-0.0286325534252841,0.0156598322752594,-0.00765535927984111,-0.00185922891196778,0.0119869275887569,-0.00886886035385206,-0.0268383797367583,0.219428919970754,-0.0115698219970417,0.0170159390396012,-0.0153107865137803,0.0157084398698626,-0.0045784715247564,0.0442212459965803,0.0118022811742565,0.0178723194202463,-0.0355813131059055,0.332916094438252,0.723917999864299,0.0362255681897013,0.0339025548549469,0.0306939533691748,0.02699250352401,0.0300900001591671,0.151608662042684,0.153931675377438,0.15714027686321,0.160841726708375,0.157744230073218
"ES.20_9",55.19722,52.71804,10.590045580752,11.321095572794,-0.0671794051521955,-0.258590520030868,-0.678913915436694,-0.624835988137569,500,500,10.9616666244404,0.226168162647125,1.02098044806631,0.945533769063183,0.878167641333539,1.47059421217408,0.829374829487129,0.764595105447758,0.79025942391325,1.43613454822542,6.37377297728458,1.1460135609126,1.0909764243116,1.01733873507084,0.874701255869064,0.892592823916254,0.883612820225729,1.02529062324409,0.946382061316265,1.12281404836606,1.0827621232438,1.09924281029287,0.970163759694399,0.827414657997474,0.5398374418327,0.689524850473604,0.806376220637235,0.0342295793327387,0.0051982563609196,0.00396275683223894,0.0095717952195344,-0.0415002773194603,0.0138213829245864,0.0348380631548971,-0.00772514239673086,0.0295401863561345,0.445340207418825,0.695849159084947,0.633498912885064,-0.000544894379077772,0.00636867187082343,-0.000213528703145773,0.00179002560370863,-0.0160311012391973,0.0156412653173685,0.0289420607158207,-0.0179664834275781,0.0138420794455119,0.255299917519844,0.422681623127502,0.72429982199815,0.615547074205264,-0.00412196276895953,0.0111855422142714,0.00182165957814417,-0.000301811747344265,-0.01023895245001,0.0062985142781867,0.0327569446098914,-0.0189964364102938,-0.00106233653137923,0.245016724417116,-0.00452294229071265,-0.00179305315301125,-0.0430310467084637,0.0113894480058774,0.00139147600732411,0.0409475213274605,0.389755018560918,0.728150576295732,0.614835625789198,-0.00577753198235428,0.0106431716537371,0.00226606123840723,-9.09249757708443e-06,-0.0100030449185972,0.0069381557830344,0.033190461529806,-0.0186543326891343,-0.000246179899342297,0.245100942775463,-0.00441544997925092,-0.00111469409893742,-0.0426551684205337,0.0118721487925164,-0.00183857176410537,0.0377568570622284,0.0128364868913707,-0.0118840381976748,0.0139689903293562,0.398427924288414,0.728457782374415,0.049247752219454,0.0406270526806465,0.0385599779311917,0.0355561824596919,0.0363473856612341,0.176920410427671,0.185541109966478,0.187608184715933,0.190611980187433,0.189820776985891
"ES.20_10",55.28792,52.17402,11.3291007728877,11.0168178068251,-0.0211430785303634,-0.267961185979467,-0.725078047923743,-0.632164296104309,500,500,11.1740502708513,0.278672453096345,1.02223469533977,0.831753277157685,0.983996927410063,1.38107032916311,0.900507412199819,0.860937282747068,0.74701505871245,1.617676910003,2.69886048732981,1.0787647709606,1.10568504766305,1.01722129027174,0.798742698707671,0.912766566657893,0.906829375703902,1.27558522144964,1.01010709587878,1.03898444527969,1.09370178584324,1.10928045781204,0.990875799947911,0.824720071689961,1.0092830884792,0.690528473341239,0.794294808761885,0.0254760691513764,-0.00479021560202388,-0.0469646982714893,0.0275841760846662,-0.0490278342069488,-0.00479795884709999,0.0319033029147597,0.020247255867679,0.0104069937924526,0.955124009767297,0.698733243734256,0.6655640382252,0.00789991467391408,-0.0151839647061256,-0.0495203756984791,0.0167481572174543,-0.0261295292924404,-0.00543147944074266,0.0269540573075934,0.012687435806934,-0.00578569436803518,0.195099422982029,0.969894342189593,0.714896006300707,0.648048106060745,0.0088383225395752,-0.0178070914421581,-0.0462623942219091,0.0231755303202201,-0.0105527912787188,-0.00974051410277782,0.0229165555302141,0.00687453585839129,-0.0188672880220296,0.187469289365603,-0.0263727177051311,0.0085029335555341,-0.0263654799370501,0.0254166590993054,-0.0309328228596577,0.060101060798367,0.989082201260562,0.719975036663427,0.64697467220737,0.00766015882433188,-0.0170626904069007,-0.0444891024101356,0.0230358514651205,-0.00874232133516065,-0.00855396446564673,0.022810629845062,0.00529345306140062,-0.0193041980084681,0.184860784109495,-0.0269212804536325,0.00718047112772092,-0.0244162951556338,0.0248928426124083,-0.0317317396680206,0.0484543348946188,0.0222643302948002,0.00209011652287421,-0.00500545632170205,0.973030131337581,0.720293053629628,0.0903238363901074,0.0854769744735123,0.0867988167835319,0.0885159970902129,0.0870794481635578,0.188348616706238,0.193195478622833,0.191873636312813,0.190156456006132,0.191593004932787
"ES.20_11",54.92678,53.06258,11.0978589817838,11.0703566309072,0.00503081866194921,-0.217572103905261,-0.762565088967287,-0.546800609889687,500,500,11.0841163363398,0.168186614379727,1.01580488820354,0.736714473904027,1.0473933649289,1.06278252134603,0.821833495449076,1.73630473198506,1.26219998742741,1.01900195363207,2.3379429249187,1.03992861540208,0.995387095235839,1.01468704929819,1.00423088320234,1.04326794760857,1.17846698255372,1.06429371661787,1.01485573807948,1.05316891033761,0.999126025068299,0.975503466319277,1.01296825110402,0.833096860136639,0.378867747036475,0.696619665369417,0.80184228781304,0.029285211385665,0.0118545900447478,-0.0173662196752114,0.0261108348697431,-0.0251414255990965,-0.0145401004066279,0.0328510713949194,0.0264968113905616,0.0340186105613554,0.434906172439504,0.703411830552327,0.650784829059323,0.00937455704542634,-0.0047589614926535,-0.0224224177350583,0.0223919200880989,0.000975783271658921,-0.0179058198840534,0.0320426061100195,0.0108516085516264,0.0166354238293942,0.228918525867278,0.261449156932475,0.724936627064641,0.635618056338084,0.0083067417218649,-0.0159900753356381,-0.0118035541399796,0.0313653529636846,0.00611186859917079,-0.0197649257281657,0.0284410186032822,0.00541047617543751,0.00831946011107271,0.22065790056308,-0.049602792708436,0.00288053422551292,-0.0398325961267313,0.0278071546452833,-0.0324539442634279,0.0298806420191749,0.307196181360484,0.730360865649104,0.630313666808831,0.006356257872266,-0.0202454353412183,-0.010905426611689,0.0312150959700245,0.00996390238803505,-0.0172085520751877,0.0267102523989342,0.00404879309502688,0.00752377157757164,0.215331323356404,-0.0532984626103492,0.000171426970197428,-0.0381174640272533,0.0276696045979221,-0.0359046632880491,0.00381553849759583,0.0604618824873018,-0.0156461087437083,-0.0107515499302302,0.339199647687373,0.73197719202071,0.034181141332335,0.0392368826925465,0.0235877312181668,0.0277149907163394,0.0306023175320968,0.134005473047391,0.12894973168718,0.14459888316156,0.140471623663387,0.13758429684763
"ES.20_12",54.90292,52.68712,11.1263508321138,11.0248962253238,-0.0489291065604466,-0.303068348447167,-0.614953089561264,-0.655584092039257,500,500,11.0757396958045,0.2000588728931,1.01681417582365,0.930478309232487,0.856979405062059,1.36960378269355,0.835683065577915,0.799949988003934,0.825749596243632,1.04164535712228,2.21200851580773,1.21283135151779,1.04724769278025,1.01606503955185,0.794137619861034,0.973577286367634,0.948063532274717,1.08105399367018,1.05775898464868,1.07013628184583,1.06240946012087,1.10965445331431,0.899765481638963,0.822393710709278,0.654330519612305,0.681328383848552,0.793494960052188,0.0474642321622036,0.019880998286265,-0.0161138848341517,0.00211569984075417,-0.0531894492003697,-0.00957376576174024,0.00880235809363498,-0.0160631935783293,0.0468861490136052,0.619392913309122,0.690151710905647,0.671709498657441,0.0254704347548419,0.013745773525854,-0.0205460711553191,-0.00362498458070576,-0.0354236165164807,-0.0118307317619594,0.0128108630731192,-0.0271243842393756,0.0382559064901629,0.184196656316117,0.567893991051569,0.705528109369698,0.646764564402985,0.028952671981869,0.00952224532393835,-0.0117097523099922,0.000466052425078226,-0.0231059825780841,-0.0197914759974656,0.0129036628020741,-0.0376746968803702,0.0226122306588889,0.179628565392168,-0.0341984801214226,-0.00328286973224562,-0.0389247075446505,-0.00426297956403374,-0.0432214734152593,0.0859389216501199,0.573675024279865,0.714253611670689,0.646741406090274,0.0268336410773079,0.00484662567556611,-0.0110369041176531,-0.00170566279991296,-0.0208075524435906,-0.0172105781341217,0.0112828091312459,-0.0379442970822688,0.0246585509299798,0.178293563706458,-0.0329801115797725,-0.00612126284964996,-0.0375316540810073,-0.00433917030979171,-0.0448575091371001,0.0783831671275879,0.0338216439337183,-0.0307058529473258,-0.0126396060844761,0.574936094398718,0.715075237606211,0.0590778167042124,0.0559233902493891,0.0512736852480101,0.0517956398431047,0.0519094986149329,0.140981056188887,0.144135482643711,0.14878518764509,0.148263233049995,0.148149374278167
"ES.20_13",54.74614,53.23672,10.7905103645869,11.438342423463,0.0683286711901263,-0.245563329992368,-0.6049567331085,-0.614475551967393,500,500,11.1191454555791,0.135749640656301,1.01374576020051,0.84522405660599,0.74001094897891,1.16580448334174,0.933366650008436,0.943284936479184,1.05338735054068,0.65445351287078,2.73530216314535,1.09006917749299,1.03995617991649,1.01097506808071,0.999599045269258,0.979988228235999,0.90501185946996,1.17067269831444,1.08565193282679,1.05835037987026,1.07231105175863,1.02856008354388,0.996224287346094,0.815202572966894,0.21531847158023,0.665772686392441,0.784143882069685,0.0127750317834056,0.0219778022881425,-0.0111050535278181,0.00532244273165031,-0.0412444436084322,0.0354761607178176,-0.014219441155903,0.0125573354143906,0.034757154745284,0.278982183617267,0.672112706650573,0.635609222987434,-0.00573138820865906,0.00808250246773003,-0.0141229268910058,-0.0068735435367544,-0.010804560233254,0.0365418019664444,-0.01495034220969,-0.000162454638077506,0.0143366740975239,0.228142208663574,0.229738963982992,0.693553622994513,0.622899040754096,-0.00682930195726191,-0.00297826509413724,-0.0126755489162862,-0.00575484047954,-0.00310653408369162,0.0357061912617629,-0.0206998586406166,-0.00646348884485527,-0.00443379857725972,0.216534134417386,-0.0258811584606656,0.0360291986533544,-0.0203090052660242,0.0494864802039483,-0.0265040878877938,0.058313321703997,0.194766146636528,0.700887816461159,0.624609233124791,-0.00508525837786126,-0.000409341261923844,-0.01127903093556,-0.00480680767052998,0.000297906702293428,0.0339338167858268,-0.0200574637215399,-0.0067310132712385,-0.0095170312583266,0.209754891716792,-0.0295108970890332,0.0363053887509748,-0.0192332404305659,0.0492143463664397,-0.0212861072845837,0.0477173919780762,0.0047154480232818,0.0315976613185149,-0.0286452235909723,0.191000685896852,0.702443933369107,0.0193646600307934,0.025090253988654,0.0206615665655961,0.0175162873275305,0.0171776407332649,0.116384980625507,0.110659386667647,0.115088074090705,0.11823335332877,0.118571999923036
"ES.20_14",55.44914,52.65246,11.0915218421075,11.2180819248455,-0.032379143487163,-0.157034548597366,-0.692333433087542,-0.800201252015358,500,500,11.1549813726087,0.250711310631797,1.01704408034375,0.984077700819997,0.929910636061146,1.40629760917311,0.767557181966852,1.27173912904045,0.937686247284802,2.03982537262145,11.5567116071788,1.05119890106204,1.04231914026243,1.01635467347567,0.827896328749666,1.09836232251312,0.944644716854372,1.2232258337834,1.04365517156875,1.03951159526159,1.17356844579953,1.11231292325221,1.01983381065183,0.836289963304901,1.1304005629606,0.709379570835776,0.796617747686684,0.0275514288060157,0.0273781788816122,-0.0374826323108124,0.0363310892315455,-0.0647411244326804,0.0250979301948551,0.0203690779646694,-0.015416621431278,0.0493100023053946,0.995914233153477,0.723487309348561,0.644928813615685,0.00640651833251438,0.0213391022561527,-0.0345435653474227,0.0312079023068804,-0.0368827292631907,0.0291795752421955,0.0145566193368859,-0.0288697928196404,0.0346539109991518,0.224007393347582,0.926970928845464,0.743160709027495,0.626573207022002,0.000667750263581761,0.024302258795501,-0.0256521006370565,0.0347688306449266,-0.0275949671239566,0.0259838389111502,0.0124378821588242,-0.0325728903809701,0.0193133230060355,0.217311825817053,-0.0227136524266986,0.0141585110481055,-0.0311353605863252,0.0219558263377463,-0.00707663181857903,0.0544693231309549,0.897888069834835,0.747244249195581,0.626592873560147,0.000826076281481813,0.0248505642884795,-0.0256810096467349,0.0348850504674929,-0.0271309385309467,0.0261124522268107,0.0121829718329197,-0.0328625373396527,0.0182868249632239,0.216554761144969,-0.022798578288192,0.0141460848679522,-0.0312320757191783,0.0216345160666515,-0.00641390275154902,0.0527493120416654,-0.000267159427473556,0.00695349218067693,-0.00365289968895385,0.894454915913972,0.747292874807122,0.101335943575516,0.0892797755448493,0.0830992807501825,0.0804921173637834,0.0801843486812383,0.149375367056281,0.161431535086948,0.167612029881614,0.170219193268014,0.170526961950559
"ES.20_15",55.41708,52.91578,10.9034696116762,10.8249282924495,-0.0263702490164132,-0.24162660100969,-0.726146741675131,-0.429773618367215,500,500,10.8642699273678,0.230231761243252,1.02528089426289,1.1008216968291,0.884190324935003,0.925484351713957,0.72294905732735,0.943284936479185,0.899789196404299,1.01084407610739,5.41387305330057,1.24877696311081,1.14305477594808,1.0225344574299,1.09963812091049,0.782885452491769,0.770789823934352,1.1700391004884,1.16547918915489,1.04065257915336,1.08896959303865,1.0689122853596,1.01828479964269,0.809786492231334,0.29953763278488,0.658704772900164,0.787954768242594,0.0636237981926979,-0.00312133212298863,-0.0259535172001136,3.72293872378513e-05,-0.061610076350211,0.0247059057328729,0.0194285804623646,0.0115664142336056,-0.00304371564376217,0.19914601837979,0.670149434749707,0.631387590590922,0.0415718120725636,-0.00722065745631418,-0.0246869182967932,-0.0119913755946618,-0.0366612896540628,0.023474961218169,0.0117326010804878,0.000157816528197331,-0.0131185276301032,0.241413335414126,0.120201047151646,0.69684683531034,0.607315644131409,0.0357162231324446,0.00409131988265484,-0.0265929935901441,-0.0161765011367167,-0.0191286430764422,0.0189746761407044,0.00958167463819569,-0.0108116514214548,-0.02943674259112,0.227956917684095,0.0115636621105242,0.00135205342662561,-0.0122841123594506,0.0394867100609449,-0.0159969287303264,0.0803217429935766,0.197873314671941,0.703179739941562,0.603493976999445,0.0313615942512688,0.00293343243969259,-0.0246573247270595,-0.0149325988956734,-0.0147609835304951,0.019257394232568,0.00916024004734556,-0.0135586986931326,-0.031200462702291,0.22060809432403,0.00909581482399337,-0.00266414184929654,-0.00835579047987433,0.0405179057475375,-0.01827826984676,0.0589734748691303,0.0542181339193358,-0.00933158351691037,-0.0155875366702768,0.19662926729995,0.704633135361494,0.0275708938370837,0.0183303636333747,0.0110638862947294,0.0182132178227167,0.0180987096799415,0.202660867406169,0.211901397609878,0.219167874948523,0.212018543420536,0.212133051563311
"ES.20_16",55.2454,52.77976,11.4164562358891,10.6757262518486,0.00579526918386353,-0.282246270010291,-0.63416470033929,-0.645518072853684,500,500,11.0522984937609,0.223088437341052,1.0161662146,0.817128478225366,0.816933638610269,1.16844091091496,1.0177242112726,1.58612053848176,1.03796679206876,0.508994081561907,2.37501383740182,1.09383961147054,0.989434426127218,1.01262385847412,1.0005737892442,1.06382255051603,1.01994680997037,1.19879087726883,0.911953633999931,1.04202349625647,0.996375924759049,0.985929548260679,0.956493058359432,0.818048156657878,0.957828398958963,0.676911448477988,0.791425114624654,0.0391063571517166,-0.00875258605421177,-0.0362411807266961,0.0549041213010675,-0.0494064832020701,0.0176334891115792,0.0144893941304526,-0.000794004720840391,0.0458112873127177,1.01165990499047,0.688671528614837,0.646558678743953,0.0200037141245963,-0.0174611702967055,-0.0311619932057962,0.0513522053598936,-0.0289786081135743,0.0171788467782032,0.00766123731454085,-0.0138374244609942,0.0260099801736664,0.223148975564375,0.967558299214889,0.710350011954713,0.637571141605754,0.0175108225005368,-0.0165216201384452,-0.0321392769135688,0.049732523739817,-0.0234441374569942,0.0157927231274502,0.0046731085882575,-0.0167905021263689,0.0133541906635242,0.212656854401762,0.00508066531045637,0.0125731528858987,-0.0174083975761019,0.0316087245475754,-0.0113569529110995,0.0401120353719835,0.920229871693158,0.713005298204821,0.638817771410789,0.0108509567513724,-0.0251112295294808,-0.0338034713743309,0.0462549960498659,-0.0226840303008976,0.0210085599058224,0.00135017985004793,-0.0182286856257941,0.0156041124167083,0.206796647237106,0.00477900385298702,0.00942285097930314,-0.0141199831582034,0.0325384877557163,-0.0132425290703072,0.0209056166227127,0.0675328202101269,-0.0527605285086754,-0.0127124918215584,0.935601753496379,0.715701046939481,0.0866632763763718,0.0915338927519513,0.0875436272157397,0.0832614023420224,0.0846522335625055,0.13642516096468,0.131554544589101,0.135544810125313,0.13982703499903,0.138436203778547
"ES.20_17",54.95904,52.70166,11.0552354810507,10.5162049703473,-0.0831889269788641,-0.224377452850668,-0.667670844481084,-0.589416661534072,500,500,10.7890870447837,0.209228083027784,1.01180512598839,0.915739804516371,0.908200734395136,1.10790745856288,0.885583524032999,1.02787068004459,0.975652502167001,1.01478562256486,1.86173503069891,0.998903241226114,1.1275699267927,1.01058451804406,0.758372414468949,0.951409991707894,1.024905023942,1.08682684599896,1.03539050282061,1.09461822569862,1.04024229287225,1.09880352877151,1.04815503705377,0.814492844218207,1.19313794596621,0.671834745049349,0.787213075233475,0.0387204367898522,-0.00172118650470546,-0.0480603279812757,0.0226297797414365,-0.0672457813747262,0.017808709838333,0.0153211104568104,-0.00349088273078857,0.02134103135861,1.17127629361889,0.682855126121863,0.655514561217593,0.0202710309344599,-0.0128093609027366,-0.0492998130143995,0.0183348763408824,-0.0445997759186594,0.0213625749462677,0.0131140280742924,-0.0115241795890661,0.003423142361974,0.199039342837508,1.14028699114391,0.699258866598236,0.629467120549243,0.0190422376816602,-0.0165194586851324,-0.0446880147958992,0.0220897826359383,-0.029653999198191,0.0113700261138764,0.014129025781231,-0.0205993923544868,-0.0112905157568839,0.192797852828065,-0.0266076842399358,-0.00307069036307753,-0.0450581426525762,0.0260766057836642,-0.0283432206060215,0.0613767786899934,1.0978041084371,0.705579105177927,0.628763380021917,0.0191196375364248,-0.0110024605791024,-0.0426363737362493,0.022984127850675,-0.0254005066233302,0.00986605677917033,0.0159006994302779,-0.0236353051232644,-0.013466114762516,0.188760344546344,-0.0261363366233078,-0.00459079504723628,-0.0420933226917049,0.0244281618308916,-0.0256336527992179,0.0498992418943906,0.00350940864397086,0.0355881903235883,-0.00887808320193431,1.08832810391535,0.70671114793585,0.110587479831583,0.108561205295417,0.105688923113769,0.101751344101711,0.100873048794387,0.0986406031962016,0.100666877732367,0.103539159914015,0.107476738926074,0.108355034233397
"ES.20_18",55.0741,52.2436,11.0993534895404,10.9243493104034,-0.058886547914359,-0.259540031628445,-0.810261267538331,-0.684721520002133,500,500,11.0121990479078,0.257033130956506,1.02717286100704,1.02429307161597,0.68510406168428,1.1519401589447,1.55354260493566,1.03162555344718,0.986608693280105,0.629945268224578,0.61033223751952,1.08049753751552,1.0776198130449,1.02400971063754,0.983139950121879,0.855238977489101,0.873608629742354,1.06150532017349,1.03018241884853,1.14095117917211,1.10440895433303,1.13054957817655,0.975037620237526,0.820251761193281,0.352615313844178,0.676616564908882,0.771840600592757,0.0333856029526154,0.0133223998665103,-0.029548082729245,0.00293284332186565,-0.0885013641640913,0.0174262320071595,-0.0105123891872702,0.0258795025841343,0.0518046708981008,0.453014291146815,0.694495755738319,0.648851824934264,0.00884363705974423,0.00420384673663306,-0.0293455940228563,-0.00652673318322186,-0.0679953860349761,0.00959695958344309,-0.0077403475623214,0.0145215634221765,0.0326025831092527,0.196434541522693,0.348336608231002,0.711458644744916,0.632274099358889,0.0142338029480867,0.00880074574646397,-0.0330123616136525,-0.00964280335634819,-0.0537665794910703,0.00464935324671043,-0.00814389534640485,0.00681624297004613,0.0126072031477136,0.176039989584541,0.0199043736142892,-0.000347874733194232,-0.0369000084379009,0.0331630679656817,-0.0527489889774564,0.0779973927561637,0.29074786386925,0.720005802421252,0.630551340806096,0.0121039856544579,0.00970329533698881,-0.0297547288927128,-0.0091831824541022,-0.0506586277193292,0.0061248101920435,-0.00886380521477225,0.00457475967696577,0.0124142665144905,0.173255633962717,0.0170940582879552,-0.000555288266697936,-0.0358025863127607,0.0326848337282023,-0.0547555784115494,0.0629008821052296,0.032497301518312,0.000345777601417116,0.00767074309565695,0.283598558518534,0.720688013381456,0.0320204268293871,0.0411374957150709,0.0316318844869755,0.0264023436739903,0.0257531268082568,0.225012704127119,0.215895635241435,0.225401246469531,0.230630787282516,0.23128000414825
