"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_ISCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_IAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_IMTHIMP","CHL_JM272O_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX11","EEXP_JK76","EPAL_PCOPH11","EPEL_KMHSCPH11","A_ISCIIMP_1","U.TX_1","Y.R2_1","A_ISCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_IAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_ISCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_IAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_IMTHIMP_3","U.TX_3","Y.R2_3","A_ISCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_IAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_IMTHIMP_4","CHL_JM272O_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX11_4","U.TX_4","Y.R2_4","A_ISCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_IAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_IMTHIMP_5","CHL_JM272O_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX11_5","EEXP_JK76_5","EPAL_PCOPH11_5","EPEL_KMHSCPH11_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.20_26",66.80426,63.92384,11.349374337297,11.3284318062465,-0.207346795201196,-0.263122890509644,-0.3046747719996,-0.372155191810941,500,500,11.33890790678,0.254029755218109,1.02281060315465,1.24184013469442,0.698310547231946,1.32175032067372,0.863547758309114,1,0.895658679088952,4.04877715043396,783937.47615702,0.96499844853541,1.02169858763805,1.02313790353615,1.5060727913245,0.866961597867658,1.13348741888141,1.03759716167688,0.857858633583937,1.09951446735658,1.01683655677195,0.934792678586107,1.01718961064846,0.934746610377847,0.219624186857905,0.87608461900545,0.919155253134115,-0.0351084761079414,-0.00130066977376113,-0.00727344637758067,-0.00432641282338266,-0.0215121110311364,-0.00621948962152216,-0.00946128223230124,0.0142675257618414,0.00965035171462787,0.318173331890023,0.878148849960996,0.846892556277547,-0.0351237557514165,-0.00187330766927227,-0.00346653272594864,-0.00585919294737963,-0.00370885673709128,-0.00345036662622946,-0.00940662799200557,0.0134269745793747,0.000474181415873317,0.101146644679263,0.201910475110011,0.881600783311993,0.836652921183467,-0.0357778887090526,-0.00303513980431208,0.00141203535214294,-0.00340608543847898,-0.00141971622184553,-0.00377385193270871,-0.00916292465531934,0.0119259736005924,-0.00418110312082497,0.0907559069291788,-0.0148581058788431,-0.00136363460167793,-0.0154797685070826,0.0266251684242113,-0.0168512157967126,0.0154188417132158,0.245736304129316,0.882937268965976,0.834534637205116,-0.0369548251800616,-0.00375790721611864,0.00301625271442409,-0.00227648824102524,-0.00190628803266168,-0.00227346817986234,-0.00974607289000224,0.0130564849236719,-0.00341386787181806,0.0890595106150975,-0.0176713488839243,-0.00228466552937308,-0.0149064740433965,0.0268300056785981,-0.0168316707819004,0.00816335385611543,0.029235592010275,-0.0239077843661196,-0.00865638351147828,0.245022812692357,0.883479107362247,0.0193690775746211,0.0280603153765607,0.0178068714174212,0.0216719551961774,0.021609031020161,0.234660677643488,0.225969439841548,0.236222883800688,0.232357800021932,0.232420724197948
"ES.20_27",66.5527,64.64474,11.3785674891971,11.1424149876008,-0.223111334369054,-0.37704704166888,0.125582390673284,0.0380173782234676,500,500,11.2611102885578,0.169429119430492,1.01143482096554,0.779935826478713,0.82798523811348,1.05686470748794,0.977005150846204,1.13874436349122,0.965128446667424,1.43731774901662,0.665328015322383,1.07908006398278,1.02956589627339,1.00845833729934,1.50916488610997,0.961713729294927,0.960550755796464,1.18137203826801,0.961072174993677,1.01337405773002,1.06220710880696,1.18637877136697,0.918703363032615,0.920223010583609,0.619136788583884,0.850692205958187,0.895642192330193,-0.0347737105411457,0.018741186184806,0.0110962588960681,0.0197379214586721,-0.0394336049888781,-0.0142140729821924,-0.00572109291380245,-0.00249034332314742,0.0325915806964997,0.582963152150866,0.85480067137899,0.805527829030417,-0.0361472162982832,0.0156994905993034,0.0133116278866154,0.0151730136713802,-0.0170931553305911,-0.0122435645587596,-0.00197734789888233,-0.00383495044561603,0.0232281109131759,0.126472234290074,0.56866556599095,0.860397705294979,0.803893009941729,-0.0335660308490014,0.01472609359842,0.0182315422411545,0.0139299052821885,-0.0141472125733975,-0.013667196302295,-0.00275364173967616,-0.00653872914655343,0.0212673953164175,0.114928461081303,-0.00966658640138924,-0.0402948947177058,0.0162136540918485,0.00744975371310149,-0.0143113800614924,0.0153289094535649,0.575682833080854,0.862010783519411,0.802235193084535,-0.0354313874063585,0.0131513993704477,0.020082609796825,0.0126691140494282,-0.016009010671995,-0.0131756141641873,-0.00286163911891513,-0.0070386449633713,0.0204919597637935,0.112273776966761,-0.0117019716132199,-0.039736415896039,0.0197937043969126,0.00831245148151571,-0.0158007380425548,0.00806504473948148,0.018086152514867,-0.0109451003533275,0.01628041739617,0.600752263222321,0.8623705556615,0.0549800839099301,0.051767821929886,0.0504981792575783,0.0511213209292333,0.0533475161710062,0.114449035520562,0.117661297500606,0.118930940172914,0.118307798501259,0.116081603259486
"ES.20_28",67.04428,64.15352,11.3975809268268,11.3649217376013,-0.375165493657358,-0.493523619119608,0.172288076727136,0.215335531648221,500,500,11.381263046898,0.253992899389835,1.02176556596615,0.838513146500955,0.819783740686155,1.11260134120567,0.978942048517517,0.941877361232285,0.771948102678409,2.01214353226648,783937.476164748,0.990209985274002,1.0453551133557,1.01681050060993,2.024590163934,0.928500177436939,0.949988664333515,1.42243503405255,1.0530829537497,1.10198049574735,1.08162924745702,1.04791869266737,1.07830009844715,0.935553039505067,0.345287663128409,0.878831768493115,0.916296324487782,-0.0216753746579441,0.00406917372684012,0.00448739977119546,0.0027629106782583,-0.0451449723745255,-0.00268751680325767,0.00904915070154646,0.00833561676893377,0.00717344571386226,0.307014795871748,0.881302923805325,0.823581646235604,-0.0234834002282534,0.00200753106795549,0.00539213845300459,0.00128855106484059,-0.0280252498038252,-0.00357275039038612,0.0128660544213929,0.00504053113297657,-0.000498061956852919,0.124839052682442,0.284879828618588,0.886300491805055,0.820510471007805,-0.0244410877102437,0.00405900134769071,0.011122678770227,0.000490669740258428,-0.0273783022237542,-0.0026123945707711,0.0122416789933944,0.00425152254932875,-0.000680464947046671,0.119597831946125,-0.0131015077504097,-0.00819433262785258,-0.0127014871782649,0.00919614697613214,0.00408225968731596,0.00110384989119555,0.284205127294419,0.886959674249557,0.819615738264512,-0.0247496276554351,0.00422647970694738,0.0118025788644229,0.000628488030550537,-0.0266686224277273,-0.00227871266278231,0.0117121483817212,0.00427712769770803,-0.000447537689948723,0.118497365418717,-0.0140467846634707,-0.00912114084125207,-0.0128507969567666,0.00953960672708174,0.00379161386209121,-0.00530326869662667,0.0152915333135268,-0.00852054052228005,-0.00470897563769255,0.287403783176439,0.887071018447297,0.0303382552275267,0.0269754591038493,0.0250305987520632,0.0249713169903301,0.0252523627643219,0.223654644162308,0.227017440285985,0.228962300637771,0.229021582399505,0.228740536625513
"ES.20_29",66.67062,64.89178,11.7636544895495,10.7961470448317,-0.074730094818071,-0.457226742950319,-0.0940471799527751,-0.14056819660071,500,500,11.2902692165228,0.15755514469015,1.01434214325638,1.04920210585013,1.05486065393898,1.01132246376812,0.834128136124717,1.23725596469483,1.0537460446467,0.597585645751428,1.27561193353777e-06,0.987548320265742,0.973157090044805,1.0116364916135,0.999999999999989,1.00360351385171,0.944239990667072,1.09684795357222,0.820226624966216,1.06531169867226,1.05077132413037,1.11881622532102,0.909203747323817,0.926041320138139,0.143294706555758,0.858508071981849,0.906546894447203,-0.0293648145413897,0.0110899259070623,-0.0142555400528339,0.00413269232729615,-0.0251053131940627,0.00089458827563588,-0.0122188098903337,0.0260433542526313,0.00550238279844815,0.17093711421625,0.861124707806798,0.827575258827974,-0.031064955114831,0.00875724540844843,-0.0138367545536742,-0.000147271100639659,-0.00987362824609372,0.00225892202968118,-0.00500599005614127,0.0213868927392278,0.00098412424433902,0.106738634541571,0.144702461206738,0.865039506109806,0.821250355591376,-0.0312714504326608,0.0098802064545055,-0.0122181162624246,0.000114659145730472,-0.0070979129317268,0.00323793296871273,-0.00485885531403476,0.0196373999070479,-0.00156605717680158,0.100002477540452,-0.00637173843075994,-0.00406018752233756,-0.00626275548585685,0.012092533539427,-0.00952083475404084,0.0138730810560583,0.131743233130263,0.865454404377235,0.818919887952877,-0.0336289142422158,0.00856494108379192,-0.00962019651540264,0.00162149989983417,-0.00957495792013397,0.00451713062794774,-0.00564113384957544,0.0206698487404794,0.00116455873881244,0.0968359840277068,-0.011051075239525,-0.00408809206588397,-0.0027896954498226,0.0126609145124008,-0.00946400900257808,0.002927154055313,0.0432288042273812,-0.0414285386950623,0.00667152566942684,0.179768374053306,0.866671046172448,0.012691876854987,0.0151402159627948,0.012816564284842,0.0116687415156994,0.0159224169597499,0.144863267835163,0.142414928727355,0.144738580405308,0.145886403174451,0.1416327277304
"ES.20_30",66.66474,64.07598,11.3704588474345,11.4425332673648,-0.285493721980764,-0.594203344864118,-0.0976401275952408,0.327426473439875,500,500,11.4065529844899,0.226953752244001,1.02102827811821,0.968361939413113,1.16382699865172,1.06722689075627,0.743024965927324,0.689296269989974,0.729370874796955,0.495967741935658,783937.50662715,1.02000301327838,0.986147024820158,1.01947162995339,1.76064843352682,1.13061183839074,1.05957334368466,1.12335636774484,0.896494305025487,0.991770486749628,1.02833852818698,1.09857163119101,0.936986019768996,0.935437932088201,0.145310556915992,0.876434041332483,0.918031542707472,-0.0275450144973198,0.0183456551598085,0.015572727496891,0.00871891050872511,-0.0232105646861144,0.0109694603658575,-0.00503008674766661,0.00839711609428592,0.0127160339037132,0.188799013429515,0.878392020584578,0.845891635752973,-0.0302361541485413,0.0189599574118255,0.0175997407294041,0.0068846138321476,-0.0060795884251515,0.0130617123520832,-0.000452061792344069,0.00498818248285298,0.00790738659219215,0.0992397515242747,0.126622132469477,0.881688928503118,0.841728067242883,-0.0322245626428197,0.0215442253820938,0.0176155663778997,0.0080961921106652,0.00140075818212758,0.0138204982950238,0.000788081562137841,-0.00133675598211033,0.00335691387906167,0.0910535377533399,-0.0041761455658507,0.00491711918291601,-0.00641434681433645,-0.00127036760189618,-0.00516762628807954,0.0344066367395361,0.172808418201101,0.882482035716413,0.838366099098485,-0.0315846382298266,0.0162387813375338,0.0152870765208487,0.00654165714828133,-0.00220114758797631,0.0137160526160594,0.00370113790762286,0.000657414348400472,0.00671524129796267,0.0950710769063339,-0.00549796716081613,0.00677683216218083,-0.00606804021495698,0.000915771089131607,-0.0056381556715628,0.0545569055761711,-0.0168907580106161,-0.0264321829338796,0.0156067344791825,0.207142238757504,0.883499327469343,0.0127392172826952,0.0165518026073464,0.0111008235916364,0.0151499246473565,0.0181599330699788,0.214214534961306,0.210401949636654,0.215852928652364,0.211803827596644,0.208793819174022
"ES.20_31",66.81956,64.67384,11.2616811325068,11.770287702499,-0.234290372703748,-0.427635964597612,-0.144296096032644,-0.0561990971701163,500,500,11.5187919186402,0.186279951504959,1.01529588725168,0.945530378486055,0.592648113146052,1.35158211788419,1.13278449076116,0.721231050155309,1.02707289489791,2.22699386502902,6.06072640529034,1.12319214431819,1.10993953209259,1.01060446233893,0.662618120262259,1.00258843550704,1.1897134278674,0.932623784460392,0.903127546841517,1.12256735484225,1.15661709525488,1.11948820935423,0.981183424093593,0.932811414733301,0.326633380944791,0.872561061759969,0.909212050383141,-0.0170798531416119,0.0272721326074811,0.00197019934078966,0.00575656277226307,-0.0391856072411794,0.0156259506054463,-0.00136990576512447,0.00881046455104754,0.00858809237644443,0.296353818107929,0.875258619109001,0.828939530970244,-0.017877699931353,0.0271175361965918,0.00393917327411259,0.00155289225801134,-0.0215794987076001,0.0150381852660844,0.00296147727730188,0.00335252714333533,0.00299041702741636,0.110352357873589,0.286039620536449,0.879264348872351,0.828049302531381,-0.0223657044468959,0.0284064701148612,0.00653552808716499,0.000715574414547783,-0.0225747874373862,0.0145279921749814,0.00361645407200618,0.00217450254359582,0.00243726996380752,0.108581859944881,-0.0131467092248572,0.00374694512853407,0.015330917497804,0.00830229219508426,0.022171854606616,0.00528189775561804,0.271676576634806,0.880035114470948,0.825854807142588,-0.0248059677700285,0.0281459908388487,0.0100705503286706,0.00108904145940496,-0.0243183892160236,0.0169678683213262,0.00374544603363359,0.0029082921846709,-0.00139528390607318,0.104327190649699,-0.0171433937207228,0.00574130009452917,0.0187005750132558,0.00995176853391317,0.0203114524173233,-0.00992467741407739,0.0370418800077098,-0.0235632895943742,0.0261895728734123,0.247930210948682,0.881174789836747,0.0283565657971666,0.0257278558551229,0.0248324323033884,0.0235855095355242,0.0215239768805504,0.157923385707792,0.160552095649836,0.16144751920157,0.162694441969434,0.164755974624408
"ES.20_32",66.22472,63.8529,11.6730615716062,11.7403771618208,-0.314897573630962,-0.430744669262026,-0.143845494784494,0.132024274470055,500,500,11.7067677510983,0.202602464696327,1.02039723600501,0.83837077743966,0.928977272727464,1.06684491978607,0.870717517794339,0.977005150846208,0.567669964146153,1.6734003018811,2135261.93558492,1.09937812993506,1.09984148198251,1.0184278715434,1.68027173579813,1.06692961182315,1.00483747656096,1.13209723133766,0.776857254901175,1.05180010319767,1.04231454041263,1.03162716341467,1.03646150719306,0.937312816491475,-0.106183098790559,0.877623620619621,0.93230361407711,0.00359840691202094,-0.0020807452685726,-0.000899907066851532,-0.0067877000995513,-0.0148751535717171,-0.0121762527177842,0.00190087677806196,0.0114763298390786,-0.000751141571695018,-0.136589333181112,0.878148534266186,0.876679678096306,0.0030684102267828,-0.004507878600715,-0.00330979909159188,-0.00770030977427977,-0.00188732940428178,-0.0116445313095735,0.00793799192223271,0.00943781629744231,-0.00581876556207768,0.0773852868069071,-0.161489277618853,0.880199054899998,0.874051637675457,0.00283464403959073,-0.00580620254853179,-0.00188425319134917,-0.00734532164161623,-0.00133592281499845,-0.0120789067656836,0.0079169999943936,0.00834531355257427,-0.00650707778350451,0.0749978977177696,-0.00637017099441938,0.00330673357739966,-0.00647598746169832,0.00775152664251528,-0.00752641084765442,0.00284630404316418,-0.161666440206693,0.880365363816588,0.872270181629127,0.0007371491912325,-0.00741731777281946,1.16606698627243e-05,-0.00804463544456048,-0.00277478846604239,-0.0112069327867571,0.00854808442379539,0.00932483383905041,-0.00666050389914593,0.0733082293828593,-0.0101692399314165,0.00295078731753346,-0.00464703015655012,0.00893464888172273,-0.0096583224464314,-0.00639628222587436,0.0316359913376916,-0.0293897266091981,0.00988578538298753,-0.170900729837948,0.88103609354719,-0.00907023194174126,-0.0116675529988452,-0.0137945230530179,-0.013809656400805,-0.0145984556515964,0.211672696638069,0.214270017695173,0.216396987749345,0.216412121097132,0.217200920347924
"ES.20_33",66.25486,64.56484,11.3694699733695,11.8525351445632,-0.324693637595782,-0.4826057505677,-0.165805076037479,0.0929161111733592,500,500,11.6135144729848,0.145521840432653,1.01316305436412,0.923030741521851,0.606138405881669,1.16406890892848,1.20717874324903,1.1552795030682,0.943243998651648,0.49596774193565,0.49799251649511,1.15230939956443,1.11176322993711,1.00832988522687,1.64208190616536,1.19307309640492,0.96452551619591,1.10908017946613,0.936494214437825,1.01660203008221,1.0627114728016,1.02805086581768,0.987690325833537,0.933414856686693,0.110596368462817,0.871931329531229,0.909544982486388,-0.0296980902446466,0.0248161370017948,-0.00656129332922325,-0.00468474973500952,-0.0475071981259374,-0.003060081738245,-0.00949170815243695,0.00368232410849901,0.00256003159512045,0.0935518659605009,0.875455184826814,0.831756457882208,-0.0330610078516532,0.0208352088235361,-0.0042388521184926,-0.00905716021642275,-0.0311282793886397,-0.000510819695749188,-0.00602073747760971,0.00186762147449754,-0.00686115113052051,0.108438371972285,0.120889891121286,0.87949306515839,0.831985243593255,-0.0327797001137046,0.0197938607186356,-0.000901836592711069,-0.00980945768255591,-0.0307544632245142,-0.000530795937469112,-0.00620503684653255,0.00140349247185415,-0.00790572885421893,0.107129434042346,-0.0123784328796176,0.00326053773425706,-0.00128251252500374,0.000605367429539023,-0.00244758383181803,0.00321731220383227,0.124627512179966,0.879648992971059,0.831458517042459,-0.0354302087116197,0.0193388294522599,-0.000304706736310665,-0.00924058428180806,-0.0323082869242527,0.000862698485763209,-0.00715979209086355,0.000758471853519434,-0.00823328438547962,0.103065628431964,-0.0145782760103698,0.00508525407906924,0.00118898322089503,0.00185522009619659,-0.00342985393282266,-0.00323850457549684,0.024286242051833,-0.0195964045334554,0.0160986594263568,0.114742385290666,0.880140259865133,0.00952307492448426,0.00805543112535999,0.0104094149451915,0.0107312487076907,0.00988007424949425,0.135998765508169,0.137466409307293,0.135112425487461,0.134790591724962,0.135641766183159
"ES.20_34",66.30348,64.4383,11.2772279230695,11.5367487470824,-0.226186599292107,-0.469929379790994,-0.0554526231637418,0.0940224993944394,500,500,11.4077263572143,0.163501467478702,1.01305240548413,0.960788004266267,0.780040221907362,1.20585101224142,0.957264957264963,1.39039037906834,0.867466520809613,0.371227364186036,0.999999999999824,1.07253936282227,1.14401983220709,1.00991772464116,0.493927125506171,1.00759105758097,0.955383556064133,0.945936152137187,0.977923197511242,1.07801584449021,1.08212088775459,1.13769913514697,1.06646134954185,0.933347908112026,0.338066304441,0.873331162994064,0.910918282668061,-0.0204379584302139,0.0183113215763673,0.00482004637232462,0.00817761692187816,-0.0466044820423891,0.0148570383240439,-0.00501141585928094,0.0188040811949269,-0.0137904308967982,0.340266573891382,0.876297679622204,0.83076705131513,-0.0232942617262513,0.0145260628719276,0.0098945835692119,0.00467452996989288,-0.0305495611619975,0.0148712708626015,-0.000967404659662079,0.0147280795672442,-0.0173881701783014,0.109941000568181,0.34177723388159,0.880209698087031,0.818780895224137,-0.022475807112946,0.0157770702340801,0.011797327686733,0.00661556373210152,-0.022950700958101,0.0149055005206887,-0.00101318189494291,0.0115948460481318,-0.0209467680143165,0.0994226561855954,-0.000988246010968195,-0.00813821486022928,-0.0181884684903778,0.0212167206442613,-0.0192042415626127,0.0187815492758484,0.366208247437921,0.881389486533384,0.818604610360295,-0.023128541630403,0.0135230364485241,0.0111969528589458,0.00683601935869848,-0.0235110045164908,0.0146490125144963,-0.000815216578161676,0.0123005786447198,-0.019445426587789,0.101074515642311,-0.00202814285044337,-0.00708192268514014,-0.0189546475704652,0.0220557345884464,-0.0176778875532648,0.0273449329658094,-0.00507531061302525,-0.011392060728689,-0.00391402136509437,0.377816665603165,0.88152211507341,0.0296348539450375,0.0298277293157716,0.0299601535993584,0.0321017734797197,0.0331193661008735,0.133866613533665,0.13367373816293,0.133541313879344,0.131399693998982,0.130382101377829
"ES.20_35",66.8731,64.6112,10.6531735931229,12.5177061514716,-0.307590666358837,-0.4909243239202,-0.0757589486248977,0.0999312802488603,500,500,11.6228885157649,0.194607390145061,1.01499411762741,0.901158723883179,0.927017953583659,1.06801333061276,1.04464285714285,1.23725596469483,0.68906027459825,0.746963567253266,0.497992516495217,1.02823599274903,1.05662142126458,1.01141304358481,1.08623610158131,1.00011493750605,1.01583597095226,1.27658516605304,0.932597335827601,1.07047586862898,1.06767098102393,1.08616585881861,0.925585902452804,0.937626792854356,0.431605669607716,0.882388324966487,0.915997212786985,-0.00676087682286598,0.0242832581574499,-0.0057719934267607,0.00491317282938474,-0.0433227298374337,0.0221056986571207,0.0083837500344375,-0.00634245552494925,0.00716415136790858,0.399437924095279,0.885554692526196,0.844567966692834,-0.00757224733883909,0.0224940229372323,-0.00741657531030197,0.00612921514208423,-0.0260022104616012,0.0251947256317106,0.0106520632774654,-0.0107981941366181,0.00200357319840172,0.0983995660161167,0.410457243070078,0.888609516679369,0.837708824055087,-0.0070760714208145,0.0248874222867586,-0.00103199187728573,0.00784306756212173,-0.0209420986005679,0.0259388336325455,0.0100835797874546,-0.0116775956088628,-0.000731407404973291,0.0896714255524024,-0.0154502345704984,-0.00973205925076254,-0.01373588876204,0.0152889565375244,-0.00927009750456954,0.0126719045249304,0.405250346131382,0.8895643993602,0.835429415779976,-0.00842587982552574,0.023826275964692,-0.000370086898779902,0.00805369741143054,-0.0233719162791829,0.0271646362039813,0.00947950817525619,-0.0105654033251347,0.000555101317858317,0.087148906068466,-0.016650790026643,-0.0103845536463598,-0.0124245484610196,0.0159833423899105,-0.0109403817369595,0.00403045392071256,0.0256383139825742,-0.0220747884620194,0.00692176221446114,0.414867704760729,0.889926734146263,0.0371341142111361,0.0343664936262181,0.0353145642336109,0.0348665777514525,0.035694027710755,0.157473275933925,0.160240896518843,0.15929282591145,0.159740812393609,0.158913362434306
"ES.20_36",66.666,64.17956,11.7901107298466,11.8010476508535,-0.387827851566469,-0.46024270329598,0.0734190413765976,0.022166082124349,500,500,11.7955804579461,0.210794204563711,1.01825467332987,0.872276483847313,0.891020052314757,1.02343017806935,0.774531025689113,1,0.800183976483645,1.25252525115183,2139575.62333545,1.1239898629406,1.12761190856539,1.01788916769015,0.855407750219238,0.835984722902056,0.896991316936895,1.45082838751825,0.979201590803686,1.09939734830488,1.04117974292318,1.09292130961702,1.02420184445682,0.942693061765284,0.196803887979513,0.890343873189627,0.929412342390101,-0.00641516353649169,0.0101897632164705,-0.00223004234124868,-0.000885064700886895,-0.0208886488582967,0.00134861023291647,-0.00309878469390626,0.0167103790124929,-0.00139079096024969,0.184671581167664,0.891111413751879,0.859711553836231,-0.00933676984173432,0.00975938342890445,-0.000428441669237502,-0.005184161982129,-0.00728842923746955,0.00029238695735607,0.00166793847976572,0.0156085991826609,-0.00724728577776699,0.0919008978348945,0.128240165391919,0.893682344117824,0.848640151392138,-0.0141788550097056,0.00874465797864511,-0.000563073554710294,-0.00419283250853652,-0.00350235369566455,0.00144506789872113,0.00292346911141632,0.0120624446165181,-0.0113001743302078,0.0852033188619434,-0.011234848283764,-0.0114698263153516,0.0191716021916154,0.0360564211849847,0.00409094441024716,0.0129863411839617,0.062689203053178,0.895193718068214,0.84791504119538,-0.0148337839669676,0.0068427162435251,-0.00142741636557207,-0.00421489832763636,-0.00418238346890651,0.00234223799873504,0.00259950841254797,0.0125854262907959,-0.00986676894301705,0.0834610293441398,-0.0131143863420954,-0.0124368789856727,0.0184050742761991,0.0360960513635063,0.00439120670175688,0.0114970786881612,0.013380102918065,-0.0154031943339506,-0.00903267652392925,0.0736287061804772,0.895425647402356,0.0166845445784684,0.0156559977549269,0.0108718825537348,0.00531463485639211,0.0062420587475945,0.194109659985243,0.195138206808784,0.199922322009976,0.205479569707319,0.204552145816117
"ES.20_37",66.8669,63.79172,11.3143155366166,11.8041574246794,-0.280359366560087,-0.398219294992781,0.117825109617698,0.0836301414700409,500,500,11.5618309226683,0.265976904572334,1.02336396328357,1.11854762227323,0.798759014299071,1.19571865438811,0.875046857442085,0.815387455841848,0.820037063270698,0.855407750219163,0.497992516495222,1.07912674658872,1.00221453320484,1.01653688610607,1.12729124234724,0.79712167069028,0.716007990925007,1.37266622471026,1.32520173470655,1.09921408944548,1.13457495445219,1.14908799961229,1.0116960546929,0.932561927690392,0.325853935640383,0.873166445094156,0.915123906191241,-0.0231017866453632,0.000325974647866314,-0.00623224061890276,-0.00559710262514642,-0.03082602655825,0.00802222062455538,0.0112636277974968,0.0071579012669131,0.00798173544555549,0.361990940191091,0.875071102726442,0.85272768593136,-0.0234014284682324,-0.00178905190613907,-0.00345999432296034,-0.0100105430956678,-0.0153225923457973,0.00574880959877149,0.0115939648405892,0.00697156633202389,0.0020295939419416,0.0874576328875527,0.349134987512073,0.877507100247458,0.846663022163921,-0.023493597313182,-5.03996770000021e-06,-0.00217542426929237,-0.00764330221745532,-0.0113342725664694,0.00523618371324499,0.0114447134927248,0.00473690888840564,-0.000876275475655789,0.0822856657355045,-0.00237537547343518,-0.00208691946939188,-0.0162278749255621,0.0041582256554557,-0.0132211297023419,0.014722304308437,0.339204356008534,0.877962244443038,0.842230888729446,-0.0263851270719019,-0.0024472577183434,-0.00194299819063492,-0.0090136179135922,-0.0134473536350895,0.00528899770168813,0.0118545746965597,0.00469845887032663,-0.00262080539570466,0.0827006581483216,-0.00362466608750902,-0.000686886912222056,-0.0136731954306864,0.00736602437161481,-0.0158798345010258,0.00812976860253875,0.0202651475471369,-0.0189972630782851,0.0246003572034839,0.351360175355901,0.878729130059398,0.028183592877276,0.0313091362961696,0.0301972057753892,0.0293382906459465,0.0303896655906824,0.237793311695058,0.234667768276164,0.235779698796945,0.236638613926387,0.235587238981651
"ES.20_38",66.89208,64.2782,11.106386275734,11.2899899071792,-0.269792180171622,-0.383939290507177,-0.0277436983625048,0.0382635505941793,500,500,11.1985643769641,0.23341206176185,1.01815858907823,1.04082032525635,0.743589746015775,1.25396825371288,0.841972187178406,0.601063829787239,0.873256663539935,1.20242914946491,6.0607264052908,1.10916320503649,1.12616941125982,1.01711747060883,0.352210148050113,1.01014065752452,1.03658764083611,1.13383289750491,1.02221765008907,1.1290221766876,1.05780214017697,1.10752041180098,1.1937210491242,0.927795588880701,0.573617086579088,0.866065548927462,0.92022703044601,-0.00469675725588013,0.00993927610562806,0.0212248670053559,0.00940855948907366,-0.00974366419076182,-0.0144142020962002,0.0184454484893651,0.0237302948645462,-0.000974682011760321,0.55279790272351,0.867481639423331,0.864659218945249,-0.00479027414133812,0.00742228658051902,0.0234699828126846,0.00902280126191593,0.00193862648309962,-0.0129364815985971,0.019015390724372,0.021873603646032,-0.00653519780256796,0.0773701594676581,0.513777049498343,0.869511327054007,0.858298231016265,-0.00995279946865004,0.00929726712094319,0.0258874236852768,0.00925160841891071,0.00529449294578415,-0.0146504587343385,0.0199528619903213,0.0194437245721299,-0.00889141773470004,0.0733741140752503,-0.0055072521346856,0.0133726722804207,-0.00307287426538991,0.0155521469773979,0.0194155597316714,0.0147448464946675,0.496135889945295,0.870306223843896,0.852289360101634,-0.0144978927759522,0.0120599352382243,0.0294966118119804,0.0113510618722134,0.000871150101225365,-0.012235573987253,0.0176445692114937,0.0189973337664127,-0.0130663509296193,0.064985932617751,-0.00974494187962047,0.010863944877637,-0.000503962005862135,0.0168939267954816,0.0157905674840538,-0.0137455413627718,0.0598974717805042,-0.0207830958227591,0.0118117500314813,0.528552099855175,0.871552846666832,0.0512223770181685,0.0493632830169407,0.0458788316255253,0.0443035261703603,0.0471982016679233,0.182189684743682,0.18404877874491,0.187533230136325,0.18910853559149,0.186213860093927
