"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_CMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_CAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_CSCIIMP","CHL_DL272_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX8","EEXP_DL97","EPAL_PCOPH8","EPEL_KMHSCPH8","A_CMTHIMP_1","U.TX_1","Y.R2_1","A_CMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_CAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_CMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_CAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BS_CSCIIMP_3","U.TX_3","Y.R2_3","A_CMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_CAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BS_CSCIIMP_4","CHL_DL272_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX8_4","U.TX_4","Y.R2_4","A_CMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_CAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BS_CSCIIMP_5","CHL_DL272_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX8_5","EEXP_DL97_5","EPAL_PCOPH8_5","EPEL_KMHSCPH8_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.20_85",59.5311,57.23528,12.1109963692552,12.2387051573873,0.159493574763432,-0.218718877769432,-0.196757372768013,-0.605922026543572,500,500,12.1750182132425,0.188568095734173,1.01564761580665,1.05775005775006,0.808429118997571,1.25388074836689,1.56453674624391,0.735729391324737,0.974287615002358,3.59283447830512,1.4506040951587,1.08304054671691,1.09797028505892,1.01071740747685,0.754033848067887,0.985507106148949,0.918221589453987,0.972954703251582,1.12178659589387,1.0517031817691,1.11068117742123,1.14966636854708,1.02705672454981,0.887515390085238,0.499393621713909,0.791106700294748,0.843000930554845,-0.0196495651114107,0.0471210819340622,0.0235765565095285,0.0268002326886251,-0.0597123586455401,0.000740999212022808,0.0125793280352486,0.0310618121164417,0.0336747282299944,0.430218707859453,0.800968445187448,0.74559390993452,-0.0115633012398022,0.0370163528970539,0.0263163856406924,0.0224451380593676,-0.0558885861718524,-0.000538780575988792,0.0109651634003233,0.0237784197493489,0.031286351388682,0.136311706407159,0.452510794351194,0.808420745266861,0.738898062293634,-0.0176692581787321,0.0510746847056383,0.0289315166409321,0.0276251663154575,-0.0476287577695393,-0.0063399677153022,0.00657417229478136,0.0216002448980702,0.0204801672310652,0.129936285033763,0.0112181683178209,-0.00671843922970469,-7.78378723028398e-05,-0.0148295925441829,0.0234532838071011,0.0506745618149382,0.43018687577612,0.811590780264908,0.734105509148178,-0.0190751225188775,0.0518810500893874,0.0296727406953605,0.0283450602479992,-0.0444957550122223,-0.00480936296320285,0.00494034061294411,0.0204818930366644,0.0182937325290192,0.128383406917136,0.0146974970035951,-0.00835403766538579,0.00251230784723002,-0.0166353697405834,0.01950190484887,0.0340282310789107,0.0449180705449401,-0.0169548299537164,0.0141802508527658,0.401925556523938,0.812478780224178,0.0410178952480523,0.0353361859772427,0.0371671554346431,0.0353335714363217,0.0330123166540132,0.14755020048612,0.15323190975693,0.15140094029953,0.153234524297851,0.155555779080159
"ES.20_86",59.227,56.65916,13.0248859306719,11.8907436463548,-0.0424299744323596,-0.0556339973711445,-0.574535622908389,-0.546821303103532,500,500,12.4707144536779,0.205909614043218,1.01307668456042,0.851930822081694,0.83363581375231,1.18966334752375,1.06374298827122,1.62845651080946,0.985901349195658,0.522699124805142,0.585026286713485,1.14297864017919,1.14992820236855,1.00831815004937,1.20050125288841,0.977266132848264,1.16724381047289,1.19355141200684,0.989093117004493,0.974723145920223,0.986571703360343,1.00555157638572,1.13297815088803,0.880916674595426,0.996183647517753,0.782586609263331,0.842826304646009,-0.0242961959953737,0.0353638026181417,-0.0017602647015537,0.0255248805390175,-0.0754042120968061,0.00683428712908619,-0.00346750275105394,0.0149664947231824,0.0138389021767027,0.91279956520484,0.790611895326709,0.718194034785699,-0.0109204133605598,0.022259068359986,0.000519182618055746,0.0211253485788426,-0.0735229805150813,-0.000541253436899411,-0.00817374529509017,0.00796521470744876,0.0104780199858406,0.174131208114841,0.981371563514371,0.802987978353261,0.719589058131314,-0.0155244243232208,0.0227427106794676,0.00496904698067736,0.0225982514722758,-0.0696389567422354,-0.000520117575469757,-0.0094762260078893,0.00410904527786923,0.00325287432079143,0.173493924085204,-0.016656977824899,0.0363405499900871,-0.00368651508506246,-0.016578361398493,-0.000160366517500484,0.0364718560011143,1.04927067666117,0.805410787477937,0.715470225506966,-0.0196866952265355,0.0224052960412925,0.00246915277427183,0.0238263296299932,-0.0628258257576793,0.00187599818953609,-0.0126160910345131,0.000856160053963262,-0.000566982687485564,0.167408098020384,-0.0120901649722946,0.0370067832396221,-0.00138689710157533,-0.0200255006121617,-0.00364034071626919,0.0102754332395594,0.0684062516283983,-0.0148000574585785,0.019364255330232,1.0425488200368,0.807911108368625,0.0798818424732641,0.0731954507173914,0.0786940930417138,0.084138778139669,0.0835997667903723,0.126027771569954,0.132714163325827,0.127215521001505,0.121770835903549,0.122309847252846
"ES.20_87",59.13108,57.1127,12.5473594549684,12.4858042402182,0.129976636578339,-0.14662034817407,-0.680426619554922,-0.543353822421164,500,500,12.5166196877838,0.161255998052728,1.01684290230413,0.886853935974637,0.999999999999998,1.12955885210639,0.849939976032426,1.69038336582195,1.08782701706991,0.460408971867259,0.711198540953234,0.933062222775629,0.978260980058773,1.01038937090363,0.844708440192984,0.929983490767643,0.941220587456514,0.96333694663694,1.07349094157186,1.0909115554724,1.04033892381929,1.05925099243752,1.05761375771743,0.886917184660783,-0.0550435141609107,0.786264295606826,0.853958473016193,-0.00651294742315246,0.051356149932365,0.0216942264470761,0.0369432364802978,-0.0603860915480443,0.00287447358294782,-0.0112648622532151,0.0132385689594328,0.0185384107744139,-0.0156520138298401,0.793173682155221,0.714709301326814,0.00629442479594266,0.0353793646737102,0.021294611693226,0.0309981250583065,-0.0493199281028365,-0.00225525010948817,-0.0149995314655564,0.00712709463917803,0.0080660185864206,0.197597110352381,0.0353987118181649,0.808681922632801,0.700465429136069,0.00261827839273561,0.0353637725859295,0.0220983280767788,0.0309576986507772,-0.0418691695726912,-0.0059562141421066,-0.0155871889452107,0.00360756585060149,-0.00577016964343007,0.189040739543385,-0.00505464590358535,0.00471944566510296,-0.00238553916084306,0.0290764206778502,-0.015024057214839,0.0478888644939281,0.00975823623450716,0.811031235880728,0.698125065302489,-0.00272296364144149,0.0343890854859134,0.0223747739638175,0.0321880684612202,-0.0373602373606916,-0.00556232353653901,-0.0190559251307814,0.000878688131681353,-0.00733317429411864,0.181432366763201,-0.00543613667421184,0.00596626527251278,0.00444523616081019,0.0276959110391837,-0.0188265721654527,0.0158042295039014,0.0600592782967539,-0.0032256017729588,0.0289007817199618,0.000308672041184367,0.813491484745801,-0.00439763414835022,-0.00125049847484912,0.00282813672550217,0.000779622332380297,2.46609746787809e-05,0.165653632201079,0.162506496527578,0.158427861327226,0.160476375720348,0.16123133707805
"ES.20_88",59.74966,56.96554,12.1165471283293,13.2016674839626,0.11375517998829,-0.113975033559025,-0.640897997095921,-0.545168711243183,500,500,12.6707288399314,0.219728480908369,1.01797195504445,1.11943761943741,0.907192575407147,0.979217324438346,1.19955300114718,1.256871306523,0.848258263522004,0.700073036859981,1.77860982643904,1.02961801677249,1.04027399797932,1.02070712609226,0.56498460714764,0.999627332803432,0.849379867189867,1.21137316098752,1.1298976922983,1.13194250438512,1.12424197962365,1.05056555378805,1.06030612603355,0.890486001968252,0.53204197390187,0.797096117833626,0.856035475706577,-0.0175457806807483,0.0703541876031108,0.0289952892435029,0.00196147828054711,-0.0559001466343152,-0.00201754067854806,-0.00153463288431508,0.0214247796819682,0.0259539686773013,0.526491773336551,0.806528011829854,0.752315830047542,-0.00433599426263444,0.0566418518455202,0.031170053578214,-0.00145039304821246,-0.055174920322705,-0.00412333643378397,-0.00441318380281705,0.0189045251463773,0.017502124547545,0.145776568879161,0.376218608976633,0.815195100922562,0.742599098180126,-0.0103577653482933,0.0626221262621895,0.0332709120295234,-0.00213430119938842,-0.0441533935756199,-0.00957842421035725,-0.00740650321968443,0.0142641113996811,0.00387047427103802,0.138062495346929,-0.00168961361670511,0.00392299559123204,-0.00217485338361768,-0.00134804745261272,0.003585433261937,0.0675366338633401,0.300745039086835,0.818669103615305,0.740866878340781,-0.0161836352732909,0.0607495163982439,0.0323302518420074,-0.0016340057049759,-0.0388996569880936,-0.00693120696098697,-0.0110900527312345,0.00975189229193327,0.00124323056855032,0.129826312774495,0.00175892993034891,0.00214169958593111,0.00223125450789413,-0.00418158935455026,0.00164566041735205,0.0399567683732989,0.0759854584518495,-0.0250291730716157,0.00681299606358547,0.267892137268311,0.82099004629996,0.0419898476735731,0.0415518144210716,0.0296919469850061,0.0237354175032967,0.0211425988711918,0.177738633234796,0.178176666487297,0.190036533923363,0.195993063405072,0.198585882037177
"ES.20_89",59.95162,57.06236,12.4788562971359,12.0309391413824,0.0803534364678663,-0.153235129509279,-0.369832386872562,-0.571372559321371,500,500,12.2569439728714,0.235724337681144,1.02378899628799,1.10102370689649,0.846659975504277,1.17921146951435,1.02015478877781,1.10706638115287,0.99885617356889,0.508724533969413,1.17803825598489,1.04815397806075,1.03558826989664,1.01705393968888,2.43843498273557,0.958192071306964,1.12863337390858,1.22518620717576,0.957217012336014,1.0450797515836,1.02098388680379,1.06976286736511,1.11153674219169,0.878520045832126,0.198789918113727,0.773621573301908,0.840109249094666,-0.0197547656353079,0.0561882363092344,0.0299936749507152,0.00924017899356489,-0.0704583323223616,0.018196435147596,-0.00245093010017405,0.0176114790207574,0.0213464324510814,0.267445057877289,0.783146076065305,0.714981853017495,-0.0103913835110545,0.031908099648668,0.0245765731935816,0.00319902887971531,-0.0633524070750614,0.0150703253990292,-0.00636147260313152,0.0143355309901711,0.0155558386539934,0.179793730725737,0.277248208163825,0.796624614559516,0.710821008776696,-0.0127686215178573,0.0379039231070317,0.0257857926363566,0.00361537253513153,-0.057055456262247,0.0116774032659349,-0.00941084188118331,0.0112216841756826,0.00761072474438866,0.174470680231934,0.0138480687949686,0.00061718658636214,0.000444362800464628,0.00123644428923523,-0.00548378103620209,0.0419445615864482,0.23887492464388,0.798126190504339,0.705818078585786,-0.0181389859490887,0.036957148510756,0.0247817953584847,0.00455660388626707,-0.0534824218322412,0.0117183117101093,-0.0102843783874792,0.00681171229584934,0.0050000628690504,0.172535590486499,0.0132673671753379,0.00131984967443487,0.00612783675221537,-0.00027779367491553,-0.00898594101879011,0.0210312901512994,0.0567869056793753,-0.0174672819464073,0.0207477813360876,0.240871238442493,0.799863241006064,0.016218554849701,0.0218198809156044,0.0226196847091303,0.0194889464431418,0.0196518185100315,0.219505782831443,0.21390445676554,0.213104652972014,0.216235391238002,0.216072519171113
"ES.20_90",59.36138,56.8068,12.2854196414748,11.9303840124856,-0.0181643625046307,-0.139509883202643,-0.449885003470607,-0.496632069481826,500,500,12.1092030797345,0.210961859602077,1.02037669772252,1.14596785272631,1.28998115005244,0.948717948717962,1.24203485253126,1.02787068004459,0.906278198219219,0.627573593278062,1.44109764741012,1.17471489633671,1.10431336302079,1.00975735907934,0.811391928006807,0.833206405104697,0.692081649753719,1.22226778509767,1.19516020483861,1.07242375375133,1.05500744256964,1.08281636077621,1.05951269787482,0.88123806531837,0.256302139706931,0.778681949370537,0.841630937666683,0.000933460298267043,0.0639247015651437,0.0361849880453614,0.0169378863658992,-0.057489154314862,0.0270818724876666,-0.0106094444933603,0.0160572649189955,0.0354586056173242,0.24335973505403,0.788327819803286,0.7240971357492,0.00791559413939534,0.0489308765681932,0.0354221171381137,0.00711916646341881,-0.05501621556193,0.0227792901623671,-0.00992252738253972,0.00887633317137507,0.0297888382191731,0.165146485127624,0.356861586924811,0.799689595953541,0.713111148390087,0.003714315451061,0.0513137723051822,0.0397809989269668,0.00691921520774191,-0.0493227255004469,0.017902535826564,-0.0100870500142103,0.0056995177714763,0.0195010812332988,0.157210097033999,-0.0184845617540495,0.000284580795889274,0.00163942372121069,0.00262291111971284,-0.00380343032720153,0.0497211827565255,0.359944507293159,0.8017609440048,0.709527990495683,-0.000221211180823146,0.0503504094541993,0.0392173383046788,0.00851279422014287,-0.0486169183871777,0.017053297444137,-0.0114652247749343,0.00216580832056904,0.0188403622817128,0.156584596605149,-0.0182239299345577,0.000291049003396762,0.00340723925710393,0.00181469439926433,-0.0076060144921155,0.036406840149589,0.0397772236552009,-0.0201718725064547,0.0162836805011266,0.376449817517168,0.802670438094364,0.0211658965515136,0.0200970892511751,0.0294702784795177,0.0297248716470489,0.0310879101653831,0.189795963050564,0.190864770350902,0.18149158112256,0.181236987955028,0.179873949436694
"ES.20_91",59.5251,56.90896,12.4822348384865,11.7080789518985,0.0353409480374626,-0.0740013014529688,-0.512674753528501,-0.521051832608916,500,500,12.1013490840281,0.216185813815825,1.01918387788319,0.901200790393761,0.867530173696807,1.16120117906029,1.32041801925571,1.06516780710317,0.890067543302541,0.570690923860699,0.797866119727599,1.1050303912589,1.08954919309506,1.02340121849234,0.939231891103674,0.802852685936013,0.940809221339967,1.16211428956107,0.980772181661866,1.08396385448012,1.08288760210337,1.10066654294922,1.07796808248422,0.881241214363863,0.413205693321757,0.779952874207102,0.836976888945967,-0.00806882823065686,0.0761089047635572,0.0063285741945329,0.0270167678195309,-0.0503610660651994,0.0294011889431717,-0.0066172296814145,0.0238713887799306,0.0257730530652163,0.363797478396657,0.791396448445626,0.728422898192341,0.00351528233051856,0.0592619722956143,0.00788978417109533,0.025263930316512,-0.0469242972786183,0.0279944512608303,-0.00981469579969757,0.0154699208835055,0.0257632880664871,0.154743889193853,0.201273991241469,0.801292881925501,0.726150855660627,-0.000577254036671188,0.0670114846602859,0.0126862767318909,0.0251461816039743,-0.0424428579920191,0.0266374176933836,-0.0112236553009302,0.0150569943797099,0.0199713590083874,0.156047773208508,0.00121646147816366,0.0104337034892256,0.00513378278827391,-0.020125926357038,0.01760239125456,0.0314370401949511,0.206016099748596,0.802505210573226,0.730212453653202,-0.00754024858021703,0.060951349418324,0.0101321475370739,0.0276842006873103,-0.0385882855602508,0.0297350636682649,-0.0130292086275619,0.0110335259535981,0.0178572062020105,0.143667661402625,0.00460100106023471,0.00795624811197782,0.00990145732781842,-0.0230206926885739,0.0151816703476922,0.00537650909842662,0.0856402603132149,-0.0432845222042703,0.00243700581252942,0.210552468743744,0.805135528515568,0.0341454238244499,0.0300625554944791,0.0166323597347605,0.017024225837804,0.0173990905709547,0.182040389991375,0.186123258321346,0.199553454081065,0.199161587978021,0.198786723244871
"ES.20_92",59.24202,56.68818,12.2275887718695,11.955076184649,0.0971951474590867,-0.161604698239244,-0.578455584348191,-0.672491054376962,500,500,12.092100184722,0.21119904408555,1.02118866615135,0.930463269153514,0.983996927410066,1.02069879119059,0.9605755962941,1.08397715821237,0.907443536119047,1.01346587290508,1.33949260762771,1.04602732220993,1.05152682862068,1.01557214651039,0.702380964202939,0.950539066845494,0.878244806363226,1.12805406742429,1.12761284024935,1.0381298312132,1.01918471353259,1.03510638813699,1.05065331611277,0.894865903467731,0.103281977960782,0.801660687829501,0.865189422481391,-0.00240959292026429,0.0526317768920752,0.0319540196528135,0.0201661612094403,-0.0408082889302208,0.0175435711573502,0.000968769682995237,0.0133527532547362,0.0279308806344943,0.121110596398943,0.807685074060348,0.740687084661321,0.00856500106808611,0.0350459274241022,0.0313338156614902,0.0179971524723477,-0.0300996027375622,0.0104026334272819,0.000914710343810942,0.0072002857643748,0.0226258175442108,0.175788593423462,0.131317913843038,0.820008500043832,0.734779976271247,0.000764159695122139,0.0365182532655963,0.0336912753852134,0.0186604528448557,-0.0274018895978178,0.00704106634735985,-0.00313443517641899,0.00284922646585417,0.0138142737140359,0.170124874489067,-0.012866214770795,0.0111596270851434,0.0103439682795095,0.0153234993484676,0.013761765469751,0.0330891277594296,0.123370196132397,0.821455197599519,0.728629599736768,-0.000783958705512906,0.0382019752859971,0.0350496201938578,0.020991196285789,-0.0248387979525963,0.00823656655151026,-0.00735857078120143,0.000756226178946733,0.011613093054783,0.168835216976684,-0.0102128733037131,0.0109742308938074,0.0132637930769637,0.0134867772136149,0.00862555281984765,0.00794354639091646,0.0544335932849042,-0.0116845174071415,0.0255145965130946,0.141968203577098,0.823283123011628,0.00854127706378711,0.0100156792078155,0.0108598102758819,0.010202544987865,0.0117405745410934,0.202657767021763,0.201183364877734,0.200339233809668,0.200996499097685,0.199458469544456
"ES.20_93",59.49334,57.32552,12.7511719546414,12.2302414670474,0.088157616746943,-0.160887641997268,-0.55088995384691,-0.462859409902642,500,500,12.4934221204424,0.173516909866745,1.01142994816747,1.15498002479577,0.879470877157971,1.12892135796957,0.884544334982467,0.871438856339729,0.874935036699909,1.48393662727022,2.61078100157592,1.11519956382611,1.15320038785462,1.00812100166543,0.579988799701322,0.827637649468203,0.826186371296871,1.17829532480959,1.11475528443903,1.10802169233641,1.07957523351129,1.0505895646834,1.04503445548891,0.88048742098263,0.793612116834345,0.779735682046401,0.830787126730962,-0.00319886059282804,0.0675225622317468,0.0360473736396414,0.0445125717834442,-0.0743747702480086,0.00202339575173066,-0.0247870424539987,0.0368124065037801,0.035525374110628,0.701862623163447,0.792596221120912,0.720028210517726,0.00610668268665511,0.0507314278434892,0.0296841281017837,0.0360130290805361,-0.0712192642905095,-0.00345312713528706,-0.0243230612334935,0.0320957320922397,0.0292391149247361,0.153411089932312,0.72640178210213,0.801744224528201,0.714823781463465,0.00301967147349771,0.0533693175731235,0.0302698989639535,0.0369575752685334,-0.0685796627202816,-0.00486636432306325,-0.0251551888206574,0.0318505355239403,0.0221678756330393,0.149617570126455,0.00568510240800368,0.0111948686410503,-0.00738174328729935,0.00386027919392024,0.0064795985561503,0.0227788324316011,0.72413251352176,0.802362557954224,0.708762022352869,0.000196402365078708,0.0560315474812486,0.0295703012985268,0.0400286346736557,-0.0646310732380375,-0.00270054372757739,-0.0268796962945835,0.02641708164282,0.0176997361944408,0.141567532495156,0.00507214309351854,0.0122597263232523,0.00024791289326483,0.00335395110985639,-1.15834971766365e-05,-0.00999530152592694,0.0708599914677827,-0.0101847850430595,0.0389032622701673,0.722439517907065,0.806036320995311,0.0635223967607558,0.0561785727238835,0.0581427390429363,0.0579611019735655,0.0578255910144085,0.109994513105989,0.117338337142861,0.115374170823809,0.115555807893179,0.115691318852336
"ES.20_94",59.22026,57.48806,11.6491848619677,12.4908818541923,0.15189681921922,-0.192583286992788,-0.315169897938397,-0.617516309456311,500,500,12.0773680378567,0.143425288901555,1.01263929371058,1.07482789583956,0.864718614735653,1.12087912087763,0.961168064616345,0.816811473106595,0.846729639612975,1.67880420375868,1.47801816201416,1.0170693937784,1.0402055545535,1.00997537862563,0.718256958109946,1.00895389201039,1.03516577011103,1.10590349803422,1.08433389584651,1.01164160038639,1.08673195663792,1.09085926027603,1.02474836455338,0.884393584077108,0.331329108367378,0.783925639415889,0.847332038305624,-0.0207746374311658,0.0410318691682958,0.0135539201885725,0.0463346857588043,-0.060264194588339,0.00677803272200488,-0.0183722405833546,0.0360516601769379,0.0214856839978409,0.325287391652471,0.793273386320963,0.726040587488882,-0.00775583449486256,0.0210085389567313,0.00866244735516015,0.0390515598659686,-0.0514438255931902,0.00542297142488175,-0.0174175489431906,0.0262446958261365,0.0176894356395537,0.172009869688701,0.312465227019471,0.805106443237211,0.711628845896245,-0.0156099663103592,0.0320438913598582,0.0108846317896351,0.0413555849012089,-0.0423415603469621,0.0015650663972723,-0.0189801684832288,0.0198932939846561,0.00205060372253072,0.161666563288458,0.00924865837336382,-0.00420332687682559,-0.0116314541027536,0.0135174337502848,0.00830009791406458,0.0602312630418237,0.352642003331047,0.808986255844937,0.70834537069087,-0.0193613132635589,0.0301804789920906,0.0110350547851272,0.0412639517663338,-0.0407337657234086,0.00313438039746372,-0.0190961944681541,0.0197876340003859,0.00169460695294816,0.157979796811756,0.0149533762387248,-0.00528567301562174,-0.00887831405077119,0.00998458673831424,0.00751050203083562,0.0466470117527542,0.0540649900598574,-0.0329495436287752,0.00138425743119679,0.328714053898272,0.810262635484091,0.0274338835521796,0.0269336324464777,0.0258719636629473,0.0291985805372233,0.0272173583572109,0.115991405349375,0.116491656455077,0.117553325238607,0.114226708364331,0.116207930544344
"ES.20_95",59.39314,57.0526,11.8153340781866,12.6799506598991,0.0519077645248505,-0.159736080996107,-0.620517623786634,-0.205178452177763,500,500,12.2552696444557,0.190982333959405,1.010697599986,1.01614543810646,0.858615055950694,0.989473240978565,1.25194205273229,1.05720823798623,0.844335247923754,0.521754170866831,7.62784556391641,1.105205388813,1.08909312740711,1.01051501646124,1.19179133085095,0.930057408182534,0.816461428577288,1.0168193041481,1.24023200235816,1.08655427663367,1.13933877859644,1.17228321254869,1.03314282097531,0.876959913356729,1.11892382207932,0.775646288441267,0.833539238645678,-0.026587726249382,0.0558700967229541,0.0244659909479915,0.014542105301601,-0.069353292705796,0.0203196905310387,-0.00638282827862004,0.0302445681870141,0.0225809836784971,1.04652610004067,0.785780004118901,0.712011219229053,-0.0160083014180446,0.0348357031159298,0.021318987773132,0.00785467504657218,-0.0653257941749884,0.018474850689643,-0.0120822330255599,0.0215617545985443,0.0186785387496064,0.173464963324765,1.01502484367864,0.798076393193712,0.704015734687254,-0.0207013982543694,0.0389831978268407,0.0214402610047214,0.00968092784946604,-0.0612949645529473,0.0167363843139227,-0.0143539990609972,0.0183650769253246,0.00994585622736797,0.16809388656583,0.00149633578984813,0.00253530833526047,0.0121471767354608,0.0146948322432591,-0.00220181155038633,0.0411118009484651,1.02195989932266,0.799509535564005,0.701705624407435,-0.0322628389115843,0.0396625695040088,0.0250207378013799,0.00865785154717998,-0.0545810385867427,0.0226912916811641,-0.0190392788429122,0.0134873289659772,0.0103369387783859,0.15636235913698,0.0140695653349337,-0.000708837281746395,0.0177131984102546,0.00967175953847846,-0.00314457913353451,0.00233660562602406,0.117851768929386,-0.0506861440182275,0.00361616117687343,0.943996588139791,0.804457480339267,0.0913014445655652,0.0853939676891668,0.0828235422904657,0.0833894258528203,0.0770278105277642,0.0996808893938401,0.105588366270239,0.10815879166894,0.107592908106585,0.113954523431641
"ES.20_96",59.48584,57.28752,11.9379588211734,12.2865659015408,0.0881350058088366,-0.122879537287316,-0.538365163394865,-0.588061350469292,500,500,12.1135164685763,0.181476617933584,1.01199093261301,0.858912287998259,1.17006802717301,0.989527479892759,0.893947963804387,0.804075235538122,0.923904768176424,0.656601509365876,0.287789506123855,1.04412301866964,1.08753042377803,1.01167209390987,1.18382352926308,0.987449753920135,1.02229566172126,1.23275522893316,0.956471191284859,1.01697519106318,1.12773768481276,1.09577315469795,0.921322307790278,0.886282241995878,0.845653440343866,0.790580642127625,0.850181594477025,-0.0094410158366247,0.0450508994238184,0.00817986093850346,0.0290724183451858,-0.0607950187375292,0.015145653369302,-0.0182885397693156,0.0245441810653063,0.0154293221309882,0.833969090278,0.798086810046447,0.739614465750135,0.00207630526241891,0.0280748843722878,0.00908608869532158,0.0244849184032401,-0.0579494879154289,0.0154127118862332,-0.0146792182961266,0.01787904128367,0.00980957275917032,0.158084563049822,0.790129473882544,0.80858508383081,0.734497860724492,-0.0054046103916553,0.0314372533629544,0.0118675841759905,0.0239354529968837,-0.054934186932201,0.0134383017563279,-0.0183052557588593,0.0131213293792152,0.000780553100845267,0.15421961277683,-0.00391449261532906,0.0198317525023284,0.010447840939159,0.00248728886733972,0.00443221586586301,0.0469308298592833,0.791813914870666,0.810533958156545,0.728398594238151,-0.0138046877250255,0.0332096236717283,0.0103701863176041,0.0270043996633758,-0.051431211164601,0.0167498247212731,-0.0204139259291059,0.00571039972208227,-0.00032834090598757,0.147922828717121,-0.0015707759942092,0.0198510356041981,0.0167167833374984,0.0012692758743028,0.00190576126779066,0.0100713356368637,0.0810552422204576,-0.017607093002519,0.0277922657484089,0.699701897740211,0.813993088071261,0.0698107310571277,0.0688461597787399,0.0652270937124015,0.0653661483785252,0.0577620792075786,0.111665886876456,0.112630458154844,0.116249524221182,0.116110469555059,0.123714538726005
"ES.20_97",59.57096,57.36732,11.9821578562538,12.5794735313626,0.144403050656734,-0.145651886094918,-0.641071025720593,-0.349224907096836,500,500,12.2844466952817,0.179384554686243,1.01745137322921,1.11894041085397,1.28210336162806,1.08499787505299,1.07872775940769,0.652359351822188,0.843956375372766,1.50760801140573,3.66785758030702,0.948119029704586,0.984438649231502,1.01321376105106,0.811391928006797,0.975594513066925,0.777346937022675,0.999915270211107,1.02959012930241,1.03029488411208,1.02448703191616,1.07665465799805,1.0477194170224,0.890308701836784,0.122367756315004,0.793513001292912,0.860598107442718,-0.0093700340466814,0.0204701380498879,0.0196434048287024,-0.00687362535405242,-0.0556719314550663,0.0059716077009437,-0.00449369129219589,0.0348509179541542,0.0202951149204534,0.144524985492321,0.799580748578379,0.732897064600883,0.0018950928540964,0.00646379060399636,0.0227278812486705,-0.00890631780678708,-0.0551506736216634,0.00584482797016505,-0.0103428725344751,0.0294844761030488,0.0121765167603094,0.177589755959319,0.129847540809723,0.812280381342447,0.723503198450721,-0.00443591831104604,0.0141418063697496,0.0269860753535496,-0.00882261011292039,-0.052094929844818,0.00349855929682554,-0.0117764520800957,0.0270018542116477,0.00378604620375826,0.174901479052641,-0.00311773871003184,-0.0184615095256416,0.0211313729763225,0.00475759215866055,0.0140444410801931,0.035982834034878,0.1721085899207,0.814077962108939,0.720131304652281,-0.00608897824620447,0.0127548720246423,0.0272047852018459,-0.00929479100523441,-0.0507329282721189,0.00354820488372169,-0.0134371170859059,0.0231206904182308,0.00280901690977371,0.171827778368859,-0.00299119525808726,-0.0171655998986632,0.0241356880185109,0.00288066683253355,0.0110373878146025,0.0142739896478952,0.038292377363196,-0.00191092899644462,0.0197123519748347,0.176302279347456,0.81509908295642,0.00996119396749091,0.0117648754622241,0.0105700764577045,0.014010284239078,0.0143516662753049,0.169423360718752,0.167619679224019,0.168814478228539,0.165374270447165,0.165032888410938
