"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_GSCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_GAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_GMTHIMP","CHL_HM208_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX10","EEXP_HK76","EPAL_PCOPH10","EPEL_KMHSCPH10","A_GSCIIMP_1","U.TX_1","Y.R2_1","A_GSCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_GAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_GSCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_GAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_GMTHIMP_3","U.TX_3","Y.R2_3","A_GSCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_GAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_GMTHIMP_4","CHL_HM208_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX10_4","U.TX_4","Y.R2_4","A_GSCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_GAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_GMTHIMP_5","CHL_HM208_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX10_5","EEXP_HK76_5","EPAL_PCOPH10_5","EPEL_KMHSCPH10_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.25_47",64.57582,62.0249,11.0538749871737,11.1918244114762,-0.0830281159187366,-0.479310102862325,-0.27768430875873,-0.0321735524291666,500,500,11.1230635593208,0.229336098494412,1.02242669982368,0.894011658717681,0.916899348491439,1.42556483542384,0.560263077393707,1.0438596491228,0.982747679510397,0.695740382169561,1.00000000000018,1.07891602481437,1.05650265181079,1.01982101500245,0.796637744570281,1.03449982207249,0.971913599825657,1.04398387116531,0.923373767667036,1.12387073925091,1.07661381560143,1.01607539831009,0.961950948483517,0.88289962387421,0.210210544662583,0.781566614956699,0.857905271036879,0.014140399839968,0.0585266129631538,0.0119883883799632,0.0191366829474734,-0.0243422564701122,0.00347218417835221,-0.0338719464912069,0.0314596316492604,0.0108064894239457,0.161089029979026,0.78649349447208,0.694249014913264,-0.00574154943657299,0.0442649844105903,0.0167963935675994,0.0110540792383885,-0.00156846109614504,0.0164830285716737,-0.0252602858269392,0.0212027288330923,-0.00445441717165456,0.233081872376091,0.00694797451158394,0.808106984040531,0.687087973441995,-0.00344669846561342,0.0471654974935711,0.0159418941328094,0.000677620196933936,0.00204955025071074,0.0253339021712189,-0.0269444715352174,0.0208967208732864,-0.00572051276470236,0.230318080285675,0.0356546376655578,-0.0161928586743843,-0.0274029829476393,0.0104668351209129,-0.0222751838719428,-0.00276923830676844,0.0501620818039777,0.810223084341656,0.686565052806108,-0.00423698677397895,0.0431002729548837,0.00853299192856119,-0.00247111345320062,0.0130052593946557,0.0273456026450217,-0.0201422510341715,0.0138208270588053,-0.00288785775377446,0.224069073933617,0.0387585284438469,-0.0131630306932803,-0.0230633028032058,0.0121703264563063,-0.0257229447978004,-0.0355933675256144,0.0729585544020506,-0.0404018827485317,0.0318058189820293,0.0646435663857315,0.813173513599286,0.0188986193903777,0.0144824336496791,0.000624645761891899,0.00450973614746124,0.00581166924390739,0.210437479104034,0.214853664844733,0.22871145273252,0.224826362346951,0.223524429250505
"ES.25_48",64.5818,62.28874,11.7231911005135,11.1304227247875,-0.130176852030409,-0.436580555996599,-0.186814596442863,-0.283991627575147,500,500,11.4306500167668,0.200606264441345,1.0179758292169,0.922839506172853,0.945139346061038,1.12787723784905,0.883861376948224,0.957983193277317,0.968251396841681,4.02419023128405,1.00000000000056,1.00221016093868,1.05877178170154,1.01462075661751,1.21274009210887,1.14529200552192,1.08576077252427,1.11233222201515,1.03486218511236,1.10855357032543,1.00444570921756,0.991120122931853,0.990572872095583,0.901035414840188,0.284221624843516,0.814185570757445,0.877531453546212,0.0115684568517697,0.0524323658279358,-0.0266373952992024,0.0271904358797681,0.00744669364195532,-0.0148721207770066,-0.0179995199273021,0.0241375943018806,0.0161424753394587,0.310546085901175,0.820705531434044,0.764416105954132,0.00273961942485346,0.0404387653828631,-0.0278496281278337,0.0205601532214481,0.0247926733811978,-0.0111998490662065,-0.0122641586320033,0.0172435855372547,0.0126653590282526,0.156046562067514,0.246777843934377,0.830184294324789,0.742039659631327,-0.00415440918091889,0.0506287290508156,-0.0230503106116171,0.0219067077848737,0.0288494266129981,-0.0117327311187855,-0.0111890059017427,0.0135481369133579,0.00269588906639943,0.141102005242709,-0.000216582360827525,0.000761763496825238,0.00270973923709252,0.061324304281169,-0.00255208502030003,0.024882113781973,0.243776127559783,0.833763572338707,0.74080014235558,-0.00552784783973642,0.051015854329009,-0.0248502280457405,0.0211435740051078,0.0338818210750361,-0.0105366981115752,-0.00984983911526329,0.0120348174448704,0.00150016394699286,0.135255132652896,0.000129506353434496,0.00230843322399999,0.00268726030976864,0.0620896200628202,-0.00394623718476051,0.00618481323425291,0.0368726481700289,-0.0115517926828545,0.0126752674707592,0.286519326669797,0.834327630995831,0.0248648698391265,0.0271678413253539,0.021589134788695,0.0213265323671186,0.0250658821895099,0.175741394602219,0.173438423115992,0.17901712965265,0.179279732074227,0.175540382251835
"ES.25_49",65.30442,61.87406,10.9741609374093,11.3483617295312,-0.255637700030572,-0.408533807736171,-0.322316722201033,-0.258940471307572,500,500,11.162829440255,0.307302016783446,1.0258615554958,0.845201238392319,0.924924924925226,0.919406834300602,1.2386255164951,1.3722084264604,1.02370379911142,0.595141832535165,0.164996723681026,0.994981683130555,1.02871493378671,1.00962241349751,0.91632849433199,0.965980444796972,0.940417608481317,1.13662235500458,0.950771172173633,0.977980104154041,1.02141952250153,1.01908389576113,1.02255346409019,0.892903817927556,0.711800479629178,0.805872585906143,0.878335586797066,0.00129048403959118,0.034593279823948,-0.00687149444099609,0.0353018288297355,-0.0122143137158541,-0.0436705259869565,0.000719019145199395,0.0115213780428585,0.0139012323957617,0.719764739083736,0.809945777437581,0.73909412928113,-0.010537718945911,0.0132231252916871,-0.0130660845716958,0.0166723643183127,-0.00190949606054207,-0.0323438992547226,-0.00109132782273586,0.00815168355440155,0.00133807509102401,0.191614339734933,0.88531853100768,0.824388259399993,0.72818123271789,-0.0193532765538402,0.023697929973175,-0.00744766674442547,0.0135173130111977,0.0060335008604803,-0.028115006370241,0.000704200233663836,0.00321459069763542,-0.00624274430320857,0.173469760401438,0.00867301134504921,-0.0162677609436286,0.0352701785837344,0.0387585531256398,0.0114351543811141,0.0424006957934316,0.93930297943742,0.828359827573378,0.720928137802225,-0.0231515316818793,0.0249240489758498,-0.00997792395740987,0.013111752104325,0.0231670098865843,-0.0252251103309734,0.0101980887739906,0.000268731049843133,-0.00854776510996173,0.163338774348934,0.0107149233265446,-0.0142594463122171,0.0373036241232232,0.0409013166261052,0.00918000951170834,0.000744111375029445,0.0850408690394096,-0.0223798725672701,0.0127930704092429,0.934514369864636,0.830834370847608,0.0637652383241033,0.0644787007573674,0.079309509810754,0.0841455998646845,0.0837166217459725,0.243536778459342,0.242823316026078,0.227992506972692,0.223156416918761,0.223585395037473
"ES.25_50",65.05444,62.06808,11.0689637547337,11.5562124247008,-0.148345833397962,-0.39425401003669,-0.392419125156564,-0.161553695921338,500,500,11.3152110941073,0.263924373585503,1.02199472158821,0.976284584980238,0.737762240169268,1.13020833333104,0.673988362426608,1.51315537304774,1.01620547560101,0.798387097649437,3.01206205705539,1.0515725092225,1.03508738998191,1.01947582219492,1.48182815323818,0.839357582113838,1.01534393223228,1.37900437213376,1.12872046072975,1.10315914387187,1.08786517042103,1.04748790651347,0.951526137522193,0.893578721708005,0.588016578311062,0.804571608271891,0.871520422939948,0.0159896722884286,0.0287925576918787,-0.0072044420331252,0.00953542460885569,-0.00421270497784769,-0.0124831468254766,-0.0178362284318073,0.0317842284922045,0.0346839514145448,0.589122822674392,0.809415402699694,0.75951785292844,0.0108189969616451,0.019328275594685,-0.00849810298680546,0.00605420190507006,0.00444332918372859,-0.0033084021331241,-0.0182827715351671,0.0259320837284314,0.0243754574852258,0.155741307454155,0.478929130054033,0.819066141639218,0.75008605551231,0.00757770247634071,0.0208195738118007,-0.00908664675922582,0.000652716422480014,0.00620728037998291,-0.00039109107936097,-0.0208372773542921,0.0262320425889757,0.0202570602904524,0.148849348814499,0.0123926245374829,0.00270266777287189,0.021137366240019,0.0466763963221257,1.79233223260352e-06,0.00517506081708054,0.398422151260311,0.82115092823015,0.747412611550013,0.00436105419319704,0.0263587616130639,-0.00738816850908973,0.0026106521164506,0.0130013251370274,-0.00114026790694788,-0.0186780497774909,0.0243473020535877,0.0180353902518569,0.143266350556082,0.0116110262436442,0.00281732019949702,0.0229265028201375,0.0465567419470684,-0.00117845472886902,-0.0267130860423594,0.0493608562194134,0.00334102200844994,0.00376802875019439,0.397927866790608,0.822208685071678,0.05196691192242,0.0520646780492848,0.0423261330319723,0.0352111991501247,0.0351675159642262,0.211957461663083,0.211859695536218,0.221598240553531,0.228713174435378,0.228756857621277
"ES.25_51",64.72618,62.02296,10.7115456226846,10.8876563023415,-0.26631650964689,-0.475394418224551,-0.244703452103252,-0.0177444395053077,500,500,10.799959939388,0.2502990765865,1.018668185538,0.999999999999996,1.03419972640218,0.999999999999995,0.876750147913855,1.34711508135844,0.967535120714463,1.76064843352665,4.02419023128114,1.0515475514269,1.03523240634665,1.01112076543218,1.12345679011643,0.966746383577349,0.952633518654359,1.32224922483663,1.31477939521707,1.03849825926482,1.07701287021914,1.01957619748543,0.970284676561374,0.887997035460403,0.835588484260924,0.796614653694882,0.85570565978772,-0.0128665837108336,0.057944912325381,-0.0140402620106414,-0.00449585777745394,0.000911343735203373,-0.02316325100388,0.00169694116440414,0.0144603567847356,0.0314682996044753,0.89296390439139,0.802605806325427,0.725178570842316,-0.0238369156107874,0.0467826222302277,-0.0112683450579739,-0.0118102213738173,0.0142280391745531,-0.0165192986435246,0.0097808388167262,0.00609007073376982,0.0208080695902012,0.18459864653709,0.899701809535901,0.816832196486548,0.707819135520278,-0.0247763197631124,0.0561868967290414,-0.00973921021228773,-0.0158833734602684,0.0191076615877882,-0.0141880840150031,0.00958556138400009,0.00323046771733406,0.0116484605471916,0.164623522058736,0.0198123244798287,-0.027360989761943,0.0056057994232803,0.0402917668963029,-0.0258905416474216,0.0347133328828762,0.92783196320425,0.820060498505732,0.706300497000503,-0.0259691466606025,0.0534816780514481,-0.014125423986155,-0.0160471486445619,0.0250971233843429,-0.0102640449917783,0.0123333232071854,0.00100480115813678,0.0133607916079337,0.160915593822878,0.0204834872277538,-0.0241899636740972,0.00586899803171898,0.0412146404483322,-0.0288442861576518,0.0233446011126124,0.0361683090952623,-0.0284600923782309,0.0159901470249958,0.916059156402339,0.820904717704018,0.0773695910864904,0.0826821496934178,0.0833060321135679,0.0859106856332312,0.0848206068859041,0.172929485500009,0.167616926893082,0.166993044472932,0.164388390953268,0.165478469700596
"ES.25_52",64.83648,62.3242,11.354580759237,10.8308769798343,0.0312824345852721,-0.428351764928436,-0.217797136945792,-0.263218033303337,500,500,11.0958190407545,0.226416814366969,1.01956984769348,0.894003634161251,0.873142442927419,1.19094258241273,0.978213507625271,0.943284936479189,1.00307155059706,2.27291242362302,4.0241902312841,1.1076045791617,1.08031735163809,1.01667207805363,0.975134274915449,0.800747791877778,1.02226864154181,1.23935090729304,1.0885028954106,1.15848005524123,1.12108888020234,1.09815502798834,1.03262835464276,0.895168774908556,0.461249981847079,0.805555432184916,0.868399689068144,-0.018468955596918,0.0491733803596427,-0.00619395903225015,0.0345851236179723,0.0238507220210885,-0.00831394088322813,0.00261873249566027,0.0155391933502213,0.045100551396508,0.414887760843457,0.812063265419272,0.753084138718513,-0.0271543481284579,0.0369068489165582,-0.00776582718859909,0.0268168231159952,0.0406364730561405,-0.000123491908523023,0.00601751461054503,0.00589674795495665,0.0349967377146263,0.16711239805746,0.312715711854294,0.823764635072964,0.735298870711564,-0.0298696736962258,0.0320391488302475,-0.0101421117607422,0.0217289532117549,0.0429973848665404,0.00469322228709306,0.00334877813991133,0.00551734771530486,0.0253213550334995,0.153500541447894,0.00929880967521475,0.00224147929084021,0.0124235421502304,0.0589601444261087,-0.0201834674344265,0.0291915916858515,0.255810970238078,0.82742361657326,0.732137068951267,-0.0306010537735873,0.0303262162667227,-0.012536413905791,0.0216617226541513,0.0491548682284144,0.00582887993583675,0.00574038902607384,0.00435694629680732,0.0254996386629788,0.152507910793999,0.00783196991632655,0.00314296428974634,0.0125728705516845,0.0582445693705752,-0.0215309338084604,0.0153891702229387,0.0359483708287467,-0.0202887062969113,0.00812011170578278,0.249011432700304,0.828010335038723,0.041569710190201,0.0373913596931953,0.0281832022229005,0.0230547172136184,0.0224419154445197,0.184847104176768,0.189025454673774,0.198233612144069,0.203362097153351,0.20397489892245
"ES.25_53",64.90152,62.6137,11.1937330953897,11.7019688026296,-0.0897179517752192,-0.369383232195314,-0.499902902900619,-0.426443918510752,500,500,11.4506710386016,0.19979789763303,1.01271925981607,1.21186440677167,1.11863334387416,1.15762925598094,0.836841246628673,0.900477707009875,1.00947975462605,0.371227364186103,1.27561188468195e-06,0.968639186552144,0.980581372704228,1.01085757614486,1.10720986330449,0.991302975303473,1.07154885668752,0.984765317886674,0.927416696487917,1.06318991195501,1.02622620043218,1.00015661192752,0.976392056301658,0.903287670771111,0.867339448707439,0.82201263190396,0.883707498642249,0.0199545725737384,0.00480579714529639,-0.0138813829591466,0.0131623763092163,-0.00910792359669347,-0.0167181196554556,-0.0246588293196228,0.0453408098763286,0.0206290551933259,0.847393118650915,0.827184339929245,0.774029834387459,0.0102085655818458,-0.00772468228349584,-0.0167384145068789,0.00546159031484852,-0.00548977972622419,-0.0157107627840552,-0.0221302576742681,0.0349334548372965,0.0037594100385997,0.156073133578837,0.782244647863505,0.836579715098981,0.75788681234124,0.000272769038445473,0.00318824071356712,-0.0128763226604644,-0.00180542565973776,-0.00499283393869958,-0.0104041141781004,-0.0221030463389865,0.0339790919552863,-0.00481251657565335,0.13860027274024,0.0145208728729866,-0.0142661012203554,0.0263096386831783,0.0529753984162875,0.00987412486617339,0.025102012325992,0.809949452601765,0.840447278965261,0.758095334513859,0.000516773328599329,0.00201388610748397,-0.0148431612092209,-0.00188485822272301,-0.00345684949872425,-0.00958134575110237,-0.0215389686624012,0.0351999203807726,-0.00444403064365484,0.136378760968484,0.0154793807045795,-0.0131449311237585,0.0262833802392023,0.053740610339069,0.00939280554396178,0.0223791764278892,0.0155554359529852,-0.0222631678733954,0.0123493546470109,0.813287922096074,0.840880198681775,0.0757457310391274,0.0740037955674609,0.0683143062294311,0.0707337980343099,0.0710253503357475,0.124052166593902,0.125794102065569,0.131483591403598,0.12906409959872,0.128772547297282
"ES.25_54",64.90908,62.24078,11.3945545635186,10.9232464871593,-0.126993762709141,-0.450841716583641,-0.38112889321805,-0.00261628032574457,500,500,11.1613885229446,0.239065237673139,1.02738818064489,1.16426323615715,0.873142442927425,1.19405506594402,0.839454144173697,0.910778015704589,0.982558849140811,1.12729124234727,2.00401385649162,1.10506613511421,1.04277975270196,1.0211548574399,1.21162528194366,0.982587220336713,1.02421866799111,1.18555831747218,0.923177064636565,1.1070838335834,1.08980324150344,1.08419609133731,1.01526441411188,0.904299520324233,-0.21460714512894,0.815395888040769,0.886684276033593,0.0038072359552059,0.0336864437354675,0.00724278808868732,0.0407482384785804,-0.00183913661109307,-0.0200746149372922,0.0234880198858567,0.00832247881086681,0.0341710644040705,-0.212663936572543,0.819338388449501,0.749029218205711,-0.0106507836290789,0.0115911359141298,-0.00167713062821436,0.0296870432162828,0.00186224982929046,-0.00831195908868874,0.0185842499355033,0.00117989587394992,0.0176897492071714,0.192541050371679,-0.283022632456457,0.834062470266691,0.737187990631342,-0.0159409837721843,0.025500922766292,0.000611357510776863,0.023371634006064,0.00137894077365854,-0.000813652625970196,0.0163912489181084,-0.00454296475480683,0.0140749965762134,0.168951200860394,0.0316694710430761,-0.0294065203400937,0.0106984731024747,0.0347270136693064,-0.0238547141679917,0.0336554551084289,-0.310857618187424,0.837272683752236,0.737291275218613,-0.0137113154747612,0.0239941978236244,-0.000587998166642578,0.0225685303311392,0.00379207390097893,-0.000375192067937182,0.0170271957882747,-0.00407768201326566,0.0128250640739073,0.169158384042262,0.0323161596315071,-0.0246112748970912,0.00962063337762058,0.0355930742505411,-0.0292475631127675,0.0219657092208539,0.0223886370971054,-0.0147466189832112,0.0349180035965134,-0.323179626426873,0.838572890232816,-0.0192276386300655,-0.0190535376611402,-0.0253572959918601,-0.0278511600548972,-0.0289551452995752,0.258292876303204,0.258118775334279,0.264422533664999,0.266916397728036,0.268020382972714
"ES.25_55",65.07824,61.82094,11.3702304278482,11.3587349222732,-0.190772724706544,-0.437969102031974,-0.345690555055863,-0.299466334464616,500,500,11.3644841285655,0.286621017122329,1.02251545349854,0.945535464193459,0.79875901429907,1.14677324661847,0.731275676616761,1.23792529079894,0.969910087029601,0.999999999999932,0.999999999999883,1.0830518979681,1.02811433234707,1.01682838050313,1.41199734875999,0.951203641514357,1.03671560246647,1.26156175837265,1.00709730922208,1.11384835832274,1.11836973495735,1.13907149479564,1.10379707783497,0.895375513931209,0.714569708937652,0.809573900682125,0.869974768515571,-0.0029959930311094,0.0540142256288114,0.00316154501947097,0.0348028714622477,-0.0114562638528012,-0.0263728660599295,-0.0247854292183681,0.0351060760113439,0.0186641694509432,0.683344127555416,0.815521966064069,0.739611823731931,-0.00766896934400667,0.035560454874,0.00146236714580141,0.0206277823866423,0.000967900518308593,-0.0216291458392925,-0.0202750443089512,0.0370711204354009,0.00200194513974712,0.181216999849872,0.651351538934073,0.82853544777064,0.726519631397789,-0.0163228751608958,0.0445236588796098,0.00280883528498059,0.0127089768607379,0.00587065746923947,-0.0146373784602253,-0.0161366747768471,0.0369283807048165,-0.00145609711219323,0.168841921505566,0.0250843344485583,-0.0167007199817276,0.0364860016837143,0.053756581399413,0.00867673061589731,0.0100211215051636,0.572197772630073,0.832223550309015,0.722995130820233,-0.0189557421700147,0.0456329467630455,0.00106943394565133,0.0151962666603749,0.0171588859867844,-0.00929466580944679,-0.0116854166173446,0.0316271128724008,-0.00390277180422265,0.159083868943203,0.0232363109203977,-0.0124211073895734,0.0390855345184452,0.053377450969228,0.00443195530835473,-0.0323169613433233,0.0823802478281514,-0.0231213834109894,0.0285661343666794,0.530773822668651,0.835345865302343,0.0628774435208658,0.060129797342739,0.0573146595626679,0.0503496477408781,0.0467046120760125,0.223743573601463,0.22649121977959,0.229306357559661,0.236271369381451,0.239916405046317
"ES.25_56",65.4615,62.561,11.1322723522851,11.3852511121087,-0.226573272050413,-0.340928524002286,-0.120006473686685,-0.207916030554691,500,500,11.2594722480945,0.25760532430735,1.02082410198822,0.930446072521566,1,1.01052897574125,0.688486472019979,1.47413788939839,1.0075173183556,2.19780971936907,1.67340030188104,1.13161067950767,1.07689351107267,1.00889266738076,1.05006007208648,0.909667743943712,0.926402321798053,1.31299563595084,0.950728520635765,1.07793448295365,1.06788900548107,1.01770756284423,0.988838333264676,0.898278646581285,0.616527171159532,0.813117080260438,0.873488667047688,0.00260274250384665,0.0399955459271823,-0.0126578560569544,0.00405045267807744,-0.00776485173020858,-0.0300809180778874,-0.0103225570163895,0.0193400021813261,0.0301385114031623,0.647419024729455,0.818116752342604,0.739251100345019,-0.0138543190724131,0.0198340939490685,-0.0159657668834082,-0.00039953892714516,-0.00321761270546595,-0.0223240305939675,-0.0128017980758926,0.0143741978647749,0.0149567646341032,0.183455360868432,0.755111716674037,0.830766610103646,0.720451404952599,-0.0204688015330465,0.0264947979330919,-0.0126556321632692,-0.00156784373904778,-0.00225362527169976,-0.0214250956047496,-0.0158310421319523,0.0121234827296671,0.00303037953158542,0.168189566132136,0.00941882222576742,0.0024938820127096,0.00550087293229497,0.0410015803193437,0.00449174999443605,0.039260784261853,0.71714769237991,0.833610263439605,0.717061955385459,-0.0232266341514827,0.0299907048048579,-0.0119053751087497,0.000282886173222321,0.00209318690438664,-0.0208940742943187,-0.0142216248075001,0.0107488093406628,-0.000724773228111486,0.164467024476074,0.00808663355746086,0.00360424450063183,0.00720363178726441,0.0406588824183533,0.00370441555451131,0.00933259293955677,0.0452415578472441,0.0016775515175925,0.00646845877219962,0.716418434124438,0.834458912017613,0.0547563116258728,0.0574999440883225,0.0670645746119962,0.0636928336051696,0.063628065182689,0.202849012681477,0.200105380219027,0.190540749695354,0.19391249070218,0.193977259124661
"ES.25_57",64.95908,61.84274,10.9526719845343,11.4691266985265,-0.104459988314894,-0.516526195307485,-0.464890341797104,0.0165181549686895,500,500,11.2138728998427,0.277900421008312,1.02117498697743,1.1836370632028,0.726077432325249,1.26669899352132,0.972885032537959,0.589646464646461,0.993688351814975,1.25252525115216,3.01206205705659,1.08230249483033,1.03141591389519,1.01637303083895,0.792760431683342,1.01253324652304,0.94104850895569,1.03421113057871,1.16298770292453,1.02007407701874,1.00458457529666,0.982611076910083,1.02870230963004,0.89056922392072,0.852153454686145,0.802073774202395,0.86727199490349,-0.0013371133406538,0.0495485874193797,-0.00143141494613868,0.0400843470469548,-0.0067494339483235,0.0124171067834136,0.00104905862432744,0.00894996889280787,0.0420208712490751,0.878084963610416,0.807258533923488,0.76127090381207,-0.0107320897152691,0.0385629215250946,-0.00201510198991064,0.0339818692648121,0.00967661200967672,0.0204090454697896,0.0044790541966666,-0.00142747686018144,0.0371555326975305,0.147160722690591,0.831478723451333,0.815730823366997,0.729451071791727,-0.0124097624697347,0.0519202938344922,0.00318163764618993,0.0303962376309551,0.0200011396784675,0.0234617606211455,0.00204634471267449,-0.00682879560791971,0.0269896279337308,0.123166840437027,0.0156644572407713,-0.0212161744779761,-0.00479019705588621,0.0604423893166893,-0.0266616903597474,0.0561119494691215,0.970471358441063,0.822360084150024,0.725904182223308,-0.0153732044606017,0.0512349467884263,0.0025606693022963,0.0304537031502651,0.0256284002501936,0.0237105098328438,0.00365287410729216,-0.00868609337805524,0.0261284009358627,0.120929871665771,0.0151055773982904,-0.0192724943360181,-0.00323407640481402,0.0604174523973475,-0.0280066241794523,0.0368297128061322,0.040263485539718,-0.0116136488359863,0.0068827632603828,0.989105511552299,0.822973836139944,0.0759910034915854,0.0783034524693721,0.0741473290162753,0.0865420329897508,0.0882037383860637,0.201909417516727,0.19959696853894,0.203753091992037,0.191358388018561,0.189696682622248
"ES.25_58",64.95444,62.27262,11.8214291801848,10.8531790146966,-0.242294197183716,-0.499136125359468,-0.195917320187851,0.0281973176103629,500,500,11.3476359341313,0.23633292569192,1.02474751429433,0.865735767992193,0.66148594693717,1.18523663977999,1.14752744007797,0.894291754762477,0.972196633567742,1.0000000000001,783937.476165147,1.00968025633141,1.0243035063222,1.0143864130243,0.815387455841864,0.963016256370924,0.878161450137564,1.28481232603382,0.966595941844757,1.0190707227379,0.995637785918602,0.941961518748526,1.03869149013968,0.894184633520509,-0.0101210504963537,0.79946181460453,0.87502164560899,0.0153715809683632,0.0293778110403533,-0.0190974764795756,0.0115770604932582,-0.0309394284033758,-0.0145772077383644,-0.0411110134230383,0.0290798551366892,0.0231594838309997,0.0535884773425702,0.805185529967562,0.744156973995384,0.00236154764888126,0.0278214041266582,-0.0118677353737568,0.0126869824121474,-0.0241759569043035,-0.00461850576060532,-0.0412709373549712,0.0209486625781069,0.00628766699082068,0.174024683115283,0.0879701887386268,0.816077013186139,0.729390604818029,-0.000279891017507994,0.0324464708048325,-0.0152007196441402,0.00615337524198114,-0.0231306385148932,-0.00264036494005509,-0.0435452980454086,0.0200141464639577,0.0017122897618164,0.150278069420786,0.0179708656822866,-0.0219390447445539,0.0155352484649364,0.0615560588259497,-0.0208247747635554,0.0177011608228602,0.0831594576783916,0.81964847330417,0.724094079193263,-0.00178485467673451,0.0275741832826799,-0.0198748833740611,0.00518310463011767,-0.014640773387444,-0.00211079416642698,-0.0405909867292411,0.0195220832696475,0.000653385403142299,0.144647572506601,0.0191886420267572,-0.020813189282462,0.01485020134892,0.0631770488105673,-0.0250547556889831,-0.0041616556068446,0.0559597619424394,-0.0292140874916022,0.00991447469082032,0.102939887504064,0.820985124989953,-0.000891908284254322,0.00472243537364356,0.00775229212932636,0.00732835087071005,0.00907148309142018,0.237224833976175,0.231610490318277,0.228580633562594,0.22900457482121,0.2272614426005
"ES.25_59",65.19504,62.05956,10.5398095128676,11.3799635741199,-0.130163909351052,-0.364062311360448,-0.530237437696212,0.0990626992982557,500,500,10.9679340697287,0.285876991971886,1.02836735980653,1.11855364552442,1.0195480491047,1.25748460923046,0.608833256285343,0.903288201163355,1.03147250356934,0.28284630357252,0.665328015321971,1.18775289742004,1.11173475149647,1.01971462679038,1.30286086832979,1.00672675815369,0.94790100914748,1.29397877554677,1.01203068420163,1.125403164907,1.05981904946794,1.11909065203919,1.07147275969948,0.886058721810518,0.264349161437703,0.788340215033279,0.857923570335552,-0.00995657446661075,0.0441590276807184,-0.022504711212903,0.0157617084190294,-0.017436209709661,-0.00420845744859422,-0.0170253264171884,0.0164826499879082,0.0393653232499031,0.200651114901976,0.794257901425191,0.740315695586415,-0.0151025945042422,0.0332227676687776,-0.0223648861570313,0.00800433370038991,-0.0110851773431898,0.0023772905883997,-0.0162360921721527,0.00789084001424989,0.0279902827525577,0.164791778759738,0.186432620014861,0.805250423845048,0.729438126940271,-0.026723467073045,0.0362842259422285,-0.0250161782218073,-0.00161493114904591,-0.00693165848628169,0.00887559507979758,-0.0166411547325889,0.00454552389218306,0.0226588554195772,0.150457288705694,0.0249232250883641,0.000303270597293952,0.0421683937276309,0.0551045702322186,-0.000500253913713905,0.0220390497151683,0.133090692112404,0.809626710203669,0.72913329818626,-0.0268683494805687,0.0326831893839188,-0.0280210305839061,-0.0023123095352873,-0.00473076386808032,0.0084108131705023,-0.0137191890446686,0.00409157792020715,0.0227744253443334,0.147154456320962,0.0248119462079111,0.00299246184203829,0.0430924292265203,0.0535864951658114,-0.00479951499196608,0.0116270121936213,0.0312380903634025,-0.0301024557024514,0.0284464714052266,0.142316945839549,0.810964518291604,0.024102001321042,0.0182943399938708,0.0169979705229457,0.0121345270008261,0.0129757295161302,0.261774990650844,0.267582651978015,0.26887902144894,0.27374246497106,0.272901262455756
