"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_AMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_AAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_ASCIIMP","CHL_BL291_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX7","EEXP_BL127","EPAL_PCOPH7","EPEL_KMHSCPH7","A_AMTHIMP_1","U.TX_1","Y.R2_1","A_AMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_AAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_AMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_AAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BS_ASCIIMP_3","U.TX_3","Y.R2_3","A_AMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_AAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BS_ASCIIMP_4","CHL_BL291_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX7_4","U.TX_4","Y.R2_4","A_AMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_AAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BS_ASCIIMP_5","CHL_BL291_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX7_5","EEXP_BL127_5","EPAL_PCOPH7_5","EPEL_KMHSCPH7_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.25_47",54.84192,52.51744,11.199277241638,11.1835028554848,0.183775537060586,-0.196843487041373,-0.594792432708777,-0.440588156520952,500,500,11.1913928278322,0.207702475979503,1.01564021151815,1.22189086518581,0.729498864013705,1.33706512467326,1.20717874324903,0.569961834112781,0.846133609536429,1.7478817951627,0.842061164740167,1.12029919513769,1.05187027717493,1.01488175213076,0.962783017555967,1.0171259438373,0.89729196505121,1.25760810943943,0.882088245845554,1.03532928505386,1.07143019810018,1.03482873458283,1.03967940957286,0.840483299393486,0.818240725401618,0.712614215610589,0.8055483050058,0.0285212273601915,-0.00632663310401507,-0.0402921531962871,0.000628378839936776,-0.0398415573972523,-0.00232005264394586,0.0052267375081663,0.0133805461521359,0.0379233528808803,0.796727451838964,0.718673333327042,0.715226799655795,0.0477108873535894,-0.00729886437284191,-0.0358494086281489,0.00786915411830966,-0.0358589714468685,-0.00319063214592975,-0.00320810004373892,0.00337503043677755,0.0310664620743457,0.135752086710267,0.737425921577384,0.726702264953185,0.705368426396284,0.0470135748781824,-0.0037015103692604,-0.0281680363471964,0.0117562649964075,-0.0252204693077781,-0.00317772626337155,-0.00399022486012659,-0.000715271670773855,0.021917738610552,0.12615648468758,-0.0109154356562171,-0.0108883544732617,-0.0381286028153648,0.0179255256164602,-0.00500596443297247,0.0247522513499949,0.716928738359454,0.72941654384129,0.702370984218338,0.047701615142248,-0.000824510162932393,-0.0267286653294735,0.0135544849609582,-0.0237191989519681,-0.00435366637247584,-0.0034653968294137,-0.00351985578801482,0.0203389930587565,0.126277110324454,-0.0130833032854875,-0.0118538748759885,-0.037568056662379,0.0163488847559609,-0.00444177144361655,0.0169461201182036,0.0043825996862674,0.0208330290742964,-0.00477556017622072,0.723620400325483,0.729840727157612,0.0731133950875813,0.0711910898040823,0.0658922381621221,0.0640607250043537,0.06465865432995,0.134589080891921,0.13651138617542,0.141810237817381,0.143641750975149,0.143043821649553
"ES.25_48",54.77838,52.77364,10.9841869020606,11.044750634739,0.161768562038913,-0.100956208714671,-0.58014377418489,-0.321497687398449,500,500,11.0145103949964,0.182008997958793,1.01752308864015,0.893857374638122,0.936433270826121,1.0103211956073,1.30712530470328,1.53879301847202,0.863881426041546,0.867033467440921,0.876935450344242,1.09601346295043,1.01300991442284,1.01856587597511,1.67577216554667,0.951367440244983,0.94918789461049,1.04412444592804,1.15947735944419,1.10332203307657,1.08674338152632,0.948698753136913,1.02999684011902,0.829123871081075,0.425498704631502,0.690569264023694,0.788722908181901,-0.000194551596893023,0.00475517714204186,-0.0342922506926772,0.0286796421250509,-0.0600830586302294,0.0154509325992759,0.0114141784228973,0.0482510579847,-0.000551744233199176,0.39622687431288,0.699599882143874,0.680538433336185,0.017438702762609,-0.00506722356510348,-0.0330018620105012,0.0259337357359136,-0.0587170088014194,0.0155957384037865,-0.00159311829155413,0.0374506712080536,-0.000412989120911896,0.157800331363544,0.302219762698552,0.710193412264134,0.662500688262429,0.0166178373027243,0.00718294427052194,-0.0204875621682576,0.0242741863381918,-0.0398980353869286,0.00786628431744556,-0.00107576980179383,0.0314171555837874,-0.0149217988785063,0.142787641538157,-0.00598266658204745,-0.0135207692380455,-0.0388977890975525,0.0207975886992056,-0.00633724551316524,0.0701961729855959,0.274221089420008,0.717233045951847,0.661590158618445,0.0173925413875405,0.00831860570698566,-0.0198959128558562,0.0241806478352281,-0.0398930571358262,0.00734256816193265,-0.000359599713206039,0.030821886606663,-0.0151517649555002,0.142971677398729,-0.00591580082130872,-0.0131462292745538,-0.0388359714360519,0.0209842075113731,-0.00720788113662243,0.0687347718401648,-0.00131802265378033,0.00695085406966092,0.00467427350487616,0.282889017479254,0.717288947775149,0.0386307415738421,0.0359731717619402,0.0274383292457414,0.0248963485062922,0.0256833038722959,0.143378256384951,0.146035826196853,0.154570668713052,0.157112649452501,0.156325694086497
"ES.25_49",55.34248,52.12194,10.8685207519824,10.7584161228009,0.148759497199974,-0.126751315652492,-0.499561941098323,-0.361745649727185,500,500,10.8136085745605,0.297822875480853,1.02496255262894,1.10968242718764,0.766303751056637,1.44946549492463,0.810637940038638,1,0.888062063041141,1.19844100232561,1.89839233133685,1.13863386571003,0.970099056062079,1.02387718417133,0.851621903108615,0.961593202800781,0.972344469182226,1.35741779833009,1.12749698378658,1.04343788624449,1.05648372711717,0.992762584022234,0.947532462226854,0.819758565385426,1.01943301086391,0.68358692090783,0.781365808077958,0.0212855887489869,-0.0173591401024996,-0.0282031853493523,0.0278403367632462,-0.0659749932754936,0.00717937754629429,0.0226292262142443,-0.0285337429636438,0.0580062095071963,1.1124097870855,0.693168354188268,0.659386419225214,0.0377697596020694,-0.0263576618489574,-0.0247960439161264,0.0379542672031324,-0.0671950937705286,0.00523459141111232,0.0154113970202306,-0.0390995808899111,0.0519137547951119,0.176008260245227,1.01933980024256,0.706725058718883,0.65022563551249,0.0314379619473908,-0.0181189813787592,-0.0144676284241635,0.042013168496624,-0.0485000038957901,0.00105961851682539,0.0213223618904553,-0.0440118536116837,0.0373993340908863,0.158911934236565,-0.0143478933529776,-0.0113277978321001,-0.0263605925119899,0.004061411795291,0.000444909410947785,0.0660815050979645,1.02798350121983,0.711716831176031,0.647510569870911,0.0358908484211544,-0.012758842662559,-0.0138206084868647,0.0440267303595784,-0.0450836979167632,-0.00423624461065289,0.0253577831516409,-0.0495089750809055,0.032497647684973,0.157410300393967,-0.0164894533190263,-0.0107937559754774,-0.0263184782217192,0.0029777551252697,0.000312282356164715,0.0637042699241138,-0.024280017345865,0.064018722225571,0.00185293797471986,1.06465626472725,0.714373682445313,0.0942731562581409,0.102871282922382,0.0942645365063987,0.0950638719842526,0.0984552249497832,0.203549719222712,0.194951592558472,0.203558338974454,0.202759003496601,0.19936765053107
"ES.25_50",54.71938,52.63604,11.0446640793122,10.7690838352992,0.170091412967148,-0.188308686315965,-0.256894145384631,-0.429806844780428,500,500,10.9077442965205,0.190996409831918,1.01608070959513,1.0080323865827,0.721603567821841,1.0988837127534,0.977827050997786,1.24437927590552,0.929306685993728,1.42248526880326,2.46325840228473,1.01478549765643,1.13579351904933,1.00894568011607,0.723096440790542,1.09377906729545,0.932616440479745,1.12642898702548,0.92498616710686,1.08214635216794,1.10353508321945,1.20720403858863,0.971889988731326,0.819680356726302,0.645295316964626,0.676616788519213,0.778256636851719,-0.00566732691011699,-0.0125991432892891,-0.065871656950196,0.013033768815871,-0.0495837929928199,-0.0154907269857796,0.039198815267805,0.0273243064920588,0.0223333766506479,0.616815704851262,0.687340249786656,0.65721602932944,0.0211773723700387,-0.0260087074098111,-0.0658847129241422,0.0126292427976783,-0.0517338038064557,-0.0185662203708791,0.0238856469497767,0.0101055001771577,0.0119599464800546,0.191547117713259,0.679601899372671,0.704688593146743,0.645802585250084,0.0225237610891097,-0.0239955427161982,-0.0601042941224384,0.0129249188727323,-0.0426374958018804,-0.0234621953156982,0.024434825720587,0.00723575160933983,0.00474570439001076,0.179265636246652,-0.00958861946387971,-0.0215696208889445,-0.0348142468395232,0.0261085630352943,-0.0221018399622489,0.0219943213446737,0.655004589294619,0.707448238481506,0.648792340924648,0.0230642787115084,-0.0267614418557791,-0.0606656101722338,0.0122355313728156,-0.0430266472506554,-0.0229799718348104,0.0246894944694033,0.00860886306671577,0.00602140514581035,0.180334505919139,-0.0093678591282257,-0.02152170887501,-0.0361150542083101,0.0265246681463036,-0.0233028102430363,0.0277867236291869,-0.00505536848020941,-0.0145853476019687,0.00850831900717925,0.68203096718307,0.707729856031739,0.0591593733243699,0.0565484199192329,0.0623045316151623,0.0600494998313774,0.0625272236534395,0.131837036507548,0.134447989912685,0.128691878216755,0.13094691000054,0.128469186178478
"ES.25_51",55.08518,52.73378,10.7738638962124,10.7863561813497,0.206783041055379,-0.011374375756377,-0.482252666434548,-0.197052124894096,500,500,10.7801118483309,0.218123896401322,1.01513062531032,1.1737196859126,1.05273149124656,0.959069234390034,0.809276777829327,1.03078817733991,1.00986371129295,3.65198555839129,1.08300300258273,0.993499508850497,1.00508552982973,1.01172733655684,0.781814924294451,0.983310099063572,0.973213408586322,1.15901941485372,0.96011772030223,1.01984371500441,1.06745652060161,1.17103174208705,1.01082487942151,0.820745277999536,1.0158827176167,0.681601369799534,0.786464753378148,-0.0114910308794941,0.0166644587395716,-0.0489739549972135,0.0159400799046437,-0.042119025264529,-0.00708077447274366,0.0379378831564089,-0.000638836350368457,0.0201967122466206,1.05720398719486,0.689839146093805,0.65766516773334,0.0130359354631783,-0.0040095510264181,-0.0436593374438291,0.0224632065462552,-0.0393967904504194,-0.000973895192630968,0.0301697527493311,-0.0161693362310961,0.014377086301966,0.201729204348466,0.975288451630827,0.709272727422503,0.641156357417807,0.0142948392665213,0.00129673974648351,-0.0355774131969099,0.0246037322434497,-0.0248017004902726,-0.00463213590902931,0.029267098361121,-0.0276474349948096,0.00308312023174878,0.18129785415106,-0.012441072363775,-0.019584371660887,-0.0369084850484494,0.0412469804660873,-0.0251491265761065,0.0544612641876194,0.952163897490094,0.715349876931622,0.637223455219941,0.0134446305865432,0.00365966675380095,-0.0332776684038294,0.0261600610760541,-0.0232937610828332,-0.00539159065554101,0.0295675958104263,-0.0287998554925684,0.000619098429437785,0.180636845193568,-0.014037387776974,-0.0205869127438266,-0.0352995942395395,0.0414007419515616,-0.0256957511504816,0.0416953628237081,0.0183015142186253,0.0100751010872932,-0.00348683813331455,0.92903978977418,0.71569903064971,0.0942367511496631,0.0980698532695226,0.0904710883664745,0.088325975730717,0.0861809045068509,0.123887145251659,0.120054043131799,0.127652808034847,0.129797920670605,0.131942991894471
"ES.25_52",55.1692,52.60872,10.7892446705561,10.8582684969153,0.16557530006601,-0.0480044310669363,-0.475968292056383,-0.209145709141751,500,500,10.8238116047958,0.236559919323198,1.02009498104487,1.10102370689649,0.80607627694011,1.20381819412524,0.825337680636552,0.791089988706844,0.853505194348576,1.11240181471685,1.90341087651417,1.12448290366421,1.04396815645509,1.01362214749097,0.952409822718548,0.851518872602164,0.779816863663113,1.24648492326818,1.39971683217535,1.10994970236783,1.14587144687991,1.21829696890446,0.879601205337677,0.822745849495493,0.790007430811259,0.684125426242528,0.776606962396794,0.0055973189309455,0.030086356470022,-0.0198906269742303,0.0446236251721875,-0.0341736785194296,-0.000612154412563069,0.0386505865947004,0.036923976590512,0.0162178447858244,0.760980082198146,0.69330853433663,0.644448547907582,0.0239708898464636,0.0216067822626538,-0.0137418923070026,0.0504200768783511,-0.0394898110841239,-0.00122669644474144,0.027517811254665,0.0158876921455595,0.0151435205052102,0.195370194755187,0.788985055774351,0.710283659005509,0.636098213221646,0.0166984297958908,0.0281422611759565,-0.007728926242572,0.0533249840622318,-0.0286530960399834,-0.00336173591866688,0.0284543592171099,0.01341286847817,0.00413748654066494,0.17975523252973,-0.0128743537963686,-0.00357741278757703,-0.0177441508216033,0.0104117718551113,0.00377130900041821,0.0517886700274802,0.712138498032734,0.71318331943272,0.635989403133251,0.0188663436598105,0.0310224263210456,-0.00751795894216008,0.0546940582354577,-0.0300827331204765,-0.00685528704601498,0.0295653130969722,0.0126122561167652,0.00202879724207136,0.180336364611254,-0.0140585091157253,-0.00318377936592138,-0.0167671767619986,0.00975497741298285,0.00577074759914985,0.0533124854748668,-0.0258342623952224,0.0372638336836172,-0.00568943348667687,0.669839528483851,0.714081592960408,0.0729879140229329,0.0703061093433086,0.0728934579224169,0.065793689324489,0.0618857342442157,0.163572005300265,0.16625380997989,0.163666461400781,0.170766229998709,0.174674185078982
"ES.25_53",55.33538,52.65068,11.2524247066647,11.1201791129734,0.206279804983561,-0.103703285926574,-0.434475389039278,-0.23985206192825,500,500,11.1864973357116,0.239994693551608,1.019656587436,0.953058254705907,0.820868786523253,1.1444059361899,1.24390243841007,0.522536287242208,0.828360542709526,2.04752843185588,16.3195584729259,1.16524021025428,1.02833755797921,1.02394478443522,1.00963160224497,0.971460328668982,0.807679087044277,1.31021649181507,1.18578816944052,1.1317484758073,1.0783154200784,1.09052019026668,0.979819377574175,0.834573714598014,0.831284478236737,0.703957606527222,0.810903769203848,-0.0159085658881289,-0.0124823988616381,-0.0236673339718902,0.0232206792013302,-0.0408895504025214,-0.00651378554315613,0.0316473897846337,-0.00409101534329265,0.020760791554063,0.808083484968785,0.708501319278265,0.677462739669097,0.00596898826860621,-0.0254127516556283,-0.0227174595136641,0.0301571815554864,-0.0435624783812359,-0.0141720012384062,0.0210533709615933,-0.0191576924933126,0.015377649392054,0.2009321000839,0.642464014735855,0.726509995865976,0.673156666414118,0.00686799444135101,-0.0322885228945505,-0.0132531952710632,0.0366661590928075,-0.0391883384207862,-0.0176522573734518,0.0209695676876768,-0.0195162151907085,0.0112131881060154,0.185113952350543,-0.0422950403345431,-0.0230104373252601,-0.0152576996267779,0.0350463751384089,-0.014760802954274,0.00780556045097563,0.628262608757314,0.729853274872658,0.667421245802219,0.00617709031896715,-0.0202577902973428,-0.00799881949850965,0.0421955719148926,-0.036410204325404,-0.0212328962134424,0.0231547882192965,-0.0206605948946606,0.00538298898784875,0.1862726991305,-0.051724294565485,-0.0223880229182822,-0.0157464523706925,0.0344345261477565,-0.0184088298246747,-0.0066105618600585,0.000401340533456889,0.0499903199665905,0.0284957497205358,0.634257461792777,0.732646736864189,0.0743114178897584,0.0722374002082911,0.0574320983105999,0.0561625851151509,0.0566984859298165,0.16568327566185,0.167757293343317,0.182562595241008,0.183832108436457,0.183296207621792
"ES.25_54",55.27046,52.60524,10.7842281662938,10.5899643262507,0.253445064381114,-0.0451506023305038,-0.308852099681389,-0.170325255732623,500,500,10.6875376390904,0.249376431691035,1.01557179551337,1.03252667187094,1.00000000000001,0.885801294253619,0.978213507625276,1.45075498524681,0.934925399412927,0.97949944936245,1.29950013521297,1.05568689674529,1.038318769234,1.01455555617138,1.51630696765015,0.869771787869309,0.907959640175773,1.16351369898249,1.04351891180157,1.10158686216769,1.11164008857397,1.06167260899929,0.986337118749416,0.828975917579483,1.2644215198433,0.698303090864936,0.794838765993344,0.000173823826308585,-0.000882702967636616,-0.0278529019722394,0.0310177258904356,-0.0317541553177975,0.00662668599349011,0.0308150454695164,0.0270440604615741,0.0214914067587075,1.23807338400809,0.70456727057526,0.655136639550228,0.025475524137765,-0.00728465641642126,-0.0233863643005348,0.0363053012997619,-0.0365801458219295,0.00791784888830636,0.0130867174937851,0.0111038025389276,0.015141146054019,0.204143057416453,1.15703291150524,0.722723398015343,0.640705470230687,0.0209110263409782,0.00288446159287811,-0.0153413020663046,0.037017648551792,-0.0237207675653551,0.00391842783739401,0.0102737769057287,0.00687769628225317,0.00532688281596216,0.190677166064561,-0.0102201367717258,-0.0175007219783919,-0.026145869951441,0.0195021413972806,0.000154700714956742,0.0423448812621809,1.12157001524596,0.726091060929554,0.640883977069991,0.0243994376893694,0.00909234591733617,-0.0130921263095093,0.038388456868319,-0.0230188292324853,0.00125884857830255,0.0124917605932946,0.00649413099254955,0.00270260231334262,0.189889679115859,-0.0104544896417509,-0.0152073398245055,-0.0263300363076438,0.0203099246868854,-0.00120614322568141,0.0427618667519672,-0.0165083015086692,0.0278408131433182,0.0130881051762364,1.13891550872529,0.726717706411083,0.118308029645537,0.115842715676598,0.108260008112001,0.104941854065967,0.106564818500346,0.131068402045498,0.133533716014438,0.141116423579034,0.144434577625068,0.142811613190689
"ES.25_55",55.2033,52.28918,10.7061335271049,10.5888360846154,0.199587224665543,-0.12405814438117,-0.457469002729526,-0.359961800702072,500,500,10.6476463297542,0.273686776377675,1.02836584670616,0.976274081806963,0.808429118997571,1.14364640883516,0.958664021164028,1.09153318077669,0.876540904217154,1.57759814774689,1.3832197064297,1.08441724610619,1.14723706214801,1.02472522486115,1.06371986751287,0.917562090124343,0.846252576906988,1.45801541909752,1.04813920007937,1.15102502119048,1.1535529336897,1.1066180572271,1.00955197303364,0.830258373186471,0.479343311516075,0.694889797007877,0.807448074237695,0.00791739168145358,-0.0230977608547674,-0.050913849301139,0.021212030282838,-0.025891243356019,0.00465558467867599,0.0276609937465579,0.00245266664870642,0.025066871707955,0.470281258228756,0.700149750494131,0.705860396073622,0.0251725522651755,-0.0331907330670878,-0.0481800111651365,0.025197219246795,-0.0294204660873186,0.00623613815747745,0.0150296260459522,-0.0109806481084956,0.0203162084274333,0.152411828616036,0.391756508817413,0.710046989613356,0.697976671853601,0.0263796014852676,-0.0263367946543206,-0.0380580453983082,0.0278196236698998,-0.0167041992593464,-0.000693569622977336,0.016425259466335,-0.0139169025109771,0.0126580978006481,0.13454179147176,-0.0135764706004232,-0.035608168050225,-0.0353595423671221,0.0271724591642802,-0.0153039760598834,0.0263239415889698,0.312447126371194,0.714321516642931,0.69620343866438,0.028176478731296,-0.0227568852794171,-0.0378779042047365,0.0281130787605481,-0.0168093018503007,-0.0040204584968666,0.0178571220839576,-0.0151884201790592,0.0104883337939884,0.134788213313432,-0.012536998467402,-0.0352792303747935,-0.0355283497526607,0.0277449642079086,-0.0122829261968705,0.0315561291146121,-0.0246119036524126,0.0312824572919261,-0.0110711407578753,0.329226102650438,0.715049605137846,0.0450187108653846,0.044167625751673,0.0367927799895715,0.0293442434783057,0.0309200824721645,0.228668065512291,0.229519150626002,0.236893996388104,0.244342532899369,0.242766693905511
"ES.25_56",55.0229,52.73176,10.6185478341538,10.4109485543827,0.24449147656283,-0.145271750192048,-0.0833780272095819,-0.629079280863444,500,500,10.5152605271628,0.217887135946996,1.01771679262304,1.07473345069253,0.824597304759026,1.11902700830898,0.810637940038643,0.966684434968016,0.986267028053492,1.19516507451971,1.07860598317772,1.12093171339157,1.0945207392842,1.01079752061629,1.05578641120253,0.875056263043351,1.06755208452523,1.07712156612529,0.997221488586584,1.07634495530069,1.08746557165062,1.05568606747882,0.980282906425034,0.82055976177727,0.799331132362836,0.680088378027125,0.78466491833737,-0.0226932824164247,-0.00708994926400978,-0.0335739633520129,0.0165702323199994,-0.0735182269320694,-0.0103111479283771,0.0259470031862445,0.00114744981073914,0.034175704941061,0.809212555089491,0.68900649450558,0.667810055223875,-0.000589405695030555,-0.0192538557285194,-0.0324624081795872,0.0175319936295616,-0.074469524379186,-0.00721785741184854,0.0111274679779934,-0.00864436219282651,0.0254405914979595,0.173544067329009,0.843981457292507,0.702205860319341,0.653714482204288,-0.0046559620409269,-0.0163586415865248,-0.0289096197299798,0.0170531795584452,-0.0636275205274745,-0.012195719419486,0.00694541898479083,-0.0109661554003736,0.0131250051144838,0.153257200971781,-0.0164616449831002,-0.0281070091944786,-0.0159637153459133,0.057932941170189,-0.022168325796447,0.0416328972369598,0.824482096932658,0.707966093104657,0.649182903649094,-0.00346897767895758,-0.012474070211574,-0.0247333147040365,0.0185717317820941,-0.0612054810857584,-0.0124258253296109,0.00773877644544002,-0.0133752027583595,0.0100228385669689,0.152271899032051,-0.0199255702055092,-0.0293713518018686,-0.0148506397149799,0.0568532836107194,-0.0242560546436834,0.0293302043338299,0.0179840578525344,0.0177367214496248,0.00585315731455113,0.821423606493404,0.708597942863272,0.0760162936807909,0.0769560157828852,0.0802625341628342,0.0784081473590571,0.0781172852894628,0.141870842266205,0.14093112016411,0.137624601784161,0.139478988587938,0.139769850657533
"ES.25_57",55.43162,52.43398,11.0582310032592,11.0961318414701,0.18396525947392,-0.0328037025537802,-0.186965109884344,-0.348006357702572,500,500,11.0771976321796,0.270613570285301,1.01768018766671,1.03258231106332,0.90399385560825,1.1762632197204,0.640804633088103,1.43010750281114,0.922254338181112,1.26981966473543,1.16758076362024,1.15280892751192,1.04865672845937,1.01991054402334,0.738951039581161,1.01136944818914,1.02116005052642,0.971283451381938,0.983266706604053,1.01445237411198,1.02709931580415,1.05977519282926,1.00996071505235,0.830833188383337,1.3520638163344,0.702869301658319,0.807030454171542,-0.00455862506569124,-0.0110599801599669,-0.0527262634179032,0.0406539048327864,-0.0286789773459438,-0.0346525259285935,0.0173754002828667,0.0267817177108715,0.01078391984389,1.2387323290418,0.709677132817024,0.664354491065076,0.0162762049021285,-0.0263360994679983,-0.0461906229094271,0.0401585394664921,-0.0218928504762994,-0.0289838728106829,0.00457323763738019,0.00505434132883943,0.0115836294816529,0.216677794275168,1.08408156079618,0.730382325383861,0.665370246257439,0.0166021410341752,-0.0294941977732187,-0.0376038664757968,0.0458659213816424,-0.0216923663739976,-0.0326030529809417,0.0061858964475427,0.0073305252350211,0.0112516751479668,0.212866589899224,-0.0383218678550264,-0.0200036029502193,-0.0242772567283613,-0.0214794096808356,-0.00497401546133356,0.00375546746809916,1.05526577597924,0.733022254745802,0.663955987979399,0.0179414249189851,-0.0250701188639893,-0.0368267690308289,0.0466454549351145,-0.0210579070058124,-0.0352567206588078,0.00779971116193261,0.00622668949799092,0.008338393389788,0.213339227509454,-0.038338551332123,-0.0194124085516413,-0.0246463302001478,-0.0201593920120495,-0.00411491460847755,0.00693457584907307,-0.024884516169895,0.0358554446033985,-0.00508282216795223,1.04527480375754,0.733822038826107,0.122058291386498,0.111827230150995,0.0978660485073312,0.0952646879670776,0.0943627475527734,0.148555278898803,0.158786340134306,0.17274752177797,0.175348882318223,0.176250822732528
"ES.25_58",55.09184,52.4856,11.3616425245698,11.3034887515276,0.239546580653622,-0.0556080766687984,-0.495505063943862,-0.314999765573772,500,500,11.3326029404551,0.22997717414913,1.01762889016872,0.86544068176805,0.743589745704885,1.07690617446708,0.925727866904695,1.54945046388573,0.858320765974526,2.1100175123547,2.17370299549682,1.12355025261383,1.08038178145406,1.02154646402891,0.986046400891171,0.801334714110092,0.806036913164047,1.17790875258077,0.934231557925846,1.0759500748697,1.05448355124559,1.09641520525227,0.933508471343272,0.837435697073854,0.877522623729778,0.708621346285145,0.802198815960863,-0.0149715931712587,-0.0241716634480433,-0.0217620554600465,0.0108126033208653,-0.0428093088882947,-0.00577465072171091,0.0339287511743165,0.012021280692458,0.0594839673891126,0.776010471329441,0.716832125631665,0.665799300715743,0.0109700092561011,-0.0323173950035663,-0.0183719944707911,0.0131669853708265,-0.0453166169915233,-0.00957212060095461,0.0256671259962235,-0.00340098398740466,0.0585500199579038,0.195667239456935,0.61190341764276,0.733405165251546,0.65960875935831,0.00509961802576259,-0.0214514406339056,-0.0104687260859659,0.0126675000975074,-0.0324644257704592,-0.0178232487225799,0.028734953162228,-0.00919826704974508,0.0466513087376575,0.170037629429947,-0.0093599546336553,-0.0480506696649631,0.0111781665449825,0.0137163137645159,-0.0219575499851185,0.0772155099730137,0.538776575894781,0.740184057176184,0.652929751271053,0.00681515355877117,-0.0175431811812017,-0.00760718268184936,0.0168036328008756,-0.0297331545186645,-0.0176875622319695,0.0281118069569194,-0.0108434657180088,0.0411280482344825,0.168665145041818,-0.0119873675757043,-0.0490581676908394,0.0119300235313896,0.0106692964548391,-0.0192206556485862,0.0626304019592567,0.0108520936775111,0.0364964714903388,-0.0167949828615532,0.516671972596435,0.741742121336458,0.077433457109593,0.068475925205077,0.0539949578095945,0.0475421735611557,0.0455916416829553,0.152543717039537,0.161501248944053,0.175982216339536,0.182435000587975,0.184385532466175
"ES.25_59",55.1276,52.68422,10.8561556949477,11.2770469702106,0.28908294108583,-0.167122141832452,-0.300240960616164,-0.464035186068986,500,500,11.0686020987585,0.220748742993847,1.02110635625782,1.12758139693096,0.789714011519455,1.18896447465219,1.17716136862187,0.748575262785012,0.661924891713875,3.99504008917307,7.11928519802046,1.1179993590881,1.17977049524781,1.02255470005852,0.978007713864371,1.12795789825843,0.804998272659655,1.1098570877325,0.943494434636449,1.07053173886729,1.09067006609621,0.995800342834615,0.991923061566184,0.840364132527956,0.445093415029423,0.710205357323747,0.78744500807089,0.00156491546990833,0.00317667466823513,-0.060202585728937,0.0330635642822477,-0.0587355920451212,-0.0258095480881782,0.0217671107871199,0.01082990681584,0.0546612603881763,0.324112632570505,0.723022804852754,0.676480494081396,0.0184667868650971,-0.00210445731985083,-0.0575993702772229,0.0392102691702669,-0.0564566177145741,-0.0251228391126325,0.00981233257233701,-0.00421214042363179,0.0520906634334386,0.166787237712601,0.213560107388879,0.735499595514234,0.667298214323078,0.0135332939892402,0.00459849106848341,-0.0501893324704015,0.0422857931221154,-0.045742636428048,-0.030114719010906,0.00839287012711669,-0.0104180535496632,0.0450090722089006,0.153610417079715,-0.0123600615140425,-0.0248590941911658,-0.00433959896885281,0.0265734937959055,-0.0107216440990006,0.0424949500423496,0.271410389817602,0.738458856989217,0.657580765972845,0.0123528478898299,0.0107670008510048,-0.0459439777602133,0.04327166493713,-0.0384425720089377,-0.0313149398241079,0.00844225178989375,-0.0154306919918697,0.0419878048001173,0.153150399831611,-0.0161809453376193,-0.0283693030583715,-0.000276390022430263,0.0254386833499747,-0.0103447743716617,0.00982517501174357,0.0535524398405542,0.019875223127677,-0.00221378766233563,0.290295341630801,0.740917567699092,0.0402122518325368,0.0292821649634382,0.0192942257281823,0.0245207468292716,0.0262269199886914,0.18053649116131,0.191466578030409,0.201454517265665,0.196227996164575,0.194521823005156
