"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_EMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_EAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_ESCIIMP","CHL_FL271C_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX9","EEXP_FL76","EPAL_PCOPH9","EPEL_KMHSCPH9","A_EMTHIMP_1","U.TX_1","Y.R2_1","A_EMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_EAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_EMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_EAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_ESCIIMP_3","U.TX_3","Y.R2_3","A_EMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_EAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_ESCIIMP_4","CHL_FL271C_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX9_4","U.TX_4","Y.R2_4","A_EMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_EAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_ESCIIMP_5","CHL_FL271C_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX9_5","EEXP_FL76_5","EPAL_PCOPH9_5","EPEL_KMHSCPH9_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.20_28",63.958,61.58548,12.6366406522441,13.329226463897,-0.0747448901333567,-0.308402430946369,-0.564104772233786,-0.294618549029307,500,500,12.987551060531,0.182676471410384,1.01270980996359,1.08334861391254,0.558762458471768,1.35008933173408,0.802428335724301,1.25527569690966,0.880866024072255,0.772683729519123,4.41538533097534,1.08472624523818,1.00236006963098,1.01101536682491,0.939998388044757,0.979392586053938,1.01571263966728,1.30053046695968,1.02290282293216,1.02568361331923,1.05138865908516,1.01332897809134,1.03547192089841,0.916488858525084,0.544716057939855,0.843321537963163,0.893318553790742,-0.0197004984044249,-0.013611861974842,0.00179327398293443,-0.0119640365429143,-0.0434433538727775,0.0225420766666898,0.0257926437420197,0.00847202453343448,0.0191261851853476,0.555459033758621,0.84775502638073,0.839950583889814,-0.0137815558574637,-0.0181279467126044,0.00240135223308765,-0.010710547501541,-0.0422759052432331,0.021824332844217,0.0227451816072979,0.00691894974589442,0.0184498373316504,0.0726973125279829,0.562469258061722,0.849840871049135,0.826092681250011,-0.023047004189957,-0.00774124200605072,0.00414463873777482,-0.0065111647598434,-0.04327969833315,0.0219520258989075,0.0181689067221028,-0.000241786391643845,0.0125512202887759,0.0533289003163018,-0.0201460303791591,-0.0113712637617642,0.00344791608369415,0.0450198216992541,0.0113232166486713,0.0313585299605653,0.503461849284223,0.853350180854711,0.822967157800447,-0.0264971396860939,-0.00728936011636206,0.00372460228691932,-0.0057682345616776,-0.0381801844054175,0.022852641852964,0.0166086457652792,-0.00367436995392101,0.0107319545959173,0.0469144055436926,-0.0203883113304613,-0.0147756169889999,0.00894238686021686,0.0450783840126077,0.00710260939850808,0.0205460216141941,0.00169549782276805,0.0377416729066796,0.00425561163303171,0.511000464782655,0.854314599667522,0.0419413987595583,0.0427685736263747,0.0433083385343568,0.0387649562983615,0.0393454056427604,0.140735072650826,0.139907897784009,0.139368132876027,0.143911515112023,0.143331065767624
"ES.20_29",64.52366,60.79192,12.7939417183989,13.4730790107406,-0.201958492710803,-0.44258247004504,-0.706844911082348,-0.187815675849063,500,500,13.1378994272952,0.284043885451502,1.02226073735764,1.29225345674716,0.688914035786968,1.16935374609061,0.961740061981103,0.842643587814222,0.92474972208792,0.815607504625197,1.05413651767875,0.956638846712076,1.01638719732049,1.02124945677696,0.768115296705705,1.06718463685659,0.987480763580303,1.10914331538773,1.09282612675781,1.08507909732131,1.12874226449479,1.06251987340801,1.07415068098795,0.925972413002005,0.432656696613664,0.861752213188201,0.912823811277037,-0.00243739013667489,-0.00574922773675203,-0.00211391666854623,-0.00721408420787717,-0.0342196661949012,0.0207377083836824,-0.0236559660239848,0.0154596301525722,0.00699824871165734,0.479041381680574,0.864060618324772,0.836208800853903,0.00256744008860313,-0.00968996615413873,-0.0020025818540445,-0.00632399721837847,-0.0358952456758285,0.0211527014883031,-0.0264734347555368,0.0111399127959921,0.00726105234775337,0.0994258370105759,0.444544761909111,0.86770711879608,0.816760588752777,0.000200163562569082,-0.00365339463695792,-0.000669750094923847,-0.0047294144157054,-0.0293028713823998,0.0198157180690893,-0.0265970962187771,0.00687552193774089,-0.00367301037798244,0.0867157570912422,-0.00747456389022955,-0.00354024593449428,-0.0213001421299391,0.0240096076585622,-0.0040220924769538,0.0378813487370653,0.475151313062853,0.870079859328502,0.809253823636935,-0.00149479096927388,-0.00290009566058015,-0.00105401907991956,-0.0064543790059436,-0.0277490759126879,0.0214057484629243,-0.0242191018793036,0.00566937831156342,-0.00894520001922418,0.0860287834228882,-0.00762816550088817,-0.00333913543522992,-0.0191702689967795,0.0246163783473512,-0.00780251129558403,0.00882533137171331,0.0456497170790108,0.00222658983181015,0.0129197210669858,0.427522791271961,0.871094647524297,0.0329319537729738,0.0364625550934971,0.0338368218122852,0.0361664599194361,0.0325411831349343,0.251111931678529,0.247581330358005,0.250207063639217,0.247877425532066,0.251502702316568
"ES.20_30",64.19164,61.2893,12.9419166015333,13.4745218537942,-0.0516412704136652,-0.347488087740276,-0.654750237222158,-0.347671768495026,500,500,13.2109035366514,0.219692770592711,1.01653999374455,1.04090046462928,0.694002455001725,1.3896072245927,0.674648634708755,0.770231148817494,0.815024808047425,1.25066151111593,7.06895640530367,1.04954359307515,1.15766516964942,1.01807365981692,1.1559069873897,0.965043494859159,1.00889415363636,1.09009963140748,0.978703694670563,1.1056695523462,1.12439167392268,1.04599885517542,0.946275902701836,0.918197581283865,0.47082323794384,0.846648227790882,0.885634964763913,-0.0287091935690415,0.0175034550657069,-0.0126974673200898,0.00425031577985354,-0.053994199239199,0.0315893594788117,0.0031104591436199,0.0165530979926935,0.0189431600113432,0.354144695570156,0.853367295429607,0.830867287729157,-0.0223230308082348,0.0131155813687334,-0.0130549347460112,0.00556628317672255,-0.0525294913671106,0.0310036509266504,-0.000353720826154692,0.0121608323952164,0.0202571168978517,0.0738751073947594,0.324894952132089,0.855429296144272,0.812714941785421,-0.0271050213790416,0.0215978303370611,-0.00620648850999689,0.00961202953272619,-0.0449332817711471,0.0286951295533313,-0.00134741387414345,0.0048934711064,0.0112306521462889,0.065715614511647,-0.0145079536548798,0.0124107808408573,-0.0346583033014762,0.00952856324817157,0.00291722115103136,0.0440299255968235,0.3557790820247,0.858420643055935,0.80857512159875,-0.02893784297954,0.0229876869635445,-0.0058976994105683,0.0102432847032427,-0.0427656047078554,0.0283406053969681,-0.00142745160890798,0.00413549407976992,0.00928809037390024,0.0637073666999487,-0.0144142076628927,0.0114973212529221,-0.0317092228297875,0.00933936435995831,0.000837733536921489,0.0324973716132453,0.0143376309667113,0.0134968623770514,0.00181621645858238,0.34458336827134,0.858671745823459,0.0356389884036031,0.0268070003378377,0.0245929395541132,0.0269307153017695,0.0260832551926029,0.184053782189108,0.192885770254874,0.195099831038598,0.192762055290942,0.193609515400108
"ES.20_31",64.57896,61.63518,13.0041507524322,13.4818635305403,-0.0957986402131227,-0.284320845064377,-0.5309424333495,-0.445709632887731,500,500,13.2451610229566,0.222253243648592,1.01712803271338,1.04928941099154,0.682374692772816,1.27146971312295,0.750133264201511,0.599811676082859,0.750120645094049,0.53287771742999,3.21986477545437,1.00269355935807,0.986951681909157,1.0186028684712,1.21107461086085,1.00456356952713,1.00752374439253,1.27743981202202,1.07770183986109,1.09685556824741,1.02883673772334,1.02904647071629,1.01513858280518,0.920228268918326,0.437397987361478,0.850182396226142,0.900707517346793,-0.0219263401314194,0.0141428008480606,0.00815371481169429,-0.0103484774481408,-0.0223722539523417,0.00601283468899233,-0.00625060282722618,0.0293878142673144,0.0151288515580851,0.43607608273747,0.852735928099576,0.836220728869347,-0.0152107617893661,0.0116806723953867,0.00960335474901854,-0.00930091914825764,-0.0234015305735054,0.00455323592860399,-0.0107899944567241,0.0255378959401964,0.0168836202314432,0.0855350179354808,0.39837042422495,0.855567251739231,0.816026521451303,-0.014906791448802,0.0161677096971935,0.0108396610767096,-0.00976335043882403,-0.0176465164517868,-0.000429578123383867,-0.00973373433132507,0.0182389562448213,0.00970707052894893,0.0777889959408659,-0.00526982272057195,0.0059258976171084,-0.0339675468032206,0.0158432784341747,-0.0194294737091077,0.0413351761901339,0.388165162414319,0.8582432285728,0.810339985203848,-0.0186733403701493,0.016220183906682,0.0119780089189241,-0.009448660968271,-0.0157154455947955,-0.000559802437651601,-0.0099208123120967,0.0179738608437963,0.00654526155816495,0.0751199903834569,-0.0049817449429455,0.00411555960722475,-0.0316445083418734,0.0168273925033173,-0.0209586854745623,0.024452135062392,0.0254876620094138,0.0153607379395023,-0.0109650945052283,0.415225270508275,0.858890415647482,0.0330232291327661,0.0329234262974728,0.0300766765715035,0.0293061867456008,0.031349205176789,0.189230014515825,0.189329817351119,0.192176567077088,0.192947056902991,0.190904038471803
"ES.20_32",63.858,61.86102,13.4907167814967,12.7671088699593,-0.0375029294464637,-0.402830357543042,-0.444958351865993,-0.537518078888104,500,500,13.1338971401475,0.152047787392492,1.00917879025692,1.08357151214292,1.10758472296731,0.926701570680714,1.21162528194367,0.968509887895205,0.881651561512809,1.19518896215819,1.17038399828372,1.18302649034585,1.07470020085971,1.00650560045294,0.916373468286234,0.91673215312724,0.91215160303318,1.02188502868765,1.16026806234602,1.0645173657562,1.05319151821956,1.01714211000634,1.08804417832198,0.918025218182399,0.634769132730199,0.84584898361789,0.901417159537349,-0.0158701588203109,-0.00577066395388819,-0.0136168099764556,-0.0176999224089623,-0.025703417452318,0.0160236934336029,-0.0102290049828826,0.0137015412607565,0.0226870116568027,0.58983796107449,0.848275198238641,0.828186394311645,-0.0113118630836334,-0.0141449752971422,-0.0134689536162333,-0.016496752622914,-0.0282206104016161,0.0169508846208656,-0.0102755276267674,0.0112348980660139,0.0252204500803354,0.093283878905549,0.604315799902932,0.851404418253238,0.818004126627529,-0.0149170781307642,-0.00796184320432623,-0.00963254420664255,-0.0148458366564844,-0.0264930822803317,0.013652642135181,-0.0102364033225774,0.00855015347038871,0.0169602543651615,0.08947901679782,-0.0135677240920456,0.0149173728909157,-0.0108336202099538,-0.000462357560010717,0.0113203384403994,0.0328258401719386,0.592449992428889,0.852636012235036,0.817272835993511,-0.0153508270607175,-0.00706331739099885,-0.00945658431606646,-0.0161230811027274,-0.023100973409134,0.0136481616602192,-0.00844286358954792,0.00609987435769355,0.0140563927370176,0.0879464608628512,-0.01376882175444,0.0161458687740516,-0.0106615337891905,-0.00226292616704622,0.00607297411441913,0.0217902715855148,0.0146303877823025,0.00502927071373962,0.0264541065922932,0.577334786971537,0.853439105514712,0.0483306002747535,0.0449095919345584,0.0460119181271541,0.0451084690329952,0.0439576144697179,0.103717187117738,0.107138195457933,0.106035869265338,0.106939318359496,0.108090172922774
"ES.20_33",63.91482,61.85636,12.9729647265068,13.6070067986474,-0.045046410741235,-0.41270641184839,-0.520475851989334,-0.248032207579619,500,500,13.2937663552062,0.154844003196569,1.01320036445684,0.818356196240887,0.668194995973431,0.978184991273998,1.34482758181927,1.33587102020922,0.791186520705053,0.550253957366619,1.64595828500375,1.08398330555741,1.03644375814569,1.01235272314283,1.33149717633163,0.998401955839316,1.10234285271954,1.0302105376242,0.952931680442801,1.04655638775147,1.01636777673382,1.03674337270909,0.953127962257948,0.919425609932642,0.0779684000129653,0.845787163007801,0.905098140897765,-0.0284761005032202,0.00516443868769928,-0.00401159256503539,-0.0164975190304794,-0.0494881316376063,0.0125734298397009,-0.0122901841706581,0.0072360111277451,0.00125512711234677,0.0107304147695637,0.849450380222198,0.852145325757079,-0.0245432232363518,-0.000362787163996747,-0.00377588090486932,-0.0151810454363227,-0.0496437795406195,0.0127437407248451,-0.0119250550516342,0.0045705925871769,-0.000203536759039325,0.0718734291165116,0.00571278219624381,0.851541299867543,0.830830143015084,-0.0270617025251612,0.00884763116957174,0.000276428932205798,-0.0126956823550557,-0.0453575964443267,0.00899678970766148,-0.0124169314084135,0.00115224097320215,-0.00941444259027896,0.0539020871634285,-0.017210528049799,0.00271240737777278,-0.0328184463853155,0.0303054512792595,-0.00152392745135604,0.0378750125747284,0.0819143391766734,0.854969592171408,0.829847347770751,-0.0274531211121094,0.00862374071572499,0.000213909974599493,-0.0127248093437134,-0.044432590872961,0.00898086933538745,-0.0120761156764613,8.99442028955496e-05,-0.0109612556042207,0.0522584935825191,-0.0179349797632589,0.00351748688959405,-0.0321842683936249,0.029563737972543,-0.00293273997898729,0.0309418461487529,0.00819369680059413,0.00594859281808338,0.00869322468357472,0.0897349704265529,0.85511334220465,0.00586503462823615,0.000807176422606626,0.000429733910134994,0.00616186090442256,0.00675015402173139,0.148978968568333,0.154036826773962,0.154414269286434,0.148682142292146,0.148093849174838
"ES.20_34",64.19626,62.066,12.5081489675166,13.7064302449661,-0.0546970780335756,-0.309288152301323,-0.566144534770439,-0.219103994582284,500,500,13.12097596701,0.162355300806594,1.01017068511844,1.14642549526194,1.03223207091056,1.07275599717287,0.889482409288409,1.21274009210887,1.04565997246399,1.98276479355782,0.351377560155688,1.08578974472349,0.99056021011723,1.01209119640397,1.80348943985302,0.980113218398714,1.02698206822772,1.01240745645376,0.995627825626232,0.9723058792488,1.04927871565387,1.0050498560604,1.0135132135447,0.91282320231427,0.652174033103504,0.836647856570751,0.890776316013842,-0.0153165012740346,0.000677824712030881,-0.00864478698702593,-0.000632304747338457,-0.0288437972061851,-0.00637676948807126,0.00163036821697883,0.0410738060346424,0.0129494682152877,0.67221527697143,0.840215679936143,0.795798384936796,-0.00425144804611933,-0.0102895497568478,-0.00937149809512549,0.00268477884949572,-0.025204264217901,-0.00961658223235837,-0.00302048463150294,0.0360013370601792,0.010609367126917,0.132045545853794,0.589551774458013,0.847327564179606,0.775446168873871,-0.00897966842407189,-0.00322426297057878,-0.00535015570366229,0.00458305425312075,-0.0191850436861458,-0.014208115024957,-0.00331426942564235,0.0316302290651911,-0.0031969433110011,0.120863237071828,0.00173299881682865,-0.00536856307849617,-0.0168928879166758,0.011980408137789,-0.0108962347605719,0.0551007931158759,0.675587671779517,0.850186343318295,0.766167090168889,-0.0115150302787289,-0.00138065889337059,-0.00430024879626846,0.00576962139456946,-0.0147946212167292,-0.0171330853133996,-0.00409894464623602,0.0305059738216705,-0.00833311303634185,0.115019775305524,0.00065800616962182,-0.00716586674377086,-0.014527770809932,0.0139537737936771,-0.0157021966822734,0.0306637038804385,0.0245249404346155,0.0376098646322185,-0.00356908667222869,0.660651945837523,0.851587509483141,0.0497046892504995,0.051232109460575,0.0449320062730334,0.0514891326284069,0.0503508235590552,0.112650611556094,0.111123191346019,0.11742329453356,0.110866168178187,0.112004477247538
"ES.20_35",64.47648,61.56724,12.5624323370136,13.5927623225566,-0.0437663858578635,-0.273160915017247,-0.651324702457522,-0.323563391098829,500,500,13.0877403278709,0.222287417622784,1.01515725511418,1.25212959458566,0.905090322377891,1.18114301238636,0.824831838705623,1.21274009210886,0.895913144497072,0.859336103856273,1.00861574832315,0.982955805293701,0.936425169181388,1.02169581573887,0.795081968084832,0.836058752958245,0.887884395717161,1.01783245696843,1.19552167706612,1.11369331315349,1.12390706677666,1.03617672678818,0.960129175321331,0.91322240931691,0.698548220334845,0.839141689076621,0.888224609942855,-0.00602444409566235,-0.000816655196604408,-0.0159601554833221,0.00781371635832455,-0.0435127020930205,0.0245755500319562,-0.00368725889150251,0.0273720498501395,0.00251374865502657,0.726351929594206,0.842831020124564,0.780502916330407,0.0029973637473803,-0.00278949574262621,-0.015934822344636,0.0105175654730564,-0.0402476530871549,0.0228873034727447,-0.0104045649223102,0.0275960266169403,-0.00242116852738468,0.143536632408265,0.526966235801423,0.850628302928798,0.765016469246332,0.00136162474162744,0.000242078007712601,-0.0156311068257944,0.012576280720901,-0.037794292515288,0.0212424054144779,-0.00868677961966632,0.0250369682465076,-0.00957257040836094,0.134460954800941,-0.0076387556112582,0.00953261754867293,-0.0258037216105701,0.0176344939202457,-0.00229507265959054,0.0257989706496751,0.520906781943244,0.852180761148572,0.763420138851243,-0.00188978201882406,0.000549759379783316,-0.0140869841471715,0.0122159848968635,-0.0331476300527094,0.0213619024440425,-0.00813788728863443,0.0234879694358476,-0.0153217248617561,0.127731458664457,-0.00750090896186523,0.00880622175339839,-0.020658200035696,0.0187196608849698,-0.00736404844533364,0.00736000433483753,0.0169339942593023,0.0284526429338081,0.0179251719902067,0.529762758274848,0.853300111322202,0.0533742420643275,0.0554986507523691,0.040264111496713,0.0398011244793686,0.0404777864630072,0.168913175558456,0.166788766870415,0.182023306126071,0.182486293143415,0.181809631159776
"ES.20_36",64.15286,61.65416,13.2390901438155,13.6855761399718,-0.0654356601804107,-0.288926301231239,-0.65502590552305,-0.240522117580605,500,500,13.4641840101626,0.185581242659341,1.01141001196264,0.992001279795233,0.98235709244885,1.25326947854465,0.782477746481863,1.02353605723969,0.763945478859114,0.48797290163224,1.25446816171014,1.01350025512596,1.02140845171847,1.00896557530637,0.659863982017683,1.09152996932072,1.00803799237992,1.05153426506582,0.962256395864699,1.08704431817171,1.03879094739272,1.00220317577213,0.992775532546236,0.922957641321853,0.729553307674517,0.856116450519254,0.904391569980941,0.0114807333788297,0.000870779953641611,-0.0124140759373974,-0.00910071475826181,-0.034035935719106,0.0107157676864755,-0.000185993848395259,0.0131219025967574,0.00928108302721576,0.685314379678345,0.858349136967471,0.814598461693242,0.017806547413663,-0.00739190564799258,-0.0112084495088779,-0.008324968405261,-0.0377349045768068,0.00971445651798704,-0.0041183515459093,0.0073489385014149,0.0112061762968112,0.116257984759352,0.706960938357233,0.863061524361964,0.802762769527453,0.0162055641248843,-0.000858661981628431,-0.0081635976021652,-0.00601290547439224,-0.0335625253027856,0.00791827973951146,-0.00440693868577915,0.00399305880662282,0.00371709365627308,0.10039690651271,-0.0114083329418633,0.0105521879052955,-0.0259375611897742,0.0290272616403716,-0.00689340302226277,0.0258379817558015,0.683402206261707,0.865117793739517,0.79896255789971,0.0143697266358031,0.000481331320084659,-0.00742638284038874,-0.0055789152513852,-0.0308411513573032,0.0077907358466911,-0.00514232508575798,0.00194305457401423,0.000356302116912094,0.0968740168138406,-0.0107586801427022,0.0107704437329437,-0.0229852814048233,0.029152411946171,-0.00998404146831451,0.00919905028819202,0.0188215274141756,0.0178208924465323,0.0102953726589908,0.713470861158168,0.865649282338453,0.0541847398345015,0.0508990651911083,0.0525067793060185,0.0507570459335584,0.0529902785508314,0.131396502824839,0.134682177468233,0.133074463353322,0.134824196725782,0.132590964108509
"ES.20_37",63.81492,61.71054,13.7622679756378,13.1797347440777,-0.0914032109674363,-0.393286456588148,-0.452741731303133,-0.472955872821409,500,500,13.474149838812,0.156179055834631,1.01405081710744,0.968501456807618,0.837728194782464,1.20921423532928,0.835333723746125,0.629338915053206,1.0189347538322,0.731743999472245,1.55518475400271,1.09257763289983,1.10138320244713,1.00990221535327,1.03853856419111,0.863202598931402,0.935452513985739,1.09151168539552,0.986221518494388,1.03970201817497,1.08378149178188,1.02463453442305,0.982517327406171,0.927893819820271,-0.0294207711047346,0.860815941415809,0.904550703993279,0.00888223292741936,0.0070084344004168,-0.0044839123147476,0.00759191738086576,-0.0377848299921991,0.00116824203667934,-0.00959955665750339,0.000959376589311701,0.0304054548967913,-0.00927632679454729,0.863374048446764,0.831495824945163,0.0137129852330809,0.000269454587513382,-0.00525180807694883,0.00894836170898976,-0.0365103358524709,0.000435559256599092,-0.0131009435604235,-0.00223684806610875,0.0296993580640028,0.0955538053579257,0.0349184244779216,0.866507721594851,0.812113854383242,0.0121524361615918,0.0120248483688491,0.00132268730894179,0.0122649197278654,-0.0343172859386549,0.000771361712834013,-0.010295507520762,-0.0043807824880329,0.025400816935076,0.0845460908178929,-0.0179279748692711,-0.01559999112971,-0.0310769053305138,0.0212203320389929,0.00822099118669781,0.0148834491561144,0.0402537805682008,0.869571728495667,0.808754762135709,0.010937700549529,0.0127044479612583,0.00172773684959384,0.0125015154043492,-0.0324010815943331,0.000624413008177962,-0.0105339515908605,-0.00491895913999252,0.0235119998178245,0.0824518798540118,-0.018237640936011,-0.0155508816506378,-0.0299813251167955,0.0215504889890225,0.00615297482033201,0.00682644376707878,0.00719431587809459,0.0133040651955066,0.00457221134988901,0.0360046964500025,0.86975000585156,-0.0021834973973637,-0.000688453587463235,0.00259151225833483,0.00298748203409841,0.00267213122020447,0.158362553231994,0.156867509422094,0.153587543576296,0.153191573800532,0.153506924614426
"ES.20_38",64.0236,61.99486,13.1939920681114,13.0606771783516,-0.111272865879789,-0.356294029524922,-0.423947596692208,-0.291648316132483,500,500,13.1275038573695,0.154541184831655,1.01088109407921,1.17365934981721,0.68237469277283,1.14074747736839,0.961168064616342,0.849314380493152,0.782316733815909,0.966376475732777,3.77998840348328,1.12097942631857,1.05682052192364,1.01418871260006,0.766722127796536,1.22879582609834,0.98250962839436,1.12200344410652,1.0044912797385,1.08024880871587,1.08724680165209,1.05565531099498,0.994881061855298,0.921195149998273,0.431137031808756,0.850859622012448,0.891603371600075,-0.0191366547901415,0.0224631937851793,0.0155580004511445,0.0144678941497513,-0.0661253726364354,-0.00399389729428626,-0.00489440022184136,0.0218007416670749,0.0216797362059243,0.332034817864197,0.85690104251786,0.806015220024586,-0.0127795501612817,0.0152783285337442,0.0172489465738606,0.0141802458690405,-0.0663297292343029,-0.00146848560949928,-0.00707133020336309,0.0181630385189967,0.0239612978337343,0.111887776942583,0.262678488501627,0.861649992716891,0.782197050408926,-0.0204965696858577,0.0311666626980117,0.0243312290615267,0.0184915200278984,-0.0617866311979931,-0.0060270422942037,-0.00416162288734435,0.0124837654941536,0.0105479838378033,0.100925150685544,-0.0107138243087034,-0.00293149734953189,-0.0296597844805151,0.00284852608066968,0.0111137109016385,0.059602791817933,0.253424470798717,0.866588994552037,0.781118839979633,-0.0221201126216874,0.0321457325991622,0.0246795824709457,0.0176062827345129,-0.0593010242435557,-0.00445518422181086,-0.00300521467724442,0.0105986473068433,0.00662591106095586,0.0981969617725257,-0.0113546825741948,-0.000849156491914766,-0.0289150189545435,0.00228824155987864,0.00767009802783882,0.0410125802522787,0.0284798540946567,0.00214186616180816,0.0170483378159428,0.245062050177447,0.867260846397633,0.0328422704341256,0.0252930657245856,0.0200097818561421,0.0193048483209129,0.0186678330351337,0.121698914397529,0.129248119107069,0.134531402975513,0.135236336510742,0.135873351796521
"ES.20_39",64.1788,61.51354,13.2560906317691,13.3314195779868,-0.102975114908912,-0.334390965312438,-0.607893240044824,-0.471149149902651,500,500,13.2938084611221,0.200488822130586,1.01392372593116,1.02431906614786,0.913715745151584,1.18631081298487,0.814814815040207,0.770572041807117,0.72780554577408,0.459191550510036,1.50740692373891,1.07506290457862,1.0730848607883,1.01436763044861,0.657386496354736,0.801429331032442,0.857220167134023,1.1093818735895,1.19506761119606,1.13043535063763,1.1448635519579,1.06347199317638,1.09880503752055,0.915725243308586,0.579766734847302,0.842417951085597,0.891990974111195,-0.00587161450919137,-0.012684648788429,-0.00749144229605701,0.00362461099009465,-0.0382579463869829,0.0024541708650933,0.00446350801838783,0.0185791720632171,0.0291220830442395,0.504105753906603,0.845679404589617,0.805402524248831,-0.00067431889568206,-0.0190441976820879,-0.00731989754271609,0.00355580264613312,-0.0404664758287119,0.00372033640753103,0.000116220270748162,0.0143894296572605,0.0276600960980863,0.114808984068615,0.468973402891572,0.850713560663955,0.789955630156196,-0.00734751437410882,-0.0152073016434602,-0.00422989696444331,0.00430048232196493,-0.0396457347288449,-0.000332984073108323,-0.000230304626502258,0.0111620149141635,0.0149785130794665,0.108645990701189,-0.0172549840059297,0.0194503302882793,-0.00588159544575101,0.0134024932596204,0.01665381769617,0.0444712029437305,0.413048999770251,0.8530620218591,0.78816012714763,-0.00807206737355398,-0.0144657854822675,-0.00375011935079098,0.00366606651499955,-0.0388768096799218,-0.000659871637906104,0.000982199112560672,0.009487223309378,0.01261350831691,0.106917903735177,-0.0175415429451461,0.0200955724935378,-0.00510121683970644,0.0141873626383975,0.0148619560843144,0.033455599294187,0.0185973704792096,0.0014466948202992,0.00472983376544233,0.396262344333503,0.853246914397386,0.0436117863848299,0.0379203412912759,0.0352775808575164,0.0310707801288259,0.0298080377412068,0.156877035745756,0.16256848083931,0.16521124127307,0.16941804200176,0.17068078438938
"ES.20_40",63.97276,61.9637,13.0585441122302,13.3586696125638,-0.143515816200618,-0.360885760903637,-0.486411238473811,-0.319895411043469,500,500,13.2094592650248,0.152092523977834,1.0119479434803,0.96842188363464,0.982804869660906,1.19322271328901,1.04311831666091,1.42609232410108,0.902855840839219,0.764996372607055,1.36122261652043,1.11735406051328,1.03638758786836,1.00579557003552,1.12478571818402,0.821047623519914,0.721926367870523,1.052798834004,1.25991881386639,1.11150143348407,1.09731209471847,1.04827065504809,1.1413720560413,0.921720487516932,0.217296884096483,0.850747514403702,0.898251478580743,0.000719494281958411,0.00404777295068587,-0.0100615081501936,-0.0145996278223242,-0.0409670285190308,0.0127968889217438,0.00815422938742816,-0.00688058712285736,0.0317462216296335,0.239034254282482,0.854038324721435,0.841255561662927,0.00453951614929909,-0.00109999642589804,-0.0102932677216049,-0.0139661952717433,-0.0426857482330015,0.0106301629851153,0.00297985887855848,-0.00904329652445642,0.0298774833530081,0.0759253796779557,0.29451986053856,0.856183962179601,0.830835721301414,0.00279694168955218,0.00137518029397012,-0.00881424050827681,-0.0125338822383155,-0.0380317829118852,0.00748415571349926,0.00409532238633548,-0.0135033925276658,0.0188488828234606,0.0664294046179333,-0.0087995460747594,0.0214398753360319,-0.0259745143219759,0.00205100150533078,-0.0126319218395042,0.0481042893236018,0.233003653861312,0.858510524745742,0.82778586237031,0.00174236008295505,0.00406764778835501,-0.0072734173786885,-0.0124010379109448,-0.0358621385248474,0.00792868537345462,0.00415408728562531,-0.0157129858623404,0.0149345853855959,0.0639094159242848,-0.00862813245617057,0.0212554304573299,-0.0245639017119881,0.00287322173184962,-0.0166243434398265,0.0269351386613981,0.0325305561910412,0.00282561442171,0.00833703963531821,0.218209332238619,0.859029479697672,0.0164500968386972,0.0180956880585857,0.0222961329929963,0.0176391515493935,0.0165191721977887,0.135642427139137,0.133996835919249,0.129796390984838,0.134453372428441,0.135573351780046
