"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_C3RRSCAL","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_R1_KAGE","CSES_W1SESL","CSES_W1POVD","CSES_W1MOMEDR","CSES_W1PAREDR","CSES_W1MOMSCR","CSES_W1DADSCR","CHL_W1LANGSTD","BM_C3RMSCAL","BG_C3RGSCAL","EEXPP_P3EXPECT","EPAL_P3DOMATH","EPAL_P3DOWRIT","EPAL_P3RDBKTC","A_C3RRSCAL_1","U.TX_1","Y.R2_1","A_C3RRSCAL_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_R1_KAGE_2","CSES_W1SESL_2","CSES_W1POVD_2","CSES_W1MOMEDR_2","CSES_W1PAREDR_2","CSES_W1MOMSCR_2","CSES_W1DADSCR_2","CHL_W1LANGSTD_2","U.TX_2","Y.R2_2","A_C3RRSCAL_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_R1_KAGE_3","CSES_W1SESL_3","CSES_W1POVD_3","CSES_W1MOMEDR_3","CSES_W1PAREDR_3","CSES_W1MOMSCR_3","CSES_W1DADSCR_3","CHL_W1LANGSTD_3","BM_C3RMSCAL_3","BG_C3RGSCAL_3","U.TX_3","Y.R2_3","A_C3RRSCAL_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_R1_KAGE_4","CSES_W1SESL_4","CSES_W1POVD_4","CSES_W1MOMEDR_4","CSES_W1PAREDR_4","CSES_W1MOMSCR_4","CSES_W1DADSCR_4","CHL_W1LANGSTD_4","BM_C3RMSCAL_4","BG_C3RGSCAL_4","U.TX_4","Y.R2_4","A_C3RRSCAL_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_R1_KAGE_5","CSES_W1SESL_5","CSES_W1POVD_5","CSES_W1MOMEDR_5","CSES_W1PAREDR_5","CSES_W1MOMSCR_5","CSES_W1DADSCR_5","CHL_W1LANGSTD_5","BM_C3RMSCAL_5","BG_C3RGSCAL_5","EEXPP_P3EXPECT_5","EPAL_P3DOMATH_5","EPAL_P3DOWRIT_5","EPAL_P3RDBKTC.1","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.20_25",57.337464,54.153322,14.299439802525,13.7822686001198,-0.0885736054954284,-0.407461530793286,-0.442047650731311,-0.170943868149454,500,500,14.0432351406626,0.226738494948377,1.01023325937626,1.02435223066433,0.95088731149947,1.09424574503412,1.12268016531875,0.747294547339869,1.00949825651438,1.08850323486259,1.07953118168108,1.02124837852128,1.03909725500215,1.00213695338505,1.00074691779425,1.56597808724683,1.01245120682535,1.02467741119282,1.10900356728927,1.03758289483005,0.998564055219178,1.01992650205228,0.814373906281114,1.6928912205215,0.673130647368844,0.77298360881332,0.0193657264661119,0.0500209997572992,0.0159833197486852,0.028754271461716,-0.0295167566331063,-0.0307782827360681,0.0572914483324157,0.0498247318117607,0.00869083900717109,0.0125558616731643,0.0424371150717752,-0.000444207364422958,1.7235285358091,0.685387944684912,0.633572731809378,0.0334060751510725,0.00665324228945067,-0.00654684359104307,0.0149548046825664,-0.0646266595405165,-0.0449949835926715,0.0455007401306978,0.0389935424910614,-0.00225144569884174,0.0128482063737775,0.0437853307017106,-0.0125968691592861,0.195222270025382,0.0498465815280486,1.62283933080478,0.705670248856305,0.633572731809378,0.0334060751510725,0.00665324228945067,-0.00654684359104307,0.0149548046825664,-0.0646266595405165,-0.0449949835926715,0.0455007401306978,0.0389935424910614,-0.00225144569884174,0.0128482063737775,0.0437853307017106,-0.0125968691592861,0.195222270025382,0.0498465815280486,1.62283933080478,0.705670248856305,0.625584528812486,0.0281325140921404,0.00302402695265784,-0.01288626872997,0.0130259807623045,-0.0627753474013778,-0.0578640424208211,0.0428398313443077,0.0371761495856394,-0.00482075770385753,0.0135258822062886,0.0483233723736524,-0.0146000986976828,0.200287799773042,0.0480506877479947,0.0267165774694636,-0.0450703303824329,0.0260479304259488,0.0220128533242924,1.63291338199508,0.707844277062144,0.120548520591219,0.122730162853897,0.115560219176691,0.115560219176691,0.116277578893978,0.106189974357158,0.10400833209448,0.111178275771686,0.111178275771686,0.110460916054399
"ES.20_26",57.773986,54.326626,13.9737428160956,14.0042991278482,-0.0930543546519235,-0.370622982476153,-0.652701884654801,-0.260066537192677,500,500,13.9890293150138,0.246433110001427,1.01711846172354,1.03258231106332,0.952227809237059,0.954733739598108,0.939857827225939,1.35161367442436,1.02597547740174,1.1768514327162,1.37929358071273,1.0684440299342,1.07220282890811,1.00140432264578,1.00138120437479,1.00050611600548,1.0186901641515,1.01952782301612,1.04375769634917,1.13321296931801,1.06129567223699,0.965031451942879,0.820394448922203,1.03976660073917,0.680723079842127,0.773964910301135,0.0331205475701886,0.0710704459087601,0.0389868992724947,-0.00136183103540926,-0.0222918192048865,-0.0475151738702963,0.0588848575960883,-0.0100037734416377,0.0944329814472672,0.0264453884786291,0.00489859168510701,0.0122665635972102,0.994269574789224,0.696490964554814,0.633246712956615,0.0467609712130538,0.0175589351279733,0.0168466618939772,-0.0120264549528377,-0.0516869239001664,-0.0798784910085926,0.0473945600698154,-0.0401188362441493,0.0999238316540975,0.0218834499847664,0.013922604158478,-0.00840954076405785,0.191810385407843,0.0816891203851304,0.926638159096273,0.720319990498971,0.633246712956615,0.0467609712130538,0.0175589351279733,0.0168466618939772,-0.0120264549528377,-0.0516869239001664,-0.0798784910085926,0.0473945600698154,-0.0401188362441493,0.0999238316540975,0.0218834499847664,0.013922604158478,-0.00840954076405785,0.191810385407843,0.0816891203851304,0.926638159096273,0.720319990498971,0.628933904061077,0.0382672604611237,0.020628686771384,0.0153826374544193,-0.0103716278835582,-0.0507363565209849,-0.0907968561033412,0.0469930642077039,-0.0315741406828378,0.0876520189489031,0.0174223275778377,0.0128729994107224,-0.00744211336202415,0.19644919148071,0.0708549223901848,0.0376606836851148,-0.0497135460481131,0.0456732220988039,0.0157769371173959,1.00916843957028,0.723816824453864,0.0743272872852753,0.0710749511205982,0.0662403472199284,0.0662403472199284,0.0721399903342246,0.172105822716152,0.175358158880829,0.180192762781499,0.180192762781499,0.174293119667203
"ES.20_27",56.865694,54.42569,14.5849915177043,13.7954129846385,-0.0239216545477061,-0.358736255008109,-0.516226612013396,-0.454543127872741,500,500,14.1956929557567,0.171883402071648,1.00966623034957,0.953025914037423,0.958926615553124,0.937441351266816,1.09989012086593,1.09185773074589,0.997013960903093,1.07612198093801,1.12610477755894,1.03216092002338,1.06396814706954,0.998660206547787,1.00699606470238,0.921825403639866,1.00637083551584,1.00686828038855,1.00745936477628,0.968729736129489,0.979740524537906,1.01011752718797,0.822807390065085,0.970479770919262,0.68169371462869,0.773978195281972,0.0112332061821012,0.10275197117387,0.0143694837231396,0.00725283560295882,-0.0340574735782751,-0.0586067469626431,0.0172172367287867,0.0671968306576756,0.0322700026081453,0.0326825738394608,0.0436786705312191,-0.0104493894362152,0.934478740734732,0.700271148586885,0.61955839033538,0.0364536678573361,0.0492398424088604,0.00335902190431465,-0.00616270980808504,-0.0653415714712433,-0.0782745426971887,0.00217179304710105,0.0547607301380527,0.0174252036470623,0.0355155966116129,0.0554704567445041,-0.0216955119694188,0.213137003340415,0.0616259781207154,1.02093199483062,0.72495104185521,0.61955839033538,0.0364536678573361,0.0492398424088604,0.00335902190431465,-0.00616270980808504,-0.0653415714712433,-0.0782745426971887,0.00217179304710105,0.0547607301380527,0.0174252036470623,0.0355155966116129,0.0554704567445041,-0.0216955119694188,0.213137003340415,0.0616259781207154,1.02093199483062,0.72495104185521,0.617184089631228,0.0374918841042377,0.0506850782263012,0.00215220733386852,-0.00608923600118501,-0.0609716079995947,-0.0796627525261701,0.00360840935795996,0.0530258421315956,0.00933666654893507,0.0373230206883979,0.051236573857973,-0.0179970303603981,0.21130084870167,0.0532484557299707,0.0225305035443978,0.0098648311914752,-0.0159471493814329,0.0355715950389227,1.05691031509168,0.726579360242085,0.0683643816433567,0.0658283286097547,0.071918433148176,0.071918433148176,0.0744528864061601,0.103519020428292,0.106055073461894,0.0999649689234724,0.0999649689234724,0.0974305156654883
"ES.20_28",58.266794,54.18215,14.3717825998642,13.7222479492634,-0.0783635821483911,-0.289583633287764,-0.405927005637356,-0.362069287029917,500,500,14.0507690871144,0.290706079836292,1.02249892013681,1.02429071123203,0.741803672262683,1.12855764271771,0.893390694152706,1.21972209698586,1.00375456556216,1.1848173009271,1.39269856225485,1.04033427646441,1.05294319858795,1.00345170219704,1.01270227124656,1.13357386987141,1.0274156816596,1.01927359526493,1.03801231725783,1.02300834580468,0.882910140372025,1.08088394071674,0.833717463362465,0.678064801084671,0.701396347125304,0.79147141095118,0.00710651592897237,0.0287863508736184,0.00113917695578056,-0.0157209288729222,-0.0340456628082055,-0.0278998328483935,0.0705000167321047,-0.0323625194332856,0.132933987936277,-0.000833764182417529,-0.0246657714218062,0.00889563819698899,0.621056606393819,0.718177174763365,0.642139832369337,0.0186687968583843,-0.0163338397467862,-0.00811646055684678,-0.026387282349922,-0.0657500235017872,-0.0617149313241597,0.0574459192289272,-0.0199688026452677,0.109087484348122,0.00320690533046586,-0.0125277445805429,-6.97337264605123e-05,0.20144799749292,0.0602383791183917,0.51867546134673,0.740695593076926,0.642139832369337,0.0186687968583843,-0.0163338397467862,-0.00811646055684678,-0.026387282349922,-0.0657500235017872,-0.0617149313241597,0.0574459192289272,-0.0199688026452677,0.109087484348122,0.00320690533046586,-0.0125277445805429,-6.97337264605123e-05,0.20144799749292,0.0602383791183917,0.51867546134673,0.740695593076926,0.641748589884408,0.0226546499360724,-0.0175467235705379,-0.00987592746890265,-0.0277629656260548,-0.0634874694109012,-0.0681909815155539,0.0557998204942428,-0.025385661494585,0.111166962417731,0.00613346252156711,-0.0112453196303752,0.00336730712435248,0.199472016640066,0.0584903135754333,0.0119423772915502,0.0185280349666679,-0.0371134941094282,0.00797258348094925,0.461265920056247,0.741609720188885,0.0482581983150307,0.0442008976550168,0.0369143822755149,0.0369143822755149,0.0328285175847962,0.242447881521261,0.246505182181275,0.253791697560777,0.253791697560777,0.257877562251495
"ES.20_29",57.245196,55.024666,14.0157315569233,13.76179161284,-0.0663817995835829,-0.294461808530371,-0.379926330717494,-0.166467060525842,500,500,13.8893419475325,0.159872944908992,1.00969565809356,1.17375892686265,1.06367024398553,1.11217352396619,0.8485688729308,0.891881326929154,1.00275408823208,1.03910104589605,1.05797051605059,1.01013405868388,1.01335986400354,1.00116198040573,1.00175679947126,1.20752636430167,1.00406889229847,1.00122987779624,1.00207861359019,1.04427227168474,1.01363156890411,0.911047928452078,0.814289892085096,0.775464740353399,0.666735619564765,0.7713745824686,0.0192053513991462,0.0582272638155923,0.00930662177866355,-0.00146813276519849,-0.0112433497017596,0.000444063134464979,0.00105996319965303,0.0233327199259191,0.0726353275203152,0.00223821167726805,-0.00642716770464429,-0.00183814422908991,0.756141581498233,0.67859771824686,0.621460812619134,0.0348688187338482,0.0285847607618227,-0.00310661524845405,-0.00245246546936469,-0.0459465397641519,-0.0158983621300176,-0.0104115201978778,1.39731179987883e-05,0.0646307458815941,0.0113732642392046,0.00455534743712505,-0.00962563210193162,0.217468013117454,0.0347453749982179,0.920189643549382,0.70124199695724,0.621460812619134,0.0348688187338482,0.0285847607618227,-0.00310661524845405,-0.00245246546936469,-0.0459465397641519,-0.0158983621300176,-0.0104115201978778,1.39731179987883e-05,0.0646307458815941,0.0113732642392046,0.00455534743712505,-0.00962563210193162,0.217468013117454,0.0347453749982179,0.920189643549382,0.70124199695724,0.621138488310007,0.0270341346795857,0.0256607182605144,-0.00223069941418668,-0.00672525070059968,-0.0415011918005527,-0.0214031429993291,-0.0141165411598406,-0.0117945573598337,0.0605230395533075,0.0135118259954676,-0.00497119130393953,-0.0030891132830583,0.216829164702536,0.0213002840373997,0.0569530136179141,-0.0618547635952571,0.0293837845044597,0.0418608283670208,1.01054893262395,0.707044870114366,0.0558316400649323,0.0544404180093332,0.0662514931971172,0.0662514931971172,0.0727571497945213,0.104041304844059,0.105432526899658,0.0936214517118744,0.0936214517118744,0.0871157951144703
"ES.20_30",57.633672,54.382706,13.5878832791731,13.8036236283851,-0.110270405147875,-0.257457871926123,-0.365048443470532,-0.550311344051849,500,500,13.6961782494706,0.237363003079027,1.01272305970705,1.16433143054682,0.80805870151508,1.21675894112428,0.749333920498621,1.1562904834188,0.988751103998044,1.08219063089406,1.08112419615152,1.03736389411644,1.02591207909888,0.997336332171851,1.00475479393709,1.23218164926707,1.01135966870914,1.00563652206967,1.09517276977843,0.95056376159267,0.954822786328376,1.15596856407461,0.817432863457957,1.47416499628926,0.677956385439795,0.775047270910216,0.0462710914298932,0.0708746165549794,0.0357979458926296,0.0136744604693896,-0.0144104532043561,-0.0973160797876526,0.042383900165674,0.0400117625489186,0.0799314628469566,0.0058895868699414,0.0623388241445352,0.0332335074833972,1.31973176799029,0.695172357407375,0.640530265431294,0.0605838174204725,0.0354640400450274,0.0212103981247075,0.00460075277979645,-0.0365732259802533,-0.104658281579143,0.0333524450369994,0.0173787206275105,0.0690289871070698,0.0118963719825578,0.0605874989407365,0.0204250652472435,0.170741335613278,0.0624180076693891,1.39296056017237,0.712828445825571,0.640530265431294,0.0605838174204725,0.0354640400450274,0.0212103981247075,0.00460075277979645,-0.0365732259802533,-0.104658281579143,0.0333524450369994,0.0173787206275105,0.0690289871070698,0.0118963719825578,0.0605874989407365,0.0204250652472435,0.170741335613278,0.0624180076693891,1.39296056017237,0.712828445825571,0.637133806176395,0.0588793773649523,0.0337729690336264,0.0183829560712833,0.00320360721345484,-0.0376954130936512,-0.110816428498578,0.0323691421623387,0.015002177605154,0.070112788213417,0.0107819332504205,0.0600954304537318,0.0208410190994244,0.174985006279426,0.0600465313702262,0.0184238541766772,-0.0324841876532023,0.0154644345206588,0.00440047859487591,1.36050231713294,0.713752450283681,0.107633309777217,0.096357665908831,0.101704324724761,0.101704324724761,0.099334448804032,0.12972969330181,0.141005337170196,0.135658678354266,0.135658678354266,0.138028554274995
"ES.20_31",57.020412,54.283668,14.1859626699072,14.3271167064422,-0.145895109394663,-0.34283457574415,-0.290816363125385,-0.48302484352837,500,500,14.2567143829147,0.191961761068856,1.01610164457699,1.22268144082596,0.774941604467617,1.19020020895415,1.00098377812004,0.896711079488654,0.982378767539184,0.985516886818388,0.973728756448105,0.964280602798114,1.00846945276601,1.00367927382073,0.998160548471728,0.97237024717364,1.02347920852221,1.01648179160677,1.04027658374028,0.938827669951254,0.999108810915232,1.01559128486088,0.82300312795203,0.313762299248803,0.679311152174451,0.764059454291979,0.0323573971755951,0.0357583544067037,0.018449000105479,0.0102454463849898,-0.0115368338617547,0.0916409701993432,0.0851825624791758,-0.0232017123377657,0.0232368335596377,0.0198137404534064,-0.0556866168358458,0.0129766076288722,0.342086693554419,0.699131032154109,0.623152262830335,0.0523367319112339,-0.0127119695614422,-0.00340983012895198,-0.00710770886965041,-0.0469550745255258,0.0662110583431311,0.0738298062625535,-0.0437447880991834,0.0151655880896103,0.0253273664519727,-0.0518782915243348,-0.012679878648873,0.209331028819267,0.0589191873416629,-0.0644599223789382,0.724177077713954,0.623152262830335,0.0523367319112339,-0.0127119695614422,-0.00340983012895198,-0.00710770886965041,-0.0469550745255258,0.0662110583431311,0.0738298062625535,-0.0437447880991834,0.0151655880896103,0.0253273664519727,-0.0518782915243348,-0.012679878648873,0.209331028819267,0.0589191873416629,-0.0644599223789382,0.724177077713954,0.615055867788777,0.0488684027682526,-0.0189239800274592,-0.00810684529402498,-0.0117086894284891,-0.0403699870218649,0.0564371799942127,0.0742283164953812,-0.0456834387886028,0.0117529147485599,0.030181460315681,-0.0505175562725547,-0.020083986874034,0.219865391591718,0.0423532916304619,0.0173927102872544,-0.0339777371633055,-0.00611919786129358,0.0676897599150405,-0.0829955140632643,0.728622263610713,0.0220080371130122,0.0239947777844505,-0.00452137292279538,-0.00452137292279538,-0.00582150359712096,0.169953723955844,0.167966983284405,0.196483133991651,0.196483133991651,0.197783264665977
"ES.20_32",57.284206,54.757992,13.8630887407689,14.4528563357025,0.0102746307681816,-0.275944055820398,-0.526545738980375,-0.378732553910836,500,500,14.1610431412183,0.178391801706119,1.01163684772191,1.19278966646947,1.11217486631194,1.10880893959884,0.847880554053803,0.792218511323386,1.00411507783892,0.991652292726097,1.23032302746916,0.980435600276509,0.987098922322986,1.00247417729517,1.00184665055532,1.17102549914914,1.01020253935276,0.998414267375875,1.01142021368491,1.04022361359933,1.06294141578666,1.05383252328775,0.832941373526004,0.688991061041385,0.697517074458259,0.786711608128541,0.0221305137269174,0.0537194582879615,0.0172447114707636,0.00900768545020958,-0.0195514368899729,-0.0224391575687457,0.0474901717102346,0.0438690114000086,0.0251381272562955,0.040794791355687,0.0363757431821178,-0.0286589785547394,0.716624251658599,0.712095694423545,0.666037658320843,0.0323935408266505,0.0175295180427131,0.00208677574076103,0.00851712020838809,-0.0487199334675266,-0.0499936130188231,0.032449393034192,0.034650809370074,0.0180487119046663,0.0423687344035041,0.041981498831378,-0.0456715512794953,0.152785833109998,0.0794523714492955,0.809182501917649,0.729614612628861,0.666037658320843,0.0323935408266505,0.0175295180427131,0.00208677574076103,0.00851712020838809,-0.0487199334675266,-0.0499936130188231,0.032449393034192,0.034650809370074,0.0180487119046663,0.0423687344035041,0.041981498831378,-0.0456715512794953,0.152785833109998,0.0794523714492955,0.809182501917649,0.729614612628861,0.661070421764547,0.0249673654591832,0.0162601586863378,0.0015936701516538,0.00732654794110234,-0.0438073915554579,-0.0517744623140091,0.0319897318443678,0.0336004056876098,0.0132559348934046,0.0413199656935777,0.0390516436737785,-0.0454830605246355,0.15644137279051,0.0727626814868275,0.0202333094949357,-0.0144743551165293,0.0157518138899777,0.0338498753341875,0.790403606898498,0.73130966356634,0.048653976558828,0.0506053293187657,0.0571414474095046,0.0571414474095046,0.0558153519494539,0.129737825147291,0.127786472387353,0.121250354296614,0.121250354296614,0.122576449756665
"ES.20_33",57.468174,54.755186,14.433498641903,13.9701775463577,-0.0404651810601403,-0.37646817330832,-0.306040511168715,-0.523803191333652,500,500,14.2037273932333,0.191005355488058,1.01219277882636,1.42360643047293,1.02240484245807,1.09107751911757,0.868027127372805,0.918031210232734,1.00753490557028,1.14293733950166,1.07787062720269,1.04438809163201,1.05926487928526,1.00060302662725,1.00548001443654,1.1037793617284,1.01209277452244,1.00294516171901,0.990940722334588,1.09450098595913,1.1349453714835,0.96893504280531,0.822686148565133,0.881806073566301,0.68174289106095,0.768975290712069,0.0461174606872604,0.0803164324272211,0.0393542523521996,0.0594628352006852,-0.0305067778041969,-0.0501373208262905,0.0604311361045003,0.00171918486612243,0.104157824659178,0.0159716095036452,0.0221670563689548,0.0241034058038348,0.687066527004765,0.702483781343156,0.607623795685786,0.0593882437267758,0.0319937306476764,0.0205887367086615,0.0463727865755954,-0.0675266069987503,-0.0751147336433635,0.046736368301829,-0.0301102668579441,0.0986554972830202,0.0236852887873204,0.0302511984120507,0.0128452342746019,0.235788850020986,0.0560775509209274,0.742796661907645,0.731943058592891,0.607623795685786,0.0593882437267758,0.0319937306476764,0.0205887367086615,0.0463727865755954,-0.0675266069987503,-0.0751147336433635,0.046736368301829,-0.0301102668579441,0.0986554972830202,0.0236852887873204,0.0302511984120507,0.0128452342746019,0.235788850020986,0.0560775509209274,0.742796661907645,0.731943058592891,0.604109509483758,0.0535937589092495,0.031619491557516,0.0203819922004762,0.0474685224810242,-0.0627182265018359,-0.080378113627933,0.0474264806908998,-0.0329138495397517,0.0970997169980199,0.02378105952957,0.0282878322656602,0.0135072349082837,0.238242695056206,0.0481863864338812,0.0250269146818893,-0.0433303023688925,0.0248988459862518,0.0177785667914995,0.79442381619949,0.733914463008699,0.0620827230172268,0.0483722693334768,0.052295896798295,0.052295896798295,0.0559306577918381,0.128922632470832,0.142633086154582,0.138709458689763,0.138709458689763,0.13507469769622
"ES.20_34",57.89943,54.57709,14.4492340919784,13.5427873112671,-0.104746226639808,-0.30414471268818,-0.361053593629894,-0.381498479630764,500,500,14.0033469928265,0.23725327964107,1.01896580020325,0.930510516075241,0.715715390830409,1.2285470766279,0.704704364878318,1.43360138864254,0.991107326694249,1.23921375595637,1.46349702476382,1.06163398452007,1.06316120402683,1.00383844148311,1.00805112659013,1.10723418966023,1.02675321692615,1.01900153946908,1.08583068540447,0.930519537030016,0.958717353662878,1.04432578136343,0.826290801943381,0.545573122513577,0.686948129495988,0.777503198413826,0.0191087196481689,0.0896527134604576,0.0505854670477223,0.0390415369034365,-0.0234747439141756,-0.047768375506793,0.0593817087798987,0.0154120383543673,0.07984895289463,0.0330434694630809,0.0247911301429075,-0.00279354906753237,0.317226261338802,0.705007732207126,0.642776161626448,0.0348534463727184,0.0578502202676835,0.0359482420311924,0.0374861571969705,-0.0606204115745727,-0.0612716608159513,0.0498096666006472,-0.0101868388392287,0.0763082331683749,0.0311325544747956,0.0243968386369413,-0.0140621660581682,0.183441723767475,0.0645761815810363,0.133978988911868,0.72593892248539,0.642776161626448,0.0348534463727184,0.0578502202676835,0.0359482420311924,0.0374861571969705,-0.0606204115745727,-0.0612716608159513,0.0498096666006472,-0.0101868388392287,0.0763082331683749,0.0311325544747956,0.0243968386369413,-0.0140621660581682,0.183441723767475,0.0645761815810363,0.133978988911868,0.72593892248539,0.634549802174185,0.0311124530671731,0.0628149003977032,0.0387783451241804,0.0415437396171979,-0.0558253247252,-0.0659083697840959,0.0505877941069516,-0.0125678693026546,0.0707455671360531,0.0327770814099869,0.0216818354773795,-0.011564429958841,0.187057406907065,0.060965809801183,0.0314451229132617,-0.0253457377497176,0.0299940657776586,0.015820196848087,0.123497455866672,0.727765795135264,0.0389601945015758,0.0226536028494693,0.00956764043485472,0.00956764043485472,0.00881913844811072,0.198293085139494,0.214599676791601,0.227685639206215,0.227685639206215,0.228434141192959
"ES.20_35",56.90964,54.72008,14.7185259228322,14.0728311564915,-0.0942697784167307,-0.32161812455188,-0.268790354330974,-0.468517877833983,500,500,14.3992982832533,0.15206018772085,1.00652490112164,0.851930822081694,1.23483628527468,0.952669443392655,1.01476755862721,0.851778656164273,0.987667036285826,0.937298235968724,0.989748256863627,0.986843642104791,0.976464484616434,0.997635245206015,0.997705481350124,1.4453657240136,1.01195850730462,1.01466009989307,0.977234704098926,0.994596191422741,1.0039466384624,1.05928949303228,0.833840308556486,1.16741722104864,0.699793469625397,0.799180822294847,0.0357534833507219,0.0619900825969245,0.04655713967,0.0247613101741344,-0.00656689322382897,-0.0831922074423449,0.0483166727925963,-0.00180175923557967,0.117743097807333,0.0347346532597437,0.0169885156628804,-0.0197299547844958,1.39506805856327,0.710831935514229,0.658468378505546,0.0503472420244206,0.0261290488594114,0.0279333009045416,0.0170021820467471,-0.0383577728575897,-0.0925085272748571,0.0406077974040942,-0.0119630690035185,0.105848479587757,0.0409725428186814,0.0151406930264239,-0.0223633164986637,0.205029039606594,0.02284411935541,1.16653158943776,0.729052781275756,0.658468378505546,0.0503472420244206,0.0261290488594114,0.0279333009045416,0.0170021820467471,-0.0383577728575897,-0.0925085272748571,0.0406077974040942,-0.0119630690035185,0.105848479587757,0.0409725428186814,0.0151406930264239,-0.0223633164986637,0.205029039606594,0.02284411935541,1.16653158943776,0.729052781275756,0.651177727242662,0.0482741042812598,0.0307446977671084,0.0280740879553325,0.0185093905645695,-0.0339379794698701,-0.0980225736007981,0.0403113186762577,-0.0162241018203517,0.102497971593542,0.0415126245063016,0.0121558619163769,-0.0141681590721394,0.206134629712746,0.0160449196417207,0.0334159752730388,0.000937480689303278,0.0012911974202518,0.0171122746844348,1.16430583837458,0.73024567418301,0.0810745911421515,0.0968844475001793,0.0810130859497828,0.0810130859497828,0.0808585123713076,0.0709855965786982,0.0551757402206705,0.0710471017710669,0.0710471017710669,0.0712016753495421
"ES.20_36",57.26927,54.673914,13.9611851678747,14.2596835940707,-0.0859606770897322,-0.279764612679709,-0.423719555029239,-0.521324569280071,500,500,14.1112236800125,0.183921398941193,1.00825331160803,1.04091653027823,0.95134197781948,0.950824280873826,1.21156185157301,0.932894761224911,1.00367459740594,0.990801049135925,1.23347099662406,1.00876403173419,1.00239434543405,1.00295275994914,0.996876551011485,0.832449527583434,1.008774686098,1.00577198550408,1.03883195505298,1.0371948787197,1.05190254152664,1.11356723619855,0.81623718931937,1.39422672005608,0.672845987394749,0.770837623198062,0.0106127182275303,0.0518192165133433,0.0245959162076963,0.0457396790636599,-0.0106009715686154,0.0736547851875982,0.00748506988557766,0.012567873211882,0.0422624709685695,0.00021807657447234,-0.0315299306051605,0.00878562194017184,1.44784667933023,0.687104078234756,0.62654813213226,0.0265807043316708,0.0114139484366831,0.0115288397881888,0.0389065149380922,-0.0401598146676873,0.0303925646308129,0.00273455101098762,-0.0082789670112635,0.0406769341726874,0.00582059770396715,-0.0230354538011359,-0.00332540377521444,0.200679579492677,0.0719063127100635,1.38507708061327,0.713970379342237,0.62654813213226,0.0265807043316708,0.0114139484366831,0.0115288397881888,0.0389065149380922,-0.0401598146676873,0.0303925646308129,0.00273455101098762,-0.0082789670112635,0.0406769341726874,0.00582059770396715,-0.0230354538011359,-0.00332540377521444,0.200679579492677,0.0719063127100635,1.38507708061327,0.713970379342237,0.622162524010196,0.0226105042864228,0.00922672796304536,0.00933255027419499,0.0391078182390446,-0.039708235325057,0.0148757118811832,0.00158182576988098,-0.00773116767124852,0.0361553677158756,0.00599041446748545,-0.0236824384599352,-0.00412358135492826,0.202817860137833,0.0674174408242276,0.0350933635630232,-0.0543305608606612,0.0228702562166708,0.0258932650223225,1.3501667928536,0.716898126190837,0.0988026801694661,0.102602489490759,0.0981542856963657,0.0981542856963657,0.0956803480314759,0.0851187187717268,0.0813189094504342,0.0857671132448272,0.0857671132448272,0.0882410509097171
