"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_IMTHIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_IAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BS_ISCIIMP","CHL_JM272O_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX11","EEXP_JK76","EPAL_PCOPH11","EPEL_KMHSCPH11","A_IMTHIMP_1","U.TX_1","Y.R2_1","A_IMTHIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_IAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_IMTHIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_IAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BS_ISCIIMP_3","U.TX_3","Y.R2_3","A_IMTHIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_IAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BS_ISCIIMP_4","CHL_JM272O_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX11_4","U.TX_4","Y.R2_4","A_IMTHIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_IAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BS_ISCIIMP_5","CHL_JM272O_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX11_5","EEXP_JK76_5","EPAL_PCOPH11_5","EPEL_KMHSCPH11_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.20_94",68.73856,66.67362,14.1698343793807,13.4591924727912,-0.0958692711264309,-0.401055467891782,-0.278267310497208,-0.380005552935339,500,500,13.8190822480858,0.149426710321957,1.01031346637699,0.930510516075245,0.79287489688288,1.36086194244821,0.722717374776481,0.811391928006797,0.743306696117269,1.0000000000001,1.00000000000028,1.04000138669208,1.07187947476686,1.01022906294142,0.742268045709057,1.14259817748666,1.04209592582547,1.16583526099109,0.973070267601433,1.12463594930117,1.09971989464267,1.06560328527725,0.909577292283702,0.940044605364558,0.271277290073184,0.885049298777343,0.912425655203756,-0.00892539880577529,0.0244154696595079,-0.0138780588954317,0.00837415513216895,-0.0348046308355836,0.00451351349137674,0.000559365100608337,0.0402021707038054,-0.0163478389241087,0.204797226806299,0.888709378598453,0.813291689815174,-0.000511928314975932,0.00595589807626324,-0.0173723131335121,0.00368469661158702,-0.0345088544278258,-5.04206367584429e-05,0.00355799237184624,0.0348409279634768,-0.0147011162456285,0.130424882177117,0.217179701443384,0.894401831438412,0.79513587732914,-0.00737897124365856,0.0209988506743768,-0.0129803928857139,0.00879780866059549,-0.0199188809398937,5.76756840483423e-06,0.00368518977386246,0.0298277393621762,-0.0292990553161314,0.111486235779208,0.00136908613872395,-0.0125930027638084,-0.0157959450680712,0.0167854282384385,-0.00912216768961053,0.0658941641847813,0.154144224536556,0.898450232376201,0.789822627973274,-0.00837321866567623,0.0218702098691095,-0.0109417886444854,0.00881524318729908,-0.0197941376021949,-0.000398069838734165,0.00314278281655821,0.0286924026209357,-0.0314268228351443,0.111105639684781,0.000146751113141594,-0.0130122977536273,-0.0151637349148726,0.0178186486130676,-0.0115607487366794,0.0482992039342692,0.0302607346618716,-0.0047145733560763,0.00720142724603616,0.157939795980922,0.898790363072367,0.01963062996537,0.0148198862362707,0.0157159279859897,0.0111544472902973,0.0114291089050287,0.129796080356587,0.134606824085686,0.133710782335967,0.13827226303166,0.137997601416928
"ES.20_95",68.82586,66.56334,12.9126249549367,13.8460571008095,-0.115724984226441,-0.41127635082641,-0.473368602981453,-0.198201807428831,500,500,13.3874788602211,0.169002694504545,1.01146111022625,0.845255990805983,0.843265101461321,1.07608695652168,0.768652401475982,1.21008403327872,0.763747214404584,0.831649831879925,1.50301802565173,1.05692289307348,1.0715351635267,1.00856261110478,0.780893954120018,0.860805812447135,0.892365340135202,1.11426862758052,0.952088583936523,1.11460513001823,1.09244203271774,1.17382152153317,1.14498895288736,0.933713429387601,0.415986023726681,0.874192885926505,0.914169328967092,-0.0269399091175853,0.00481801640265989,-0.0100415243244007,0.0058926034033532,-0.0275063910375077,-0.00342744929819794,0.00891719748731247,0.0119473790759261,0.00752961241065769,0.346855885327093,0.87605775390416,0.797174560597627,-0.0163599620302598,-0.00974986997161465,-0.0127930866117218,0.00512036435463512,-0.0293257036252443,-0.00706771361280358,0.00872809864738052,0.00998585731666977,-0.000120390612917337,0.153653774421596,0.40909439096813,0.884257354681884,0.785586699710223,-0.0202507965862747,-0.00775342428274747,-0.0060195392358442,0.00610651787898435,-0.0198612075883506,-0.00627508246007732,0.00878393644391535,0.00804624090487007,-0.010142546055921,0.141269459667457,-0.0094675393330217,-0.000711476115786236,-0.00865748725240372,0.0218324051455609,-0.00950729607983962,0.0363585109912666,0.368279887966419,0.885651507432984,0.777608141740051,-0.0233863553637616,-0.00285874930484881,-0.00196190690185097,0.00663157445079421,-0.019031393740142,-0.00680081535619552,0.00821641277969444,0.0066448847368771,-0.0134953695845581,0.138963512161888,-0.0101171792102582,-0.00300145519718157,-0.00808252854617197,0.0204847892313282,-0.0120384746791783,0.00878162667169014,0.0448907220429647,0.00307599075714428,2.31531060030568e-05,0.356648389707122,0.886508801383351,0.0310727679251635,0.0259089772576766,0.0305579859538523,0.0275092787679918,0.0266404446595879,0.137929926579382,0.143093717246869,0.138444708550693,0.141493415736553,0.142362249844957
"ES.20_96",69.48516,66.6523,13.3312325047082,13.0871897817203,-0.197823442607653,-0.252700512635122,-0.259973847198502,-0.447491209695571,500,500,13.2097747232372,0.214451802498701,1.01835001933767,0.908445868619868,0.675204170709202,1.0453720508167,1.16906170746219,1.13213530653855,0.922687578297035,0.746963567253287,1.50301802565079,1.09038840312792,1.10365962437295,1.0187364810475,1.10224948874912,0.82953070729254,1.07527977234006,0.979260452012355,0.834364944804802,1.06987478846838,1.06478988383354,1.06374139731275,1.07492173649495,0.942874004340485,-0.0215200122983372,0.888837692765566,0.921810428579523,-0.0244668810161359,-0.000876548793392586,-0.000838490955726577,-0.00518979705217555,-0.0327129494644328,0.0104026074768188,0.000174296405651136,0.0255926377350404,0.0133810194381624,-0.0311071934596388,0.8915353636187,0.847573896134077,-0.0170829328575622,-0.00827794296462668,0.000677691221722663,-0.00336713308751486,-0.0352322834506162,0.00791069427907899,0.00119385780369003,0.0203651829890386,0.0101446673365096,0.100980115067879,-0.0651348181883898,0.895453512846504,0.829890537880732,-0.0262707273818254,-0.00204504229951296,0.00666901565357978,-0.000456803733562522,-0.0255901115583313,0.00776973154144126,0.000812641606657772,0.0124253333685254,0.000602678282279598,0.0844604281347322,-0.00463398784074532,0.00632701287598179,-0.000217914010426103,0.0364086303995657,-0.00493365088916643,0.0561801117675987,-0.00726192758904187,0.898770946930769,0.827222592438245,-0.0274987010846039,-0.000828785651094123,0.00823928086046441,-0.000138750816652282,-0.0256569857696466,0.00738106196115124,0.000341875067542513,0.0112035033192307,0.000507958754480155,0.083557661758571,-0.00563414923397112,0.00619530826801204,2.71119630819303e-05,0.0359910578624021,-0.00544214415719063,0.0474393906065259,0.0212903718784757,-0.00916757299903651,0.00198266318670456,-0.00914316551849844,0.898935981504975,-0.00162909760001292,-0.0023548617679996,-0.00493080461650958,-0.000549738942653387,-0.000692151509776677,0.216080900098714,0.216806664266701,0.219382607115211,0.215001541441355,0.215143954008478
"ES.20_97",69.50294,66.02458,12.4647677244805,13.8234688340087,-0.0808303137337012,-0.293053823042474,-0.568795106103103,-0.38808782528958,500,500,13.1616626045128,0.264279681414061,1.01920135925472,0.992017879948915,1.10620220900412,1.00000000000001,1.10056315365868,0.669867970688782,0.830763214624432,0.711399723373507,0.748490950183552,1.06282590275225,1.11870390214461,1.01620699953005,1.31852205266157,0.895300865762942,0.873370747924811,1.05813411695389,0.830449065300823,1.12408770845558,1.1285640637409,1.20038430915079,0.982243443824444,0.935637963980418,0.49069744408931,0.879927670167824,0.922096447970763,-0.0219683610935139,-0.00362363729439156,-0.00384982165433977,0.0186217049907884,-0.0281986396750823,-0.00643883882957802,0.0183615235712551,0.00617559303783134,0.00643490111932241,0.51599672915279,0.881820909185416,0.835846241882892,-0.013658852072788,-0.0175725471481361,-0.00379885185770095,0.0148778206444121,-0.0291118643005759,-0.00796647745592198,0.0160546625853595,0.00204499492726578,0.00387666180519455,0.116218263633593,0.52492856552377,0.886656611531461,0.819950376945675,-0.0174739188360069,-0.00893809195951231,0.00187812451063594,0.0198817873102457,-0.0187688027712997,-0.0107130929641406,0.0195299577480882,-0.0044332808595961,-0.00723370706113982,0.101464234251088,-0.00410602586770273,-0.015496809162736,-0.00257788225323177,0.0141943101067217,-0.0121393013872259,0.0553613825661025,0.497270036575359,0.889244931198254,0.814761744247255,-0.0181716280646464,-0.00657779492708223,0.00481635458368648,0.0198422337612576,-0.0184984542461806,-0.011476435357517,0.0191386152332492,-0.00596457666758065,-0.00904419838649504,0.101029242115779,-0.00632087160869299,-0.0167767055349268,-0.000705372569515672,0.0135954757031416,-0.0142131056343749,0.0394593173488547,0.0301203286159866,-0.0062925126556571,0.0108399162120992,0.49527305498905,0.889672535049808,0.0372823296595571,0.0392045248885098,0.0398831501229781,0.037781703688777,0.0376299765364927,0.226997351754504,0.225075156525551,0.224396531291083,0.226497977725284,0.226649704877568
"ES.20_98",68.6348,67.28192,14.1349737858921,12.847712767661,0.0637556576876282,-0.413574091710864,-0.299126523944214,-0.389637837881385,500,500,13.5066873675261,0.100163716179047,1.00588491524827,0.737249695883711,1.25194205273229,0.741081704071066,1.20242914959933,1.99946695095925,0.879380487273098,2.27291242362361,0.331998471830161,1.1289277228582,1.09524108379064,1.00479827295032,1.41753651058777,1.21975432616667,0.982820298173336,0.932569946643383,0.848664710511982,1.07401637989229,1.0300723551264,1.11035633234741,0.908481411743265,0.940456038491885,0.385462042618721,0.885682591227707,0.912851668710871,-0.00599144139043364,0.0113953169211707,-0.00940977484816492,0.0147909218669104,-0.0379795279675812,-0.00175484662594667,0.00880349535977164,0.0133696266096323,0.0175704060641288,0.333996630504285,0.888066978325735,0.819215579426981,0.00110012724040785,-0.0056772238157144,-0.0115480562094958,0.0110271929848975,-0.0415759358655384,-0.00328895557083031,0.00966685827709976,0.00667703495009516,0.0155468510985797,0.124617897863391,0.349924582775186,0.893467343368399,0.80105364372549,-0.00485752660633622,0.00611356871219466,0.00867901141520872,0.0145956661702902,-0.0354374329587327,-0.00404036750622068,0.00979584203714171,0.00303991653379656,0.00458538401141709,0.11526748347598,-0.0216249725542797,0.0131065956922042,-0.0370829526305047,0.0162879246437834,0.00507481153993829,0.0386041647783034,0.349136470378911,0.896638080287069,0.7944715960413,-0.00910808997799458,0.00617011064518761,0.0141466510982133,0.0152999369000173,-0.0380671872442403,-0.00557167132018625,0.0105967797157834,0.00291484640708081,0.00364760990114576,0.1133932188792,-0.0251857602209761,0.0141357346706703,-0.0339799064712538,0.0163779436321581,0.00406242812422641,0.021337978525179,0.046867340121021,-0.0344649138552236,0.0184265274554488,0.412768032339218,0.897946542402139,0.0285386069974109,0.0247282417528452,0.0259075059082588,0.0258491561164238,0.0305602714498027,0.071625109181636,0.0754354744262017,0.0742562102707881,0.0743145600626231,0.0696034447292442
"ES.20_99",69.47496,66.11326,13.2649193125,13.9592849833684,-0.189792850549754,-0.38917120816184,-0.543374755241416,-0.270950874762532,500,500,13.6165289559055,0.246883769783489,1.01930363092543,1.07477567298105,0.942739349519055,1.19405506594401,0.841972187178402,1.07122507122486,0.698399509856237,1.00000000000012,1.27561188462145e-06,1.08986382825621,1.02318694057291,1.01797535745689,0.828178694387167,0.982115236540317,0.831903877178155,1.2736785263509,1.08072251338286,1.07553421835325,1.11493820340034,1.08366290695043,0.95223081376238,0.935933154525719,0.144874358042901,0.877239151806784,0.92063076030399,-0.0283882310434452,0.0105938274838196,-0.00174954927561199,0.00210730661857955,-0.0103766535641424,0.00803388951774343,0.0138004250217912,0.00967519291906539,0.0246852071537961,0.176517221163503,0.879571048284699,0.824946513579055,-0.0212109615745547,-0.00447282643163933,-0.00377818114492588,-0.00255974141905855,-0.0151727093270366,0.00711306830750595,0.0101742263259738,0.0050964117616397,0.0227880953809892,0.123240995987986,0.176556340354583,0.884618884380781,0.811732583296673,-0.0276170266277703,0.00357084004992084,-0.00427723639227004,0.0035580538414621,-0.00976383371447375,0.0055877585931035,0.0128734885140919,0.00398972668351788,0.0134025573436009,0.107017788400321,0.00916197629094627,-0.00108868704672213,-0.00746420815151116,0.0336717364898855,0.00103818373172418,0.0277456330885782,0.166046304983475,0.886543750549175,0.808280150688794,-0.028569176198975,0.0054388102740269,-0.000211513008022495,0.00384292443888606,-0.0110891461303016,0.00563188139140849,0.0128416875908239,0.00269527073834034,0.0122963169152714,0.106581881915521,0.00706903822646585,-0.000189721764942905,-0.00509921508503993,0.0335216222706586,-0.000777814249611344,0.0145258949834751,0.0262051775653507,-0.0109381391865575,0.0190275564471601,0.169087445969928,0.887125100068653,0.0106395953412245,0.0129634521202224,0.0129663250396872,0.0121944664107265,0.0124178082767998,0.236244174442265,0.233920317663267,0.233917444743802,0.234689303372763,0.234465961506689
"ES.20_100",69.3244,66.95186,13.5927165985707,12.7415425500018,-0.185763677328155,-0.314827814564668,-0.331663236600486,-0.256593376321053,500,500,13.1740056756206,0.180092529062027,1.01234280366057,1.13666102939876,1.01795977011494,1.0327868852459,0.513742071881632,1.49950044490098,0.866886293670127,0.814849102452335,0.665328015321971,1.08865184935472,1.09835449794659,1.01194177151425,0.727334703855821,0.905301766887324,1.10350810210784,1.28709577631663,1.01171018386315,1.13021665608728,1.09985168788566,1.01233442370981,0.996447963203634,0.940161337846584,0.416934230929575,0.886486963357406,0.922473437077368,-0.00901815023253518,0.0188622024131943,-0.0040232320707149,0.00929173356779837,-0.019095052014335,-0.011692526873273,0.0130496191774472,0.0168889442074526,0.00815436288410314,0.391433228658732,0.887855633097196,0.838347646881581,-0.00139253658143347,0.0077474582793881,-0.00556182720546785,0.00867054357717379,-0.0199875124054039,-0.0141044160485554,0.00920176753831946,0.0154501703080382,0.00570689280752856,0.108192936480454,0.374612738842833,0.891740138107215,0.830775408699587,-0.0010959174363342,0.0137532582033185,-0.00475240050126565,0.012128668196639,-0.0152073506535254,-0.0144989973412707,0.00910929836266139,0.0149672206865122,0.00135157918855545,0.104506153865891,0.00537059191220346,-0.00270235211790496,-0.0240810746932767,-0.00623002263277059,-0.0102196271280668,0.0206578995714713,0.390335345824755,0.892548094637208,0.822864166589095,-0.00311589306961885,0.0171913960454436,-0.00113262543594801,0.0147554539140941,-0.0170843874384095,-0.0139308853707846,0.0095907846677179,0.0151112516338848,-0.00124972088206041,0.103063674995942,0.00393049187321117,-0.00272445294046834,-0.0211647423929793,-0.0055121643427497,-0.012787880360798,-0.00268550123253731,0.0459841877275536,-0.0144707263588147,0.0165019224009666,0.37983561778494,0.893536584775787,0.0316482504407252,0.0297125444072874,0.0284357505277291,0.0296292073524075,0.0288322038973957,0.148444278621302,0.150379984654739,0.151656778534298,0.150463321709619,0.151260325164631
"ES.25_1",69.35028,66.62726,12.9031841125392,13.8953926813148,-0.0693466262111554,-0.34916531706492,-0.454539371700339,-0.166629000207943,500,500,13.4084693013412,0.203082092280855,1.01558776858523,0.968497983870969,0.765835383291465,1.18213692140751,1.0558628009608,0.999999999999997,0.798357203799072,0.831649831879859,0.999999999999755,1.04030827631735,1.08386969876047,1.01893918499825,0.639119506216455,0.922377869769339,0.807027919940594,1.16374304072938,1.15369782049396,1.07152386248286,1.05641724792543,1.03267416766688,0.94632128708086,0.933978822230096,0.237331389726611,0.874021236789531,0.908055591447396,-0.00735935826822167,0.027222528736435,-0.005195948613466,0.0276980265468854,-0.0283433560890744,-0.00315282738727073,0.00598958034569022,0.0212712666217586,0.00526944739972763,0.225664139949618,0.876381464965317,0.790649172783186,-0.000332788488387328,0.0116418817664388,-0.00706433044621435,0.023121211836656,-0.0348771895945705,-0.00857779292871589,0.00343284826787724,0.0145684754030543,0.00436927393192999,0.151000841776911,0.134391733322568,0.884126364854589,0.781204914557301,-0.00843372293873061,0.0160975508272064,-0.00442309017965259,0.0268856777194731,-0.0242954068800497,-0.00998103011471417,0.00194538592856773,0.0117864910704395,-0.00569095663642312,0.135388500500631,0.00316554233872498,0.00963013111795551,-0.00811737486909324,0.0226017881112661,-0.011482613441769,0.045420090324679,0.146219430347879,0.885884304839983,0.776391191523795,-0.0102599487055568,0.0193802933230622,-0.00251689220832515,0.0269889220960779,-0.0249822936976391,-0.00959505425861744,6.82010890532438e-05,0.0108907706436538,-0.00696627364773861,0.133493036155406,0.002173268995075,0.00768530480487298,-0.00800059500009667,0.0217132299841913,-0.0124764430219518,0.0242110831242263,0.0354522828239094,-0.000172373598028046,-0.0086128553268857,0.142858413129529,0.886474328234361,0.0177001106086637,0.0168299702880362,0.0100228989828933,0.0109050054157377,0.0106543416641331,0.185381981672191,0.186252121992819,0.193059193297962,0.192177086865117,0.192427750616722
"ES.25_2",69.02798,66.71562,13.47081884818,13.7170724123894,-0.0553412752930482,-0.427551264391964,-0.406963433238777,-0.308112005721707,500,500,13.5945032275404,0.170095218728957,1.01134882397311,0.852035984850076,0.810279406943358,0.978184991273996,1.18087855288293,1.04567044208987,0.795554255406946,4.67382356608391e-07,2.00401385649172,1.08064315999437,1.21023857392648,1.01588858483537,1.1475796929971,0.996171946589676,1.05055981555056,1.25796819243343,1.01298989423456,1.11863350420616,1.07794891644598,1.14946838881125,0.924313407871197,0.935686572356626,0.44349569848064,0.878004757394719,0.904935057230585,-0.0125154217825288,0.0321958724547758,0.00568522178122986,0.0130448549098514,-0.0526044169973287,0.0129721968299276,0.0159967100013862,0.0134230656976481,0.00345843509965315,0.412597860763428,0.882040157146355,0.788442908281807,0.00148325823103818,0.0159869738899457,0.00325609427894755,0.00836918698169825,-0.0511169926733612,0.0065754170192546,0.0171990665445971,0.00521235959627254,0.00155241343607454,0.15417919674754,0.302767984297219,0.889828323445667,0.783337132421452,-0.00397193246679998,0.0196800931173422,0.00492587404700391,0.00847790101882596,-0.0447847001061451,0.00601300600153027,0.0169053375048053,0.00313213236528026,-0.00593374855063044,0.141499244901537,-0.000652075896639358,0.00749032526209981,-0.00579230109902983,0.0138795675866955,-0.000593880235337762,0.0312257229873535,0.280506194703208,0.890705519757864,0.784331285293771,-0.00490285002090759,0.022559213335404,0.00743279093952648,0.00970078237669154,-0.0450582084927938,0.00492435895220311,0.0191550658782458,0.00148744206044757,-0.00951297230243811,0.135936569663932,-0.00114105672990611,0.00813332760528991,-0.00191845859179879,0.0169554668533534,-0.00511636553059995,0.0261737949076988,0.00984003314194676,-0.00325422244016938,0.0318844825606666,0.328359873567992,0.891643518879171,0.0326231632783892,0.0303503448311055,0.0222713532984314,0.0206337951455957,0.0241538707278971,0.137472055450568,0.139744873897851,0.147823865430525,0.149461423583361,0.14594134800106
"ES.25_3",69.10806,65.41162,13.4705919592223,13.6813850969828,-0.126564251777846,-0.38833092432351,-0.457576198846324,-0.34441785394446,500,500,13.5763976426703,0.27226957380669,1.02031843951606,1,0.602400985019502,1.25464731328025,0.854542432092135,1.86252653927809,0.709965531869354,1.76064843352705,1.00000000000013,1.05628502910097,1.07167456714818,1.0241990425631,0.691358041641939,1.16427656248972,0.823271551697546,1.12759400791937,0.931871991509863,1.07541926567194,1.06240203633205,0.962754221741885,0.93010484881416,0.947105150660608,0.287849116761036,0.899737021254983,0.928659311482999,-0.0173930209552046,0.0185257886917169,-0.0194736413348132,-0.0026544146918712,-0.0248320962328639,-0.0131274576387254,0.0101326656142149,0.00593015071905256,0.00851664878599094,0.27010433170855,0.90199605313541,0.82446759068268,-0.00744059392698485,0.00186436777372128,-0.0243243415410365,-0.00718576956956343,-0.0268702150383332,-0.0143476638123123,0.00917453781024245,0.00191028004964786,0.00188080535932935,0.136306135168526,0.193000404823634,0.90808050413473,0.812066301869852,-0.0114310098057296,0.00715332812833581,-0.0156913750794684,-0.00444869673474925,-0.0193907586560718,-0.0127388477572143,0.00838410478083818,-0.00252495020125324,-0.00543050578252702,0.125103421624556,-0.012590760090355,-0.00752423877817784,-0.00735090498555811,0.0167671940268339,-0.00754519334795973,0.034576283128071,0.215161830209952,0.909410891285702,0.805622739212968,-0.0135680635796684,0.00771595641228157,-0.0107245242536932,-0.00448943537238362,-0.0220456161662162,-0.012574194048754,0.00659217988783946,-0.0021565571151367,-0.00588441056601178,0.123208124441806,-0.0165114146729944,-0.00965036335818912,-0.0060519840652509,0.0161273088021308,-0.00907747286982394,0.0136159025790179,0.0455521674311261,-0.0205612413034477,0.00338750241950276,0.208043325529154,0.910147782493878,0.0212021719116662,0.0198951399935148,0.0142158774295943,0.015848226891477,0.0153238974730144,0.251067401895024,0.252374433813175,0.258053696377096,0.256421346915213,0.256945676333676
"ES.25_4",69.63154,66.11974,12.6889158638553,13.2431576665977,-0.0379848449995329,-0.199719614887326,-0.211113322682887,-0.24813778763699,500,500,12.9689978560867,0.27078422241791,1.01947492270613,1.04091653027824,0.606138405881669,1.19322271328902,0.733388026787272,1.78891017694127,0.83711820774987,0.855407750219312,0.999999999999559,1.09737689024958,1.11537326703498,1.02153920045282,1.00000000000002,0.978243771452421,0.970124438771173,1.07027006485498,0.997273181606822,1.22471164738644,1.12247346255967,1.00049350602379,1.1347797710366,0.927369729091663,0.636767913164405,0.865962445962869,0.905669263063639,-0.0067957102083432,0.0110220846964633,0.0141594071803863,0.00290188719778817,-0.0487788810673162,-0.00445740960702392,0.0142842636658889,0.0124231661375526,0.0076404327585299,0.632689637880055,0.86883815778916,0.788009889301883,0.00368424977358687,0.000144873450398588,0.0119739619258362,0.00378222286640197,-0.0557427963147453,-0.0032887161061212,0.00632550171072452,0.00651600157952996,0.00469927248143705,0.152855960620258,0.559768344094761,0.877320776203897,0.777451539297224,0.000214760245107046,0.00453919226497865,0.0214292899049944,0.006186180298553,-0.0478000374962559,-0.00595802157611055,0.00775938525522341,0.00218984116757403,-0.00318367785464146,0.142862900975929,-0.0148286012530266,-0.00920257301239673,0.00306475849723974,0.0242983887051283,-0.00641934116288313,0.0318317731441562,0.527446704531275,0.878794395045313,0.775383339513634,-0.00220959080598839,0.00570732105358453,0.0225701475474461,0.00687979821614772,-0.0493465602418588,-0.00442820579817209,0.0070536672997905,0.000935824441212034,-0.00389441719800424,0.14246828425025,-0.0162792481394142,-0.00574482012122357,0.00515959870501306,0.0246989849836496,-0.0064096347421969,0.0271376940387398,0.0101737457087393,-0.00754610591461623,0.0259156625608006,0.489567440893943,0.879464514083749,0.0490992380622186,0.0487847746526626,0.0431620353635917,0.0406698119919673,0.037749057122727,0.221684984355692,0.221999447765248,0.227622187054319,0.230114410425943,0.233035165295183
"ES.25_5",69.59144,66.3662,13.4882004369915,13.7730407413369,-0.115620050299718,-0.344385255688588,-0.430078141504882,-0.314793904028458,500,500,13.6313646105403,0.236604338021016,1.02023319111497,0.879726377509184,0.662162178396979,1.22570681862059,1.13139913801049,1.15006002397239,1.07909719437791,0.621212205805673,0.665328015321971,1.08422818573732,1.08899807273851,1.01805145395812,0.807494867072649,0.990187075009253,1.04862400511856,1.1371093503695,0.922003143590778,1.05388394716914,1.08669390489118,1.05511010942684,0.981008067961991,0.942211293988023,-0.181012581993518,0.886166232893241,0.929635653529969,-0.0214775400345446,-0.0139368153500137,-0.0258807764078322,0.000154458195353327,-0.0168717948028781,-0.00259611372825455,0.00819142738665773,3.16127609988366e-05,0.0210814155083181,-0.145581473130535,0.88777517399095,0.838982782409496,-0.0115462670334108,-0.0291752014966685,-0.0264119472843749,-0.00490995670690698,-0.0188653413108425,-0.00392241914783165,0.00545100054867,-0.00604764487244826,0.0216084394358657,0.118869386611654,-0.11106429668786,0.892456723076898,0.821020827389909,-0.0192780761401176,-0.0182588553799035,-0.0154644019237905,-0.000623722375108711,-0.00910654976597304,-0.0071083601384197,0.00908768847265375,-0.0168895705982085,0.0128161655103587,0.105761614780881,-0.0102526804791507,-0.00480693703218563,0.00322551641484438,0.0181960335419105,0.0066092943007414,0.055839184826943,-0.0928141620826778,0.895131945914046,0.821288347364229,-0.0188512680137835,-0.0204840615709961,-0.015410816782637,-0.00126185052648776,-0.00949580081355927,-0.00786612438723283,0.010481305957515,-0.0169028337614433,0.0129733007146805,0.105551529331436,-0.0127834533913479,-0.00366870546209514,0.00507920686277644,0.0188460187801734,0.00500597404690295,0.0593872816359946,0.00758907644327161,-0.0209126297359183,0.0152938096280591,-0.0905068766848981,0.895589222422846,-0.0132791240763637,-0.0106798898928993,-0.00814770199910735,-0.00680886798456775,-0.00663960500439659,0.24988346209738,0.247284227913916,0.244752040020124,0.243413206005584,0.243243943025413
"ES.25_6",69.5322,65.93184,13.0979808889284,13.2476794131677,-0.077569030509642,-0.309914055642772,-0.401310888571258,-0.411649669734601,500,500,13.1730427996117,0.273312707987719,1.01632672140145,0.937975841590303,1.0337826424783,0.909573185435606,1.07374631268414,1.13758943311116,0.740094319434927,0.999999999999921,0.665328015321969,0.95707181654177,1.07973956489843,1.01968433914515,0.939231891103674,1.0560168050482,1.14736869486578,1.19818702556696,0.974516095577139,1.08456200750808,1.08097811983363,1.10426597111534,0.98247715108913,0.935883918253649,1.01883774884001,0.884803774360832,0.911885896232533,0.00537616642381723,0.0200719691785186,0.0034131494979782,0.0141246538342001,-0.0360828265820493,-0.00539023243692698,0.00374364569893653,0.00273426777096483,0.0224150578245167,1.01082434526943,0.887053309283739,0.828613067151002,0.0108757262640802,0.0038113088099106,-0.000571120509508213,0.011532408272487,-0.0416415743170472,-0.0064485436994458,0.00118779152982379,-0.00242080543962866,0.0232075371916521,0.109620530751791,0.921764758141248,0.89137608843789,0.818012796715566,0.00179042619361125,0.0053313818277785,0.000569017916314982,0.0123299213315641,-0.0362396311626268,-0.00865403798936175,0.00336663488122452,-0.00615107054823202,0.017144638100583,0.0924438002601672,-3.46018412843204e-05,0.0141048858465539,-0.00149268482247478,0.0355436633044607,0.0079768960440089,0.0324338351847033,0.906294815767888,0.893339129482279,0.816501861033129,0.000491287378552905,0.00605086268450679,0.00220416505485232,0.0125835573747756,-0.0375714006032428,-0.00881051503139304,0.00345224915435078,-0.00629018712124958,0.0169733883009196,0.0898726619772536,-0.00324268167950985,0.0153289074494959,-0.000735218698509019,0.0365499542645032,0.00578920962730237,0.0275871848874881,0.0153221461019351,-0.0119412752619471,0.0128373576485581,0.91319922957288,0.893593124136235,0.0773426279970827,0.0767343096538964,0.0699735643589058,0.0687992007279142,0.0693233327686296,0.195970079990637,0.196578398333823,0.203339143628814,0.204513507259805,0.20398937521909
