"","Gr.1.Mean","Gr.0.Mean","Gr.1.SD","Gr.0.SD","Gr.1.Skew","Gr.0.Skew","Gr.1.Kurtosis","Gr.0.Kurtosis","Gr.1.N","Gr.0.N","Pooled.SD","SMD.ES","A_CSCIIMP","CG_GENDER_R","CR_RACE_B","CR_RACE_W","CR_RACE_H","CR_RACE_O","CA_CAge","CSES_MOTHEMP","CSES_FATHEMP","CSES_MOTHED","CSES_FATHED","BM_CMTHIMP","CHL_DL272_R","DAL_Persist","DSE_SelfEsteem","DLC_Control","DFS_FeelSchool","DEXP_SEDEX8","EEXP_DL97","EPAL_PCOPH8","EPEL_KMHSCPH8","A_CSCIIMP_1","U.TX_1","Y.R2_1","A_CSCIIMP_2","CG_GENDER_R_2","CR_RACE_W_2","CR_RACE_H_2","CR_RACE_O_2","CA_CAge_2","CSES_MOTHEMP_2","CSES_FATHEMP_2","CSES_MOTHED_2","CSES_FATHED_2","U.TX_2","Y.R2_2","A_CSCIIMP_3","CG_GENDER_R_3","CR_RACE_W_3","CR_RACE_H_3","CR_RACE_O_3","CA_CAge_3","CSES_MOTHEMP_3","CSES_FATHEMP_3","CSES_MOTHED_3","CSES_FATHED_3","BM_CMTHIMP_3","U.TX_3","Y.R2_3","A_CSCIIMP_4","CG_GENDER_R_4","CR_RACE_W_4","CR_RACE_H_4","CR_RACE_O_4","CA_CAge_4","CSES_MOTHEMP_4","CSES_FATHEMP_4","CSES_MOTHED_4","CSES_FATHED_4","BM_CMTHIMP_4","CHL_DL272_R_4","DAL_Persist_4","DSE_SelfEsteem_4","DLC_Control_4","DFS_FeelSchool_4","DEXP_SEDEX8_4","U.TX_4","Y.R2_4","A_CSCIIMP_5","CG_GENDER_R_5","CR_RACE_W_5","CR_RACE_H_5","CR_RACE_O_5","CA_CAge_5","CSES_MOTHEMP_5","CSES_FATHEMP_5","CSES_MOTHED_5","CSES_FATHED_5","BM_CMTHIMP_5","CHL_DL272_R_5","DAL_Persist_5","DSE_SelfEsteem_5","DLC_Control_5","DFS_FeelSchool_5","DEXP_SEDEX8_5","EEXP_DL97_5","EPAL_PCOPH8_5","EPEL_KMHSCPH8_5","U.TX_5","Y.R2_5","Adj.ES_1","Adj.ES_2","Adj.ES_3","Adj.ES_4","Adj.ES_5","ES.Diff_1","ES.Diff_2","ES.Diff_3","ES.Diff_4","ES.Diff_5"
"ES.20_90",59.51748,56.67558,11.1475426109131,11.4955409262014,-0.162631799015155,-0.326816453206065,-0.510765099557637,-0.478425336830428,500,500,11.3228787737063,0.250987408484792,1.02069354861725,1.03265412748172,0.715909095222249,1.21130833216828,0.898004283822588,0.876750147913858,0.859749970082513,2.9951240542256,3.46871274742748,1.11535240946303,1.02141893532369,1.0178605434761,0.960931395530551,0.930408781554508,0.968166519868697,1.20784375292629,1.04370591126876,1.00981349072901,1.02946522347288,1.02164300304503,1.07276722493122,0.874341660996769,0.627011699890207,0.770572168544388,0.859839731818024,-0.00348968021353536,0.0178643548439006,-0.0167171900935142,-0.000156346067785484,-0.0181812631147837,-0.0066433392111279,0.0331112483800977,0.0172863053445704,-0.0235814737040005,0.566723396234779,0.773666064918737,0.768543789368563,-0.0123540815972111,0.0178114560482753,-0.0126661310823586,-0.00176848582933217,-0.00893323846251232,-0.00562943033900242,0.0310324402668816,0.0121433730551296,-0.0311984161486962,0.127147463166538,0.53917928276613,0.779793458943597,0.757164347960356,-0.0177935871326586,0.021484890283292,-0.016319384679918,-0.000360784856745923,-0.00646834318290841,-0.00831797536575486,0.0287849580255653,0.0114886105953865,-0.0401011123504421,0.119901918668536,0.00647301751889548,0.0023349333181744,-0.00553105970221219,0.0307987320085995,0.00997614407843697,0.0195489545439782,0.543574293936412,0.781314562650731,0.754093775558773,-0.014885666051432,0.0266364013117852,-0.0167568315042166,0.000554771647388694,-0.00499297357313053,-0.00997590820927121,0.0267902557925788,0.00848769244682703,-0.0461847588221438,0.116187992418756,0.00105966757107885,0.00343730573094245,-0.00262657442306281,0.031125835102931,0.00756934675665396,0.00491789145640275,-0.00819374249846893,0.0515545010586553,0.0206373369561944,0.539891734043967,0.783292422514839,0.055375643634571,0.0500511758150066,0.0476185688765121,0.0480067220359797,0.0476814902670945,0.195611764850221,0.200936232669785,0.20336883960828,0.202980686448812,0.203305918217697
"ES.20_91",59.41384,57.31662,11.1621238154099,10.8481663797716,-0.300143217305694,-0.414335441912552,-0.532665420849399,-0.45587806344379,500,500,11.0062646223355,0.190547844519749,1.01028756556284,0.886816370880338,1.41474844362974,0.821756914001968,1.31017369502351,1.13430751046289,1.11258181910309,0.457607033243375,0.381385941121296,0.986722479054637,0.934298551074775,1.01027028130532,0.956324248777074,0.912196035659234,1.01659876854044,1.07233431569939,0.972374099990372,0.993114879660025,1.01400950401748,1.02562168724646,1.0208409243186,0.868328677541731,1.03942377296246,0.760715038055628,0.842521443087277,-0.00966890188768988,0.0177184347885455,-0.0114459489923373,0.00437295442414113,-0.0256057767319509,0.00174701658895896,0.0289154556540616,0.0127367951284048,0.0061061569076078,1.15237927521114,0.763864140049084,0.725897901735908,-0.0189898853498806,0.0183274582382368,-0.00443799747422453,-0.00209464374331146,-0.0107965724619591,0.00370226635924845,0.0292463068041754,0.00369129857354113,-0.00326298324066753,0.163070319582126,1.06941576435033,0.773697132348151,0.719124193184347,-0.0290641674450608,0.0261672822004764,-0.000156609734497236,-0.00136850426017875,-0.00675501144802407,0.000653635593432327,0.025596001917644,0.00295383577595941,-0.0145799485324248,0.156853992031569,0.00552450909686093,0.00340718635315985,0.00940195026738155,0.00834295735001069,0.0185506208820919,0.0418047902641176,1.06657283354773,0.775560616895739,0.716253734438078,-0.02957694952363,0.02762244388057,2.34150776476004e-05,-0.000647392809937914,-0.00476630282175792,0.000475300326167363,0.0242021373529456,0.000471004670527436,-0.0169621488520001,0.153803992271558,0.00495483711531474,0.00381150629335916,0.0105551994368847,0.00721687126334499,0.0186619623193731,0.0291545710054504,0.0215481130506506,0.0101268344493076,0.00508257212141154,1.05892534546414,0.776055090358547,0.0944392860456139,0.104702123268285,0.097164278803557,0.0969059776541527,0.0962111471784183,0.0961085584741354,0.0858457212514642,0.0933835657161923,0.0936418668655966,0.094336697341331
"ES.20_92",59.92548,57.11616,10.9088474861716,11.1422325926494,-0.159567582724117,-0.399019196733341,-0.6909139895306,-0.188849935001272,500,500,11.0261575497825,0.254786854560719,1.02035725151122,0.871991807476294,1.11048502927603,0.864469786449451,0.835683065577912,1.19767310499458,0.879132491997139,0.345353759017278,1.11527504290083,1.1011183755103,1.14618131475134,1.01856036034082,0.85571006087262,0.840859189601651,0.750241065967838,1.20582646533845,1.06553291095695,1.17796102249647,1.1360685472127,1.15855929907909,1.0568184814576,0.873998636480721,0.703007843995462,0.770880019473834,0.849158383892956,0.00384377811883488,0.0320128235687957,-0.00890416427307436,0.00550910734579107,-0.0143804998148932,0.00362097054524332,0.0170655857717781,0.0388168578768855,-0.0149961217775179,0.755286048659256,0.774432974639727,0.712410539217641,-0.00462106411102967,0.0305228691985833,-0.0017649847521255,-0.00293568407554554,0.00658884120266635,0.00910609595405891,0.0156416705834568,0.0276190497736555,-0.0245278499155302,0.199323782021213,0.698521333643665,0.790589534298352,0.70038099448866,-0.00914335278904935,0.0274750863930652,-0.000836055422550347,-0.00326054510807226,0.0134838517971485,0.00662655660366645,0.0119405740233367,0.0247462814928134,-0.0306030468474022,0.194532512815181,-0.0104297015429879,-0.00092363597496691,0.00676189759557164,0.0459716552206209,-0.00974731297539217,0.0233369379545111,0.643869043843755,0.792884288741106,0.693620525183934,-0.00910240822269437,0.0328145204997189,-0.00131308552781495,-0.00223036432274435,0.0179706557577082,0.00763094348188514,0.0117064023643047,0.0206969948717819,-0.0334376059010343,0.190793887211563,-0.00944312591565248,-0.00166825724920877,0.00538794903541652,0.0456685858059072,-0.00720611998677127,0.00465866774998235,0.0211509981975741,0.0314863104082786,-0.0132003636296827,0.638998466309391,0.79443813072521,0.0637581896341877,0.0684994791022332,0.0633512926411472,0.0583946892593111,0.057952959897802,0.191028664926531,0.186287375458485,0.191435561919571,0.196392165301408,0.196833894662917
"ES.20_93",58.90894,57.44434,11.3472720528982,10.8776230275672,-0.271661497363695,-0.412323336747963,-0.491238438865621,-0.353473453262041,500,500,11.114928379714,0.131768730302667,1.0057780838291,0.88681637088034,1.11200716845599,0.859011955793785,0.912587412588254,1.08023106546813,0.88264085756185,1.36383365902508,1.65197949293724,1.13008853844268,1.06390324712707,1.00476338280392,1.12711864405609,0.844228067057188,0.998796073412181,1.00848553070523,1.03949853446662,1.02596468710801,0.985318746245978,0.996334586428009,0.993120148659361,0.862970698804115,0.864437738310224,0.748321848424265,0.835401748513266,-0.000161523799332439,0.0361417619555989,-0.00867068717446164,-0.00781288380108568,-0.0379621126551332,-0.00298390941313668,0.032708538873608,0.0435891088232618,-0.0270974849833079,0.821856138319439,0.755482548665214,0.685158263151432,-0.013272510096281,0.0340445761882377,0.00202379093787732,-0.0171030989744743,-0.0219802954798554,0.0033923335856873,0.0260484054690882,0.0344060449103931,-0.0455195997942686,0.214765548097789,0.844150093327075,0.774022411928078,0.66883869186113,-0.0251557633765755,0.036468131733531,0.0042629072332444,-0.0184470554636767,-0.018551188558593,-0.000369189693717024,0.0240145714655895,0.0311153017586169,-0.0542737145682995,0.205513022829634,-0.0157441593805641,-0.0133947738390953,0.0244158948088915,0.047908501651923,0.01329884305677,0.0340806265002492,0.841547645659696,0.777855927025587,0.661226104082042,-0.0273646273759307,0.0404106382658705,0.00323255861333858,-0.0186591381980733,-0.0156351003080348,-0.00187937436616888,0.0244742145436514,0.0281881647616301,-0.0577912059346198,0.20171700356824,-0.014598190979459,-0.0156955126052132,0.0269584538329088,0.0482370914483452,0.0142113553107187,0.0145730492202439,0.0282163303393243,0.0208389637022097,-0.00431196175275702,0.870384928154826,0.778951561191387,0.0777726773199833,0.0739416494864166,0.0759474163475261,0.0757132764971849,0.07830774058278,0.0539960529826836,0.0578270808162504,0.0558213139551409,0.0560554538054821,0.053460989719887
"ES.20_94",59.14452,57.4705,11.2202494609314,11.1046815286935,-0.139873364272947,-0.438095499601407,-0.652460232021755,-0.376649629290287,500,500,11.1626150569488,0.149966651314193,1.01006478104178,0.93035565047823,0.692057901001639,1.2840640086952,0.945139346061037,0.903171145003609,0.746558684408536,1.86657563161883,4.89422878721111,1.06983361046239,1.07999958764115,1.01517867563704,0.557260920897302,0.953780034016323,0.863339861875444,1.20748740514685,0.927881982017538,1.10516356177572,1.09624822711983,1.10284200691156,1.05421426480021,0.877242235277251,0.585898960627748,0.772789177848895,0.845686832015042,-0.000792682314198088,0.0463991243683155,-0.00272064195546156,0.00437983987242474,-0.00786630969487846,0.00225809691429772,0.0232770975252757,0.0436224818552859,-0.00227132580370462,0.47849368353863,0.777959007101695,0.71700678695951,-0.0120586250039976,0.0441265383614228,0.00297989517344004,-0.00131271638284208,0.0111069005384387,0.00816860708476468,0.0237088165189763,0.0345629455227802,-0.0132319993564706,0.186439458963716,0.33813643612705,0.792189159870725,0.706169663057933,-0.0173376788996538,0.0482399842757422,0.00612963446140104,-0.00381299035476168,0.0139283466644865,0.00495502062482618,0.0242748794550738,0.0305156655138823,-0.0213928025793994,0.171127387083481,-0.0109474778516416,-0.00970601955326729,-0.0297627844923501,0.0191394253986146,0.0113231061921252,0.021764633087221,0.291441836189477,0.794977186533831,0.702711902984412,-0.0155384092271527,0.0520417690501224,0.00800652368366325,-0.00429795238873284,0.0164682866804416,0.00481923255665753,0.0233153775408336,0.0274191204235771,-0.024949128196079,0.168290214568691,-0.0148466465933692,-0.00942080243893201,-0.0306053077701861,0.0166514554130216,0.0123469079935685,0.0066418206218022,0.00312029779682522,0.0430831675089406,-0.00143888376198149,0.277788503298436,0.796474413365907,0.0524876077548714,0.0428657336204357,0.0302918656965205,0.0261087419661626,0.024885611649352,0.0974790435593219,0.107100917693758,0.119674785617673,0.123857909348031,0.125081039664841
"ES.20_95",59.79572,56.80442,10.8798346718401,11.2154909986269,-0.289664936580235,-0.372134950607096,-0.598992623832202,-0.25343978431823,500,500,11.0489375241888,0.270731913675078,1.01724851693636,1.05783021050197,0.917898193760755,0.959851450366355,1.05639945856517,1.3554631897738,0.985643313954066,1.2024773418578,1.33222432830506,1.10203534590923,1.09799289064447,1.0210350075597,0.768027170629058,1.02518772013008,1.01015257749611,1.01614395459615,0.849973309462123,1.0860203975174,1.03300149845376,1.10556888506364,1.05977400871395,0.87384298167688,1.18988959640836,0.775092473194808,0.856194769211559,-0.018717169409681,0.0120883429686976,-0.0147713661950055,-0.0131339821035439,-0.0203501062807205,-0.0131010336933178,0.0303721717357172,0.00115673812861397,0.00912142649785873,1.22905184350996,0.77806264096854,0.731682502854211,-0.027415340698406,0.00395155178636871,-0.0125179714006989,-0.0193895755190916,-0.0119078039027798,-0.0127388540488777,0.0287527076691041,-0.00254617099936304,0.000459819690628681,0.179420886247493,1.06605109920421,0.792067670170408,0.726339947657014,-0.0316974946843418,-0.0023647680526613,-0.0117087942311587,-0.0208389229508502,-0.0102668997618839,-0.0106768210699215,0.0275701452980961,-0.00131271033976683,-0.00463311811374966,0.179448835803888,-0.00903745081646103,0.0285750571076479,-0.0159337066773168,0.0279510034406833,0.00776343746717054,-0.00188111327054871,1.08158069702061,0.793546727346325,0.720487393712802,-0.0334332968665474,-4.21831181159919e-05,-0.0111155557200866,-0.0197555523754631,-0.00839201914179927,-0.0103802997823697,0.0258671556019511,-0.0044396040899746,-0.00819218768902108,0.17631743353911,-0.0119072932304131,0.0277194291225378,-0.0131416508313841,0.0261317522918762,0.00739763264304076,-0.021184751120086,0.0257793436415068,0.0194354231874652,0.00986688806794786,1.08800407934111,0.79455057001723,0.107692671245846,0.111237106809526,0.0964844897412412,0.0978900183526937,0.0984713758186435,0.163039242429231,0.159494806865552,0.174247423933836,0.172841895322384,0.172260537856434
"ES.20_96",59.41246,57.35206,10.944224442403,10.9216453077756,-0.244456835520607,-0.394121660915114,-0.521385718197197,-0.164351618610955,500,500,10.9329407040043,0.188457987268271,1.01354563848962,0.811834182501568,0.982804869660917,0.848699763606839,1.19379844950823,1.30623607763464,0.923111357815546,0.765129178228842,2.35453064352801,1.00306947919284,0.988610580485041,1.01456133756333,1.25682666068379,0.892563406725528,0.694129320011624,1.27546367719579,1.12408142681089,1.07727156124963,1.07460064926916,1.0875897327871,0.997670197483653,0.869072267705356,0.684616032738112,0.760173267003825,0.840681513921762,-0.0259233382733962,0.0463873137108463,-0.00669190662501651,0.0112901028702632,-0.0281849849504573,0.0176454332170081,0.0245458919890299,0.00141138068232287,0.0213890804925592,0.70378637635423,0.766564157115455,0.731281653699065,-0.0387394655729571,0.0458398837962628,-0.00367846528988035,0.00395080573685245,-0.0136130882267313,0.0175799780497544,0.0204832775400915,-0.00517047842237128,0.0145171618794059,0.157108372913813,0.615780198686532,0.776681151610371,0.723333105094291,-0.046517158994759,0.0507170845209083,-9.69274642281959e-06,0.00380499926475659,-0.0118365642595797,0.0146683315901829,0.0144458833273026,-0.00771730591351121,0.00568765651136971,0.142649905838747,-0.00650928808887446,0.0060782658847533,0.0130193644307255,0.0470653598012953,0.0177426027074719,0.02950852168871,0.560525336212218,0.779800326781634,0.716197999156428,-0.0485291455429279,0.0552031576094991,0.00148565145945023,0.00389862517306996,-0.00861193303923611,0.0140833841085349,0.0134791133151323,-0.0132315528385902,0.000668790527156885,0.140879561877891,-0.00925835464314266,0.00708943104534135,0.0155552661004411,0.0452454249501965,0.0189097179719363,0.00988888034548218,0.024206931565818,0.0289734458672262,-0.0034912935352032,0.552756675293017,0.78110116742531,0.0626195688125669,0.0643730168678642,0.0563233822772856,0.0512694023856654,0.05055882861329,0.125838418455704,0.124084970400407,0.132134604990985,0.137188584882606,0.137899158654981
"ES.20_97",60.00014,57.28964,10.5120086201859,11.4195014381799,-0.0775538952901677,-0.448549529029589,-0.483725791094864,-0.269486073868355,500,500,10.9751386853984,0.24696726644613,1.02085361737841,0.915721728470752,0.749114523584689,1.18213692140752,1.03751359867952,0.866029562833868,1.00941552191671,1.15326711285688,2.6169593015637,1.18376366591847,1.1939798772781,1.02217708011518,1.37125035899799,0.876848859373853,0.8901703092257,1.08948139346637,1.06369465629096,1.09035472078966,1.12334607759956,1.15628040187429,1.02319762974094,0.871495411828925,0.570517893986382,0.765172624367211,0.852319861268057,-0.00602246755252098,0.0193286466718933,-0.0199190102475069,0.00285756625809281,-0.00404755364909347,0.00540703074819791,-0.00375304535392254,0.0341102100324154,0.00943153626502319,0.519121253909617,0.767819073423053,0.718643066391217,-0.0159546927057338,0.018015103619649,-0.0135561084963711,-0.00344798100644071,0.0105972029559276,0.00878641080914624,-0.00537989017948931,0.0214320014660809,-0.000322425453103993,0.190255318176119,0.387125826327331,0.782237167911897,0.699742487649158,-0.0238581866960437,0.0224160717273707,-0.0057976134840928,-0.00613840378185564,0.0197173203286783,0.00303708563693771,-0.00945349234138862,0.0142725082357188,-0.0186490017943873,0.16647633376617,-0.025617298843739,0.00280387267431812,-0.00584598549749793,0.0569864650836637,0.0102554386328199,0.0632574039208245,0.442871657467835,0.789313190727251,0.696674222836068,-0.0249806351999423,0.0261349533398632,-0.00628858090809995,-0.00462098388407892,0.0223141652806189,0.00315956170293397,-0.0102279750078181,0.0113119299381494,-0.0213544813501123,0.163543468827727,-0.0248715292051459,0.00337391242712101,-0.00450846804668592,0.0567617960988114,0.0114787855373337,0.048068152713203,0.0139966453060623,0.0248080335942894,-6.41566811427612e-05,0.422867881890439,0.790064331531596,0.0519827503178083,0.0472997443394744,0.0352729780847667,0.0403522607014565,0.0385296162546934,0.194984516128322,0.199667522106656,0.211694288361363,0.206615005744674,0.208437650191437
"ES.20_98",59.15384,57.76814,10.4630755686419,11.3984240525682,-0.0695122306912663,-0.562789193000198,-0.648471206282645,-0.305220349425048,500,500,10.9407500025655,0.126654936789074,1.01092921711159,0.831822170229291,0.881275440984537,1.03192168546499,1.15890672172446,0.876750147913855,1.05868697545324,1.74327308822921,0.80564724482099,0.99556493720279,0.9683602192138,0.997957641811306,1.22944916623746,0.981354950347576,1.03657579275257,1.19262754049611,0.979921409446466,0.969778525134631,0.960374080578018,1.06597902313467,0.985201978276857,0.865134107101609,0.266296587853747,0.749847503648309,0.844426822231429,-0.0143012018316936,0.0316473958423344,0.00536097136753397,0.00332797361920541,-0.0318636627538465,0.00110268059135058,0.0154530826666023,0.0263437192477136,-0.0201220114845172,0.27888009631072,0.753197794971728,0.709617762522526,-0.0283865219461653,0.0296511675733883,0.00912463847137994,0.00137799962348589,-0.0146330453698269,0.00300756451052902,0.0174815033758246,0.0172648773628557,-0.0264848402127291,0.189505187879264,0.47291917784581,0.767682389258053,0.696156504503638,-0.0372992422356264,0.0321510545862085,0.0146700882171961,-0.00192313154240464,-0.0142117302930652,0.000959712921040624,0.0117454431545622,0.0172656837812294,-0.0343873592116718,0.180487115400876,-0.0187663823092912,-0.0160175850429228,-0.00593262905791313,0.0352872049815613,0.0239309244767491,0.0111101579458529,0.440361499619412,0.770826619520788,0.691449223835484,-0.0391074643636071,0.0359161281056534,0.0119226914691845,0.000513673289577822,-0.00885808320583975,0.00170935239895702,0.0100742359176892,0.0121163218845123,-0.0388992655079945,0.171679059418933,-0.0172269203936422,-0.0156217210386301,-0.00381802986265964,0.0335507484325664,0.0232697511474876,-0.0187487874371124,0.0560053658032387,0.00798921543779217,0.00862590799038819,0.459391595685383,0.772777166032251,0.0243398841753356,0.0254900346178576,0.0432254806786476,0.0402496629130682,0.0419890405664749,0.102315052613739,0.101164902171217,0.0834294561104267,0.0864052738760062,0.0846658962225995
"ES.20_99",59.76608,57.15286,10.7124322281209,11.4031418173683,-0.201735248486763,-0.40196729589943,-0.429034541468115,-0.290535915012519,500,500,11.0631787373498,0.236208784296113,1.02019968413896,0.742160278860161,1.1116427432195,0.979623856388941,0.95726495726497,1.32886868758997,0.821265892777453,1.43733230083092,0.472956016052696,1.04318640254229,0.944565529521132,1.01665336330563,1.32620041204035,0.914536770930088,1.0281593148759,1.01256197324721,0.878807788090128,1.07141589973275,1.03951297319858,0.9765662041273,1.04369864367104,0.866076945338519,0.505356524099393,0.754904995301814,0.836959170541819,-0.00552164603405561,0.0152457998292921,-0.0105980697881045,-0.0286090507998343,-0.0444169003249461,-0.0319898410597872,0.0362810401954384,0.0353724157217707,-0.00818747668273868,0.562764475039017,0.76222266516132,0.7281364509652,-0.0129642058654648,0.0146360623896157,-0.00985837842560411,-0.0324722290311408,-0.0281076193155661,-0.0266208265250312,0.0306466510999938,0.034577548188907,-0.0179782182504967,0.151873622644932,0.530285936529348,0.771327217873968,0.720329991713775,-0.0180646844274917,0.0139380629264376,-0.0106046735346083,-0.0325061543982847,-0.0271488463008011,-0.0272621222402984,0.0281390490774685,0.0361653052448983,-0.0196977079538473,0.142698964455107,-0.00518485903101906,-0.00886738983266101,-0.0122614509138259,0.0344819229410963,0.00782382679537428,-0.00335421067172629,0.562863170928716,0.772911423878,0.71666180122996,-0.0180904833922274,0.0205045651817649,-0.00995743648383397,-0.0307939100796008,-0.0231065726371207,-0.0288235474270277,0.0264775770271311,0.0301140551070945,-0.0242152801797031,0.136519573457397,-0.00729747891979954,-0.006626125311652,-0.00783304978586183,0.0337641755671082,0.00835125388263274,-0.0219465711281347,0.0159805769591678,0.037064347050147,0.0123904802720218,0.600257228871159,0.774528399604808,0.0456791430471321,0.0508682439649192,0.047932511000575,0.0508771650799117,0.054257211523182,0.190529641248981,0.185340540331194,0.188276273295538,0.185331619216201,0.181951572772931
"ES.20_100",59.45,57.48508,11.1842581900869,10.9522270954496,-0.242000896139609,-0.395029486918484,-0.57325656759532,-0.390560537431576,500,500,11.0688506542646,0.177517979180879,1.01189205049753,1.09205020920499,0.928013533455931,0.886621315194803,1.26013214624242,1.30788177020097,1.14088967680587,1.37321955047277,1.60885499526998,1.05407936330015,1.10246134667427,1.01363693358796,1.22067747939807,1.11645449217809,0.926256267817312,1.24343347133331,1.14126717517512,1.03866783562369,1.05790140518607,1.07645084010607,0.977379953942675,0.878965527459346,0.714312080520356,0.777239796955751,0.85071918657951,-0.027963173658069,0.0414121743986236,0.0045306651435604,0.0161428501902331,-0.0287361469098258,0.00683946693062155,0.0167640379076689,0.0209467515594803,0.00580858925118144,0.76759836676231,0.781613995516245,0.720108763054459,-0.0415035879765551,0.0459376630612293,0.0150571645108016,0.00733099829109824,-0.0159319943631601,0.0106291042243208,0.0165326234865063,0.00998623674481195,-0.00611354291654681,0.185966471034602,0.671538390407376,0.795374868094276,0.713676156120305,-0.0430710963394439,0.0462826038562889,0.0149599173309883,0.00800893312727081,-0.0131309315809376,0.0110667585312531,0.0157165036915414,0.00758390749718832,-0.011793878313087,0.181515527139652,0.0035304735450569,0.00834160219926171,-0.0151287384456695,0.01384052548186,-0.00574647084389996,0.0180724953048169,0.652598783383517,0.796051908569159,0.706102090655422,-0.0469984756218209,0.0477164510507403,0.0142928798462054,0.00974105955127828,-0.00998812919504031,0.0103309541772495,0.0134250675718841,0.000603974061398177,-0.013581106245476,0.177303456111898,0.00152292230126796,0.00729939029969766,-0.0102850133212047,0.0120898853779188,-0.00845154532075897,-0.00885756052201811,0.0545988394908008,0.00281206925271815,0.0111454148823506,0.652379338623808,0.797822855072011,0.0645335367538949,0.0693476125695646,0.060669206892646,0.0589581342966342,0.0589383088633924,0.112984442426984,0.108170366611314,0.116848772288233,0.118559844884245,0.118579670317486
"ES.25_1",59.82448,57.23284,10.756279162072,11.4467981685283,-0.111604405546418,-0.447112031459939,-0.605164233446977,-0.238653812936881,500,500,11.1069061786676,0.233335904554378,1.02155797195878,1.15527950310451,0.86794757520346,1.02179979072201,0.979616795760298,1.19181585662779,0.752629748127637,1.23271545117206,3.39638454189544,1.11432143286807,1.08886609342122,1.02107168952403,0.954520647626003,0.792794163217051,0.700497093981448,1.11976790989462,1.10245830278582,1.1261548892149,1.11156035531414,1.19191451471326,1.01970273134913,0.87866087628511,0.295553445474727,0.774938832118039,0.861381735623586,-0.011016238187319,0.0206741496567388,-0.014555630552295,0.0292497646730047,-0.0107071905271607,-0.0164916080234769,0.0385424876464867,0.0104992641036054,-0.0060603165969456,0.255103347585384,0.778356012163668,0.744837293549852,-0.0228619960345375,0.017065906965786,-0.00501136311071487,0.0285547857216566,-0.000782138405706728,-0.0117828082696178,0.0350212038704241,0.00300992663581472,-0.0168614517239269,0.170821648943012,0.181720902217569,0.790746656620142,0.734101265366666,-0.0270732076185875,0.0188307137675251,-0.00111102532168217,0.0287602400568769,0.0113410711831738,-0.0160350320216873,0.0304229524217155,-0.00249078431535774,-0.030984121631745,0.156086643288382,-0.0266413414245216,-0.00194082113381667,-0.00824259475403615,0.0219567378468391,-0.0011339895477461,0.056099631987133,0.160020088122536,0.794495294871869,0.728128027027329,-0.0311863628317341,0.0231578624064629,-0.00183503901513933,0.0322047982270191,0.0180155047566012,-0.0161421295348628,0.0309096069075488,-0.0070410784314608,-0.0353099462024192,0.147342799044645,-0.025372793334532,-0.00300000038788666,-0.00543131394434935,0.0183713992203836,0.00141999367867486,0.0224911691818703,0.0569644384090098,0.0216384908501016,-0.00687973246635297,0.14536963335062,0.797382570384187,0.0266098804401878,0.022967993380132,0.0163610729481618,0.0144072602710805,0.0130882201588975,0.20672602411419,0.210367911174246,0.216974831606216,0.218928644283297,0.22024768439548
"ES.25_2",59.47128,57.1571,11.0351017985794,11.047119166269,-0.16478730938642,-0.418936096115788,-0.480529668323703,-0.380827826004941,500,500,11.0411121174173,0.20959663984839,1.01853665163985,1.02433405794751,0.864718614735654,1.0308375477982,1.07432733759459,1.16385767785958,0.784072449621209,1.18202499913434,1.25460189809587,0.961714425771302,1.02484062591332,1.01614859311789,0.954520647626004,0.894476084897145,0.91426575872623,1.22826151621593,1.21536000216483,1.0520512690308,1.03473538415829,0.966230645403467,1.07592227807546,0.877087428772389,0.392432747401309,0.77266101691462,0.855635386203081,-0.0105714357147048,0.0178324762550474,-0.0148176473934669,-0.0101634538179611,-0.0327529915751791,-0.00156597671812074,0.0158803583565228,0.0408856751449968,-0.0178100292574217,0.419215689322842,0.777101683743057,0.72792574808837,-0.0263804696985853,0.0164415677008721,-0.010007942959095,-0.0161543976162116,-0.0189240068131615,0.00142623577634533,0.0148159524438801,0.0312532406612055,-0.0337425938547773,0.184405731244517,0.376019499890672,0.791160734489608,0.720327029990675,-0.0294813924143347,0.0156903964648978,-0.00660631165305113,-0.0170620052281099,-0.0159698970796316,-0.000317575551628206,0.0136036182628838,0.0287474328120894,-0.0395072979608034,0.180851430751765,-0.0239139527263391,-0.0054427671665427,0.0137839909908476,0.0180767000675143,-0.000274616275045649,0.019411582044038,0.366569747904352,0.792283890775685,0.711409246510288,-0.0343941951189184,0.0200456584485869,-0.00939357035312463,-0.0148328497368856,-0.0118891458034861,0.00100142389743042,0.0107725440703102,0.023408724857536,-0.0418553862012502,0.176317476541676,-0.0234847291863825,-0.00700758707008808,0.0184313393711021,0.0158586242364399,0.000798062022563705,-0.00924360163710509,0.0525181601862022,0.0137851563022743,-0.00435913168666976,0.403704430888173,0.794350255167853,0.0355428640908599,0.0379686108486782,0.0340563066375808,0.0332004370579745,0.036563747075019,0.17405377575753,0.171628028999711,0.175540333210809,0.176396202790415,0.173032892773371
